version,type,iTrial,display_height,PairID,body_ori,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle
1,1,1,0.115426822734005,12,-1,0.666666666666667,0,0.666666666666667,0.166666666666667,0.5,0.5,0.5,0.5
1,1,2,0.214326199228823,61,1,0.833333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.5,0.5,0.5,0.5
1,1,3,0.919310314957453,32,-1,0.333333333333333,0.833333333333333,0.333333333333333,0.666666666666667,0.5,0.5,0.5,0.5
1,1,4,0.0861634775321446,56,1,0.833333333333333,0.833333333333333,0.166666666666667,1,0.5,0.5,0.5,0.5
1,1,5,0.918177398013926,41,-1,0.833333333333333,0.333333333333333,0,0,0.5,0.5,0.5,0.5
1,1,6,0.581340464576714,81,1,1,1,0.833333333333333,0.5,0.5,0.5,0.5,0.5
1,1,7,0.201555790334944,24,-1,1,0,0.833333333333333,0,0.5,0.5,0.5,0.5
1,1,8,0.337178947266245,39,-1,0,0,1,1,0.5,0.5,0.5,0.5
1,1,9,0.510049892480651,62,1,1,0.833333333333333,1,0,0.5,0.5,0.5,0.5
1,1,10,0.30382175243792,79,1,0.833333333333333,0.166666666666667,0.833333333333333,0.166666666666667,0.5,0.5,0.5,0.5
1,1,11,0.870884166306534,87,1,0.666666666666667,0.166666666666667,1,1,0.5,0.5,0.5,0.5
1,1,12,0.819930965555457,48,-1,1,0.666666666666667,0.666666666666667,0.166666666666667,0.5,0.5,0.5,0.5
1,1,13,0.245700001008142,75,1,0,0,0.333333333333333,0.5,0.5,0.5,0.5,0.5
1,1,14,0.751685467194378,52,1,0,0.666666666666667,0,0.166666666666667,0.5,0.5,0.5,0.5
1,1,15,0.293156140315954,59,1,1,0.833333333333333,0.5,0.333333333333333,0.5,0.5,0.5,0.5
1,1,16,0.151312606092772,65,1,0.5,0.333333333333333,0.666666666666667,0.833333333333333,0.5,0.5,0.5,0.5
1,1,17,0.237523273495489,16,-1,0.5,1,0.333333333333333,0.5,0.5,0.5,0.5,0.5
1,1,18,0.913450891735187,13,-1,0.666666666666667,1,0.166666666666667,0.333333333333333,0.5,0.5,0.5,0.5
1,1,19,0.00457577014731503,12,-1,0.666666666666667,0,0.666666666666667,0.166666666666667,0.5,0.5,0.5,0.5
1,1,20,0.732944352374952,5,-1,0.166666666666667,0,0.333333333333333,0.833333333333333,0.5,0.5,0.5,0.5
1,1,21,0.83708311028614,21,-1,0.333333333333333,0.833333333333333,0,0.5,0.5,0.5,0.5,0.5
1,1,22,0.602513667389913,33,-1,0.166666666666667,0.5,1,0.166666666666667,0.5,0.5,0.5,0.5
1,1,23,0.550511383550346,40,-1,0,1,0.5,0.833333333333333,0.5,0.5,0.5,0.5
1,1,24,0.558275261223641,47,-1,0.833333333333333,0.833333333333333,0.5,0.166666666666667,0.5,0.5,0.5,0.5
1,1,25,0.890555025161959,88,1,0.666666666666667,0.166666666666667,0.333333333333333,0.666666666666667,0.5,0.5,0.5,0.5
1,1,26,0.546950993414644,31,-1,0.166666666666667,0.166666666666667,0.833333333333333,0.333333333333333,0.5,0.5,0.5,0.5
1,1,27,0.40427372882473,35,-1,1,0.5,0.166666666666667,0,0.5,0.5,0.5,0.5
1,1,28,0.588574419760233,37,-1,0.666666666666667,0.833333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.5
1,1,29,0.884722335955748,61,1,0.833333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.5,0.5,0.5,0.5
1,1,30,0.970454958367499,23,-1,0.333333333333333,0.333333333333333,1,0.166666666666667,0.5,0.5,0.5,0.5
1,1,31,0.563030817530165,44,-1,0.833333333333333,0.5,0.666666666666667,1,0.5,0.5,0.5,0.5
1,1,32,0.0460367542879895,93,1,0,1,0.5,0.666666666666667,0.5,0.5,0.5,0.5
1,1,33,0.223084650497388,6,-1,0,0.166666666666667,1,1,0.5,0.5,0.5,0.5
1,1,34,0.725281559144225,45,-1,0.833333333333333,1,0.666666666666667,0.166666666666667,0.5,0.5,0.5,0.5
1,1,35,0.128957598216743,27,-1,0.5,0.666666666666667,0.5,0.666666666666667,0.5,0.5,0.5,0.5
1,1,36,0.672319958940454,85,1,0.5,0.166666666666667,1,0.166666666666667,0.5,0.5,0.5,0.5
1,1,37,0.255183045701144,66,1,0.166666666666667,0.333333333333333,0.333333333333333,1,0.5,0.5,0.5,0.5
1,1,38,0.138858590764473,78,1,0.666666666666667,0.666666666666667,1,0.333333333333333,0.5,0.5,0.5,0.5
1,1,39,0.230331752625767,98,1,0.166666666666667,0.333333333333333,1,0,0.5,0.5,0.5,0.5
1,1,40,0.14519300356996,26,-1,0.333333333333333,0.833333333333333,0,0,0.5,0.5,0.5,0.5
1,1,41,0.227654895386716,34,-1,1,0,0.5,0.666666666666667,0.5,0.5,0.5,0.5
1,1,42,0.64426891504015,40,-1,0,1,0.5,0.833333333333333,0.5,0.5,0.5,0.5
1,1,43,0.970409030569986,74,1,0.5,1,0.333333333333333,0,0.5,0.5,0.5,0.5
1,1,44,0.25446659484889,58,1,0.5,0.5,0.666666666666667,1,0.5,0.5,0.5,0.5
1,1,45,0.456493611493704,31,-1,0.166666666666667,0.166666666666667,0.833333333333333,0.333333333333333,0.5,0.5,0.5,0.5
1,1,46,0.959402243760308,16,-1,0.5,1,0.333333333333333,0.5,0.5,0.5,0.5,0.5
1,1,47,0.186526908389351,64,1,0.333333333333333,0.166666666666667,1,0.333333333333333,0.5,0.5,0.5,0.5
1,1,48,0.863329999008915,96,1,0.5,0.5,0.666666666666667,0.833333333333333,0.5,0.5,0.5,0.5
1,1,49,0.405001565093454,98,1,0.166666666666667,0.333333333333333,1,0,0.5,0.5,0.5,0.5
1,1,50,0.233811476453472,95,1,1,0.666666666666667,1,1,0.5,0.5,0.5,0.5
1,1,51,0.879273574544414,83,1,0.666666666666667,0.166666666666667,0.833333333333333,0,0.5,0.5,0.5,0.5
1,1,52,0.27074143396039,28,-1,1,1,0.333333333333333,0.833333333333333,0.5,0.5,0.5,0.5
