version,type,iTrial,display_height,PairID,body_ori,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle
1,1,1,0.326241461982847,56,1,1,0,0.166666666666667,0.833333333333333,0.5,0.5,0.5,0.5
1,1,2,0.369351751237676,27,-1,0.166666666666667,0.166666666666667,1,1,0.5,0.5,0.5,0.5
1,1,3,0.594273539469842,80,1,0.333333333333333,1,0.333333333333333,0.166666666666667,0.5,0.5,0.5,0.5
1,1,4,0.965960403814795,75,1,1,0.333333333333333,0.333333333333333,0.666666666666667,0.5,0.5,0.5,0.5
1,1,5,0.49728451088174,57,1,0.333333333333333,0.666666666666667,0.5,0,0.5,0.5,0.5,0.5
1,1,6,0.89362223205304,78,1,0.833333333333333,1,0.666666666666667,0.5,0.5,0.5,0.5,0.5
1,1,7,0.448289665544851,41,-1,0.833333333333333,0.833333333333333,0,0.666666666666667,0.5,0.5,0.5,0.5
1,1,8,0.543097132082208,92,1,0.5,0.5,0,0.333333333333333,0.5,0.5,0.5,0.5
1,1,9,0.136761210293612,73,1,1,0,0.833333333333333,0,0.5,0.5,0.5,0.5
1,1,10,0.339152079025733,14,-1,0.5,1,0,0.666666666666667,0.5,0.5,0.5,0.5
1,1,11,0.33388796311549,28,-1,0.166666666666667,0.666666666666667,0.333333333333333,0.5,0.5,0.5,0.5,0.5
1,1,12,0.255439353051093,21,-1,0.666666666666667,0.166666666666667,0,0.166666666666667,0.5,0.5,0.5,0.5
1,1,13,0.646909862936556,1,-1,0.166666666666667,0.833333333333333,1,0,0.5,0.5,0.5,0.5
1,1,14,0.742700400942651,69,1,0.666666666666667,0.333333333333333,0.666666666666667,0.166666666666667,0.5,0.5,0.5,0.5
1,1,15,0.294138554181913,55,1,0,1,0,0.166666666666667,0.5,0.5,0.5,0.5
1,1,16,0.238590137840534,19,-1,0.166666666666667,0.166666666666667,0.666666666666667,0.833333333333333,0.5,0.5,0.5,0.5
1,1,17,0.638949574127281,65,1,0.833333333333333,1,1,0.5,0.5,0.5,0.5,0.5
1,1,18,0.0861794718501675,74,1,0.666666666666667,0.5,1,0.5,0.5,0.5,0.5,0.5
1,1,19,0.98799667161734,4,-1,0.166666666666667,0,0.666666666666667,0,0.5,0.5,0.5,0.5
1,1,20,0.376266056366576,39,-1,0.5,0.833333333333333,0,0.333333333333333,0.5,0.5,0.5,0.5
1,1,21,0.836527582006296,60,1,0.5,0.166666666666667,0.5,0.666666666666667,0.5,0.5,0.5,0.5
1,1,22,0.348503916232253,13,-1,0.833333333333333,0.333333333333333,0.666666666666667,0.833333333333333,0.5,0.5,0.5,0.5
1,1,23,0.445225386731852,6,-1,0.166666666666667,0.833333333333333,0.166666666666667,0.833333333333333,0.5,0.5,0.5,0.5
1,1,24,0.815851421170528,47,-1,0.166666666666667,0,0.333333333333333,0.5,0.5,0.5,0.5,0.5
1,1,25,0.27497674724573,49,-1,0.666666666666667,0.833333333333333,0.5,1,0.5,0.5,0.5,0.5
1,1,26,0.421723874614079,53,1,0,0.166666666666667,0,1,0.5,0.5,0.5,0.5
1,1,27,0.529416647625979,14,-1,0.5,1,0,0.666666666666667,0.5,0.5,0.5,0.5
1,1,28,0.606706968925823,17,-1,0.333333333333333,0.166666666666667,0.5,1,0.5,0.5,0.5,0.5
1,1,29,0.542222806379371,32,-1,0.833333333333333,0.333333333333333,0.833333333333333,0,0.5,0.5,0.5,0.5
1,1,30,0.995406289953192,51,1,0,0.666666666666667,1,0.333333333333333,0.5,0.5,0.5,0.5
1,1,31,0.691126330242775,37,-1,0.5,0.5,0.666666666666667,0.5,0.5,0.5,0.5,0.5
