version,type,iTrial,display_height,PairID,body_ori,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle
1,1,1,0.308449342317949,19,-1,0.5,0.333333333333333,0.166666666666667,0.166666666666667,0.5,0.5,0.5,0.5
1,1,2,0.0877318238065966,77,1,0.666666666666667,0.166666666666667,0.333333333333333,0.666666666666667,0.5,0.5,0.5,0.5
1,1,3,0.596670641157461,75,1,0.166666666666667,1,0.5,0.833333333333333,0.5,0.5,0.5,0.5
1,1,4,0.195545358521402,33,-1,1,1,0.5,0.333333333333333,0.5,0.5,0.5,0.5
1,1,5,0.70343888594367,95,1,0.333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,6,0.930659302123487,55,1,0.833333333333333,0.666666666666667,0.166666666666667,0.833333333333333,0.5,0.5,0.5,0.5
1,1,7,0.0857213578053676,76,1,0,0.166666666666667,0.833333333333333,0.833333333333333,0.5,0.5,0.5,0.5
1,1,8,0.221753570253283,72,1,0.166666666666667,0.666666666666667,0.833333333333333,0,0.5,0.5,0.5,0.5
1,1,9,0.219130809658387,2,-1,0.833333333333333,0,0.166666666666667,0,0.5,0.5,0.5,0.5
1,1,10,0.834618803542539,4,-1,1,0.833333333333333,0.5,0.5,0.5,0.5,0.5,0.5
1,1,11,0.707042334903644,8,-1,1,0,0.333333333333333,0.166666666666667,0.5,0.5,0.5,0.5
1,1,12,0.657267472453649,68,1,0.833333333333333,0.333333333333333,1,0.833333333333333,0.5,0.5,0.5,0.5
1,1,13,0.35806880316313,91,1,0.666666666666667,0.5,1,0,0.5,0.5,0.5,0.5
1,1,14,0.925143999445712,79,1,0.666666666666667,0.333333333333333,0.833333333333333,0.166666666666667,0.5,0.5,0.5,0.5
1,1,15,0.154397531113874,51,1,1,0.5,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5
1,1,16,0.848782827702457,98,1,0.166666666666667,0.666666666666667,0.166666666666667,0.666666666666667,0.5,0.5,0.5,0.5
1,1,17,0.939368290828628,58,1,1,0.833333333333333,0.333333333333333,0,0.5,0.5,0.5,0.5
1,1,18,0.0860398318152226,32,-1,1,0.833333333333333,1,0.666666666666667,0.5,0.5,0.5,0.5
1,1,19,0.159344525305283,13,-1,0,0.333333333333333,0.666666666666667,0.166666666666667,0.5,0.5,0.5,0.5
1,1,20,0.754172126503522,70,1,0.5,0.5,0.666666666666667,0.5,0.5,0.5,0.5,0.5
1,1,21,0.178344139481652,40,-1,0.666666666666667,0.333333333333333,0.833333333333333,0,0.5,0.5,0.5,0.5
1,1,22,0.494072492797218,20,-1,1,0.666666666666667,0.166666666666667,0,0.5,0.5,0.5,0.5
1,1,23,0.480752492207793,89,1,0.5,0.166666666666667,0.5,0.5,0.5,0.5,0.5,0.5
1,1,24,0.215964598390069,91,1,0.666666666666667,0.5,1,0,0.5,0.5,0.5,0.5
1,1,25,0.546943454706148,36,-1,0.166666666666667,0.5,0.166666666666667,0.833333333333333,0.5,0.5,0.5,0.5
1,1,26,0.331057647765509,96,1,0.666666666666667,0.833333333333333,1,0.833333333333333,0.5,0.5,0.5,0.5
1,1,27,0.564193574705857,22,-1,1,1,0.833333333333333,1,0.5,0.5,0.5,0.5
