version,type,iTrial,display_height,PairID,body_ori,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle
1,1,1,0.0642696694466183,36,-1,0,0.666666666666667,0,0.166666666666667,0.5,0.5,0.5,0.5
1,1,2,0.994973349833921,73,1,1,0.666666666666667,0.166666666666667,1,0.5,0.5,0.5,0.5
1,1,3,0.519412841048325,88,1,0.166666666666667,0,0,0.833333333333333,0.5,0.5,0.5,0.5
1,1,4,0.612994475073139,50,1,0.833333333333333,1,0.5,0.666666666666667,0.5,0.5,0.5,0.5
1,1,5,0.136966637387969,78,1,0,0.833333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5
1,1,6,0.792769196667618,79,1,0.166666666666667,0.833333333333333,0.5,0,0.5,0.5,0.5,0.5
1,1,7,0.400009416461826,50,1,0.833333333333333,1,0.5,0.666666666666667,0.5,0.5,0.5,0.5
1,1,8,0.0767884917522587,91,1,1,0,0.333333333333333,0.666666666666667,0.5,0.5,0.5,0.5
1,1,9,0.830512110660935,25,-1,0.833333333333333,1,0.5,0.833333333333333,0.5,0.5,0.5,0.5
1,1,10,0.862501839987092,27,-1,0.666666666666667,0.666666666666667,1,0.333333333333333,0.5,0.5,0.5,0.5
1,1,11,0.778307309044231,53,1,0.833333333333333,0.833333333333333,0.833333333333333,0.166666666666667,0.5,0.5,0.5,0.5
1,1,12,0.298863905260032,65,1,0.666666666666667,0.333333333333333,0,0.5,0.5,0.5,0.5,0.5
1,1,13,0.688045095169736,45,-1,0.666666666666667,1,0.5,0.5,0.5,0.5,0.5,0.5
1,1,14,0.410674527357793,94,1,0.5,1,0,0.666666666666667,0.5,0.5,0.5,0.5
1,1,15,0.027515084708512,2,-1,0.833333333333333,0.833333333333333,0,0.333333333333333,0.5,0.5,0.5,0.5
1,1,16,0.513111079972516,76,1,1,0.333333333333333,1,1,0.5,0.5,0.5,0.5
1,1,17,0.323830680113237,19,-1,0,0.166666666666667,0.666666666666667,0.5,0.5,0.5,0.5,0.5
1,1,18,0.396921043367863,44,-1,0.333333333333333,0.333333333333333,1,0.166666666666667,0.5,0.5,0.5,0.5
