iSession,iTrial,text
1,1,脖子比尾巴长。
1,2,脖子和尾巴一样长。
1,3,脖子比尾巴长。
1,4,脖子和尾巴长度之和大于腿和头的长度之和。
1,5,脖子长度大于尾巴，头的长度大于腿。
1,6,尾巴比脖子长，腿比头长。
1,7,头的长度大于脖子。
1,8,头的长度小于脖子。
1,9,头的长度，大于脖子。
1,10,头的长度，大于尾巴。
1,11,头的最低点低于躯干。
1,12,腿离躯干的长度比头离躯干的长度短，就这的距离短。
1,13,腿比较短，脖子和头比较长。
1,14,腿和脖子都比较短。
1,15,腿长，脖子短。
1,16,腿，长度适中。
1,17,尾巴比较长。
1,18,尾巴比较长。
1,19,四个部位中最长的是腿。
1,20,脖子最长。
1,21,尾巴最长。
1,22,腿最长。
1,23,腿最长。
1,24,脖子最长。
1,25,头最长。
1,26,脖子最长。
1,27,尾巴最长。
1,28,腿最长。
1,29,尾巴最长。
1,30,尾巴最长。
1,31,尾巴比脖子长。
1,32,尾巴比脖子长。
1,33,尾巴比脖子长。
1,34,脖子比尾巴长。
1,35,腿比较长，尾巴比脖子短。
1,36,腿比腿长，尾巴比脖子长。
1,37,腿比腿短，尾巴比脖子短。
1,38,腿比腿长，尾巴比脖子长。
1,39,腿比腿短，尾巴比脖子短。
1,40,腿比腿长，尾巴比脖子长。
1,41,腿比腿长，尾巴比脖子短。
1,42,腿比腿长，尾巴比脖子短。
1,43,腿比腿长，尾巴比脖子短。
1,44,腿比腿长，尾巴比脖子长。
1,45,头比腿长，尾巴比脖子长。
1,46,头比腿短，尾巴比脖子长。
1,47,头比腿短，尾巴比脖子长。
1,48,头比腿长，尾巴和脖子一样长。
1,49,头比腿长，尾巴比脖子长。
1,50,头比腿长，尾巴比脖子长。
1,51,腿比较长。
1,52,腿比腿长，尾巴比脖子长。
1,53,头比腿长，脖子比尾巴长。
1,54,腿比腿长，尾巴比脖子长。
1,55,头比腿长，脖子比尾巴长。
1,56,头比腿长，脖子比尾巴长。
1,57,头比腿长，脖子比尾巴短。
1,58,腿比腿长，脖子比尾巴长。
1,59,头比腿长，脖子比尾巴长。
1,60,头比腿长，脖子比尾巴长。
1,61,头比腿长，脖子比尾巴长。
1,62,头比腿长，脖子比尾巴长。
1,63,腿比腿长，脖子比尾巴长。
1,64,腿比腿长，尾巴比脖子长。
1,65,头比腿长，脖子比尾巴长。
1,66,头比腿长，脖子比尾巴短。
1,67,头比腿长，脖子比尾巴短。
1,68,腿比较长。
1,69,头比腿长，尾巴比脖子长。
1,70,腿比腿长，脖子比尾巴长。
1,71,腿比腿长，脖子比尾巴长。
1,72,腿比较长。
1,73,头比腿长，尾巴比脖子长。
1,74,头比腿。
1,75,腿比腿长，尾巴比脖子长。
1,76,腿比腿长，脖子比尾巴长。
1,77,头比腿长，尾巴比脖子长。
1,78,腿比腿长，尾巴比脖子长。
1,79,头比腿长，脖子比尾巴长。
1,80,腿比腿长。
1,81,头比其他器官都长。
1,82,腿比腿长，尾巴比脖子长。
1,83,腿比腿长，脖子比尾巴长。
1,84,腿比较短。
1,85,脖子比尾巴长。
1,86,腿长度相似，尾巴和脖子长度相似。
1,87,头比腿长，尾巴比脖子长。
1,88,头比腿长，尾巴比脖子长。
1,89,腿比腿长，尾巴比脖子长。
1,90,头比腿长，脖子比尾巴长。
1,91,头比腿长，脖子比尾巴长。
1,92,头比腿长，头比脖子长。
1,93,腿比腿长，脖子比尾巴长。
1,94,腿比腿长，尾巴比脖子长。
1,95,腿比腿长，尾巴比脖子长，这跟。
1,96,头比腿长，脖子比尾巴长。
1,97,腿比腿长，尾巴比脖子长。
1,98,腿比腿长，尾巴比脖子长。
1,99,头比腿长，尾巴比脖子长。
1,100,腿比腿长，尾巴比脖子短。
1,101,四个部位全都一样长。
1,102,头比腿长，尾巴和脖子差不多。
1,103,脖子比腿，脖子比尾巴长。
1,104,头比腿长，尾巴比脖子长。
1,105,腿比腿长，尾巴比脖子长。
1,106,腿比腿长，尾巴比脖子短。
1,107,头和腿长度差不多，脖子比腿、脖子比尾巴长。
1,108,头比腿长，脖子比尾巴长。
1,109,腿比腿长，尾巴比脖子长。
1,110,头比腿长，尾巴比脖子长。
1,111,头比腿长，脖子比尾巴长。
1,112,腿比腿长，尾巴比脖子长。
1,113,头比腿长，脖子比尾巴长。
1,114,腿比腿长，尾巴比脖子长。
1,115,腿比腿长，脖子比尾巴长。
1,116,头比腿长，脖子比尾巴长。
1,117,腿比腿长，脖子比尾巴长。
1,118,头比腿长，脖子比尾巴长。
1,119,头比腿长。
1,120,腿比腿长，脖子比尾巴长。
1,121,腿比腿长，尾巴比脖子长，绝对不是。
1,122,头比腿长，脖子和尾巴一样长。
1,123,头比腿长，尾巴比脖子长。
1,124,腿比腿长，尾巴和脖子差不多长。
1,125,脖子和尾巴长度差比较大，腿长度差比较小。
1,126,脖子和尾巴比较长。
1,127,腿比较短，脖子比较长。
1,128,腿非常短，头、脖子和尾巴比较长。
1,129,腿比较短，脖子比较长。
1,130,腿比较长，脖子比较长。
1,131,腿、脖子、尾巴、头长度相似。
1,132,腿比较长。
1,133,腿比较长。
1,134,腿比较长。
1,135,腿比较长，腿比较短。
1,136,头和尾巴比较长，腿和脖子比较短。
