iSession,iTrial,text
1,1,脖子、腿和尾巴较长，头偏短。
1,2,头、脖子和腿很长，尾巴较长。
1,3,头和尾巴很长，腿较长，脖子很短。
1,4,脖子和尾巴长，头和腿很短。
1,5,腿很长，尾巴和脖子偏长，头较短。
1,6,尾巴和脖子长，腿和头短。
1,7,头和脖子长，腿和尾巴短。
1,8,头和尾巴长，腿和脖子短，较短。
1,9,脖子和尾巴长，头短，腿较长。
1,10,头和腿长，脖子和尾巴短。
1,11,头和脖子长，腿和尾巴短。
1,12,尾巴、脖子和腿长，头短。
1,13,头和脖子偏长，腿和尾巴短。
1,14,头和尾巴长，腿和脖子中等。
1,15,尾巴长，头和腿中等，脖子短。
1,16,头和脖子、尾巴长，腿短。
1,17,头、脖子、尾巴、腿中等。
1,18,头和尾巴中短中等，脖子短，腿长。
1,19,头。
1,20,头和脖子长，腿和尾巴中等。
1,21,头和尾巴长，腿和脖子短。
1,22,腿和脖子长，头和尾巴偏长。
1,23,腿长，尾巴偏长，脖子偏短，头中等。
1,24,腿和尾巴长，脖子和头中等。
1,25,脖子长，尾巴偏长，腿中等，头中等。
1,26,头和尾巴长，脖子中等，腿中等。
1,27,脖子长，腿较长，头和尾巴短。
1,28,头、脖子、尾巴、腿中等。
1,29,头偏长，腿偏长，尾巴偏长，脖子短。
1,30,头短，尾巴长，脖子中等，腿中等。
1,31,头、尾巴、腿偏长，脖子长。
1,32,头短，脖子中等，腿偏短，尾巴偏长。
1,33,头和尾巴偏长，腿偏长，脖子长。
1,34,头和尾巴中等，腿偏长，脖子长。
1,35,头短，尾巴长，脖子长，腿偏长。
1,36,头和腿短，脖子和尾巴偏短。
1,37,头和腿中等，尾巴和脖子偏长。
1,38,尾巴短，脖子较短，头和尾巴中等。
1,39,头、脖子、尾巴长，腿偏长。
1,40,尾巴长，腿短，脖子偏长，头中等。
1,41,头偏短，脖子、腿、尾巴偏长。
1,42,头、尾巴、脖子偏长，腿短。
1,43,头偏短，脖子和尾巴中等，腿偏长。
1,44,头和脖子中等，腿偏长，腿短。
1,45,头、尾巴、腿、脖子偏长。
1,46,头、腿和脖子，头、腿和尾巴中等，脖子偏长。
1,47,头和脖子长，尾巴偏长，头和腿偏短。
1,48,头和腿短，脖子偏长，尾巴长。
1,49,头、脖子、尾巴偏长，腿短。
1,50,脖子和尾巴偏长，腿中等，头短。
1,51,头和尾巴中等，脖子偏长，腿短。
1,52,头中等，脖子偏长，腿和尾巴偏短。
1,53,头和腿偏短，脖子和尾巴偏长。
1,54,腿长，头偏短，脖子和尾巴中等。
1,55,头偏短，脖子和尾巴中等，腿偏长。
1,56,头偏短，腿偏短，脖子和尾巴偏长。
1,57,腿短，头和尾巴偏长，脖子中等。
1,58,头偏长，脖子、尾巴、腿偏短。
1,59,尾巴短，头偏长，腿长，脖子中等。
1,60,头、脖子、尾巴中等，腿偏长。
1,61,头长，脖子、腿、尾巴偏短。
1,62,腿长，头、脖子、尾巴短。
1,63,头和脖子长，腿和尾巴中等。
1,64,头、脖子、腿、尾巴中等。
1,65,头、脖子、尾巴长，腿中等。
1,66,头和腿长，尾巴偏短，脖子偏长。
1,67,头偏长，腿偏长，尾巴和脖子偏短。
1,68,尾巴、腿、脖子偏长，头偏短。
1,69,腿短，脖子中等，头和尾巴偏长。
1,70,头长，腿、脖子和尾巴短。
1,71,头和腿偏短，脖子和尾巴中等。
1,72,脖子偏长，头、尾巴、腿中等。
1,73,头和尾巴长，脖子中等，腿短。
1,74,头、脖子、尾巴、腿偏长。
1,75,头、尾巴、脖子、腿偏长。
1,76,头、腿、尾巴中等，脖子偏短。
1,77,头长，腿、尾巴、脖子短。
1,78,头、脖子、腿长，尾巴短。
1,79,头、尾巴和腿长，脖子中等。
1,80,脖子和腿长，头和腿偏短。
1,81,脖子偏短，头、尾巴、腿偏长。
1,82,头偏短，脖子、尾巴、腿长。
1,83,尾巴偏短，脖子、腿、头长。
1,84,尾巴和脖子短，头和腿长。
1,85,脖子短，头、腿、尾巴长。
1,86,脖子和头偏短，头和腿长。
1,87,头、脖子短，腿、尾巴长。
1,88,脖子短，头、腿、尾巴中等。
1,89,尾巴短，头、脖子、腿长。
1,90,头短，脖子、腿和尾巴长。
1,91,腿和脖子短，腿和头短，脖子和尾巴长。
1,92,腿长，头、脖子、尾巴偏短。
1,93,头和尾巴长，脖子、头和腿长，脖子和尾巴短。
1,94,头短，脖子、尾巴和腿，中等。
1,95,腿短，头、脖子、尾巴长。
1,96,腿和头短，脖子和尾巴长。
1,97,尾巴、脖子短，头和腿长。
1,98,腿和脖子短，头和尾巴长。
1,99,尾巴、脖子短，头和腿长。
1,100,头中等，脖子长，腿长，尾巴短，能用手机，你那你你记得记得些啥，这没有，你只是看了一下，刚休息，现在是第六组。
1,101,头长，尾巴、脖子和腿短。
1,102,头、脖子、尾巴、腿长。
1,103,头、脖子和腿长，尾巴短。
1,104,头短，脖子、尾巴和腿长。
1,105,头、脖子和腿长，尾巴短。
1,106,头、脖子和腿短，尾巴长。
1,107,头短，脖子长，尾巴长，腿短。
1,108,头、脖子和腿长，头、脖子和尾巴长，腿短。
1,109,头、尾巴和腿长，脖子短。
1,110,头和尾巴长，脖子中等，腿短。
1,111,头短，脖子长，尾巴短，腿短。
1,112,头短，脖子长，尾巴短，腿中等。
1,113,头短，脖子长，腿短，尾巴长。
1,114,头短，脖子短，腿短，尾巴短。
1,115,头长，尾巴、头长，脖子长，尾巴短，腿短。
1,116,头长，脖子长，尾巴长，腿短。
1,117,头长，脖子短，尾巴短，腿短。
1,118,头长，脖子短，尾巴长，腿短。
1,119,头短，尾巴、头短，脖子长，尾巴短，腿长。
1,120,头长，脖子短，腿长，尾巴长。
1,121,头短，脖子长，尾巴短，尾巴，腿长。
1,122,头长，脖子短，尾巴长，腿长。
1,123,头长，脖子短，尾巴长，腿短。
1,124,头和脖子长，腿和尾巴短。
1,125,脖子和尾巴长，头和腿短。
1,126,头和脖子长，腿和尾巴短。
1,127,头、尾巴和腿长，脖子短。
1,128,头、尾巴和腿短，头、脖子和腿短，尾巴长，尾巴和头、脖子和腿长，尾巴短。
1,129,头、脖子、腿、尾巴短。
1,130,头和腿短，脖子和尾巴长。
1,131,头和腿长，脖子和尾巴短。
1,132,头、尾巴和腿短，脖子长。
1,133,头、尾巴和腿短，脖子长。
1,134,头、尾巴、腿长，脖子短。
1,135,头和尾巴短，脖子和腿长。
1,136,头和腿长，脖子和尾巴短。
1,137,头、脖子和腿，头、脖子和尾巴短，腿长。
1,138,头、脖子、尾巴长，腿短。
1,139,头、脖子和尾巴长，腿短。
1,140,头、脖子和尾巴长，腿短。
1,141,头和尾巴长，脖子和腿短。
1,142,头、脖子和腿短，头、脖子和尾巴长，腿短。
1,143,头、脖子、尾巴短，腿长。
1,144,头、尾巴和腿长，脖子短。
1,145,头、尾巴和腿长，脖子短。
1,146,头、尾巴、腿长，脖子短。
1,147,头短，脖子长，尾巴和腿短。
1,148,头短，脖子、尾巴和腿长。
1,149,头长，脖子，尾巴和腿短。
1,150,头、脖子、尾巴短，腿长。
1,151,脖子短，头、尾巴、腿长。
1,152,头和腿长，脖子和尾巴短。
1,153,脖子短，头、尾巴、腿长。
1,154,头和脖子长，腿和尾巴短。
1,155,头和腿长，脖子和尾巴短。
1,156,头长，腿短，脖子和尾巴短。
1,157,头和尾巴、头和腿短，脖子和尾巴长。
1,158,头、腿、脖子短，尾巴长。
1,159,头、腿短，脖子、尾巴长。
1,160,头和尾巴短，脖子和腿长。
1,161,腿短，脖子和尾巴、头长。
1,162,脖子长，头、腿、尾巴短。
1,163,头长，脖子，腿和尾巴短。
1,164,头长，脖子，腿和尾巴短。
1,165,头长，脖子，尾巴和腿短。
1,166,
1,167,
1,168,
1,169,
1,170,
1,171,
1,172,
1,173,
1,174,
1,175,
1,176,
1,177,
1,178,
1,179,
1,180,
1,181,
1,182,
1,183,
1,184,
1,185,
1,186,
1,187,
1,188,
1,189,
1,190,
1,191,
1,192,
1,193,尾巴短，头、脖子、腿长。
1,194,脖子长，头、腿、尾巴短。
1,195,尾巴短，脖子短，头短，腿长。
1,196,头长，腿、尾巴和脖子短。
1,197,头和腿长，脖子和尾巴短。
1,198,头和腿短，脖子和尾巴长。
1,199,脖子长，其他短。
1,200,头短，其他长。
1,201,尾巴短，其他长。
1,202,头和脖子短，其他长。
1,203,四个部位都长。
