iSession,iTrial,text
1,1,最后一个格子为黑色，判断末位为黑色的图形应放入F组。
1,2,上次末位为黑色时判断为F组但出错，因此本次末位为黑色时判断为J组。
1,3,末位为白色，根据前两次结果判断放入F组。
1,4,黑色格子数量为三个，判断属于该组。
1,5,黑色格子数量为一个，判断属于F组。
1,6,黑色格子数量为一个，判断属于F组。
1,7,从左往右数，末两个为黑色，判断属于F组。
1,8,连续黑色数量为四个，判断属于该组。
1,9,连续黑色最多为两个，判断属于F组。
1,10,末两个为黑色，且有一个孤立黑色，判断属于该组。
1,11,黑色格子数量排列为1+2，判断属于该组。
1,12,中间三个连续为黑色，判断为J组。
1,13,第一个格子为黑色，且仅有一个黑色格子，判断为F组。
1,14,只有一段连续黑色，判断属于该组。
1,15,有两段黑色格子，判断为F组。
1,16,第一和第三个格子为黑色，判断为F组。
1,17,黑色格子数量排列为3+1，第四个格子为白色，判断为F组。
1,18,第一个格子为黑色，第四、二、三、五格为白色，判断为J组。
1,19,黑色格子排列为3+1，第四个格子为白色，判断为F组。
1,20,第二和第五格子为黑色，判断为F组。
1,21,第1、3、5个格子为黑色，判断为该组。
1,22,第1、3至5个格子为黑色，判断为该组。
1,23,第1、2至3个格子为黑色，判断为该组。
1,24,第1、3至5个格子为黑色，判断为该组。
1,25,第2和第4个格子为黑色，判断为F组。
1,26,第3和第4个格子为黑色，判断为F组。
1,27,第1至4个格子为黑色，第4个格子接触时判断为该组。
1,28,第2和第4个格子为黑色，判断为该组。
1,29,仅第5个格子为黑色，判断为F组。
1,30,第1个及第3至4个格子为黑色，判断为该组。
1,31,第1个和第3至5个格子为黑色，第2个为白色，判断为F组。
1,32,第2和第4个格子为黑色，判断为该组。
1,33,第3和第4个格子为白色，判断为F组。
1,34,第3和第4个格子为黑色，判断为F组。
1,35,第3个格子为黑色，判断为F组。
1,36,第1和第5个格子颜色不同，判断为F组。
1,37,第1和第5个格子颜色相同，判断为该组。
1,38,第1和第5个格子均为黑色，判断为该组。
1,39,第1和第4个格子为黑色，第2和第3个为白色，判断为F组。
1,40,仅第5个格子为白色，判断为该组。
1,41,第1、3个格子为白色，判断为F组。
1,42,第2、3个格子为白色，判断为F组。
1,43,第2、3个格子均为黑色，判断为这一组。
1,44,第2、3个格子颜色不同，判断为F组。
1,45,第1、2个格子为白色，第2、3个格子颜色不同，判断为这一组。
1,46,第1、2、3、5个格子为黑色，第4个为白色，判断为F组。
1,47,第1、7、4个格子为白色，第2、3、5个为黑色，第2、3个颜色相同，判断为F组。
1,48,第1、3、4个格子为黑色，第2、5个为白色，第1、2、3个颜色均不相同，相邻颜色也均不相同，判断为这组。
1,49,第1、2、3、5个格子为白色，第4个为黑色，判断为这一组。
1,50,第1、3、4个格子为黑色，第2、5个为白色，判断为这一组。
1,51,第1、3、4个格子为黑色，第2、5个为白色，判断为这一组。
1,52,第1、2、3、5个格子为黑色，第4个为白色，判断为F组。
1,53,第1、2、4、5个格子为白色，第3个为黑色，判断为这组。
1,54,第1、4个格子为黑色，第2、3、5个为白色，判断为F组。
1,55,第1、2、3、5个格子为白色，第4个为黑色，判断为F组。
1,56,第1、4、5个格子为黑色，判断为F组。
1,57,第1、2个格子为黑色，第3、4、5个为白色，判断为F组。
1,58,第1个格子为白色，第2、3、4、5个为黑色，图像分为两段，判断为F组。
1,59,第2、3、4个格子为黑色，第1个为白色，判断为这组。
1,60,未录上
1,61,1345为黑色，2为白色，判断为F组。
1,62,124为白色。
1,63,13为黑色，245为白色，判断为该组。
1,64,125为白色，3~4为黑色，判断为F组。
1,65,13为白色，245为黑色，判断为该组。
1,66,145为黑色，25为白色，判断为F组。
1,67,4为黑色，1235为白色，判断为该组。
1,68,123为白色，判断为F组。
1,69,1~2为黑色同色，判断为F组。
1,70,1~2为白色同色，判断为F组。
1,71,1~2为白色同色，判断为F组。
1,72,1为白色，2345为黑色，尽管1~2不同色，但2~3同色，推测为该组。
1,73,145为白色，2~3为黑色，1~2不同色，但2~3为黑色同色且唯一，判断为F组。
1,74,1~2为黑色同色，判断为F组。
1,75,123为白色同色，判断为F组。
1,76,1为白色，2345为黑色，1~2不同色，但2345同色，判断为该组。
1,77,1~2为黑色同色，1234均同色，仍推测为F组。
1,78,1~2不同色，2~3同色，且234同色，判断为该组。
1,79,123为白色同色，判断为F组。
1,80,1~2为黑色同色，判断为F组。
1,81,134同色黑色，25同色白色，123不连续同色，判断为该组。
1,82,1为黑色，2345同色白色，2~3及4同色，判断为该组。
1,83,13同色黑色，判断为F组。
1,84,
1,85,123同色白色，判断为F组。
1,86,1~2同色白色，判断为F组。
1,87,234同色白色，判断为该组。
1,88,1234同色黑色，判断为该组。
1,89,1~2同色黑色，判断为F组。
1,90,
1,91,1345同色白色，2为黑色，3~4及134同色，判断为F组。
1,92,234同色，判断为该组。
1,93,2~3同色黑色，判断为F组。
1,94,135为黑色，2~3及二四为白色，13及二四同色，判断为该组。
1,95,123同色白色，判断为F组。
1,96,123同色黑色，二四同色白色，判断为该组。
1,97,二四同色黑色，判断为该组。
1,98,1~2同色黑色，判断为F组。
1,99,1235同色黑色，判断为F组。
1,100,1~2同色黑色，判断为F组。
1,101,1234为同色白色，第2和第4个同色，判断为该组。
1,102,1~2为同色白色，判断为F组。
1,103,123为同色白色，判断为F组。
1,104,134为白色，25为黑色，134同色，24不同色，判断为F组。
1,105,24为同色，判断为该组。
1,106,24为同色黑色，判断为该组。
1,107,134为白色，25为黑色，24不同色，判断为F组。
1,108,24为同色黑色，判断为该组。
1,109,23为同色白色，24不同色，判断为F组。
1,110,23为同色白色，24不同色，判断为F组。
1,111,1为白色，2345为黑色，24同色，判断为该组。
1,112,全部为黑色，24同色，判断为该组。
1,113,全部为白色，24同色，判断为该组。
1,114,1345为黑色，2为白色，24不同色，判断为F组。
1,115,24为同色黑色，判断为该组。
1,116,24为同色黑色，判断为该组。
1,117,24不同色，判断为F组。
1,118,24不同色，判断为F组。
1,119,24为同色，判断为该组。
1,120,24不同色，判断为F组。
1,121,第2和第4个方块颜色不同，归为F组。
1,122,第2和第4个方块颜色不同，归为F组。
1,123,第2和第4个方块颜色相同，将第一次判断归为此组。
1,124,第2和第4个方块颜色不同，归为F组。
1,125,第2和第4个方块颜色不同，归为F组。
1,126,第2和第4个方块颜色不同，归为F组。
1,127,第2和第4个方块颜色相同，将第一次判断调整为此组。
1,128,第2和第4个方块颜色不同，归为F组。
