iSession,iTrial,text
1,1,白色的格子比黑色的多。
1,2,黑色的格子比白色的多。
1,3,黑色白色是互相间隔的。
1,4,黑色的格子出现在中间。
1,5,黑色的格子出现在最后。
1,6,黑色的鸽子同同时在最前跟最后。
1,7,白色的格子在中间。
1,8,黑色的格子跟白色的格子，一个在前一个在后。
1,9,白色的格子在前，黑色的格子在后。
1,10,首尾都是黑色的格子。
1,11,首尾都是黑色的格子。
1,12,黑色格子在前，白色的格子在后面。
1,13,黑色的格子在前面，白色的狗格子在后面。
1,14,前后都是白色的格子，第一个跟最后一个都是。
1,15,白色的格子在前面，黑色格子在最后面。
1,16,黑色的格子在前面，白色的格子在后面。
1,17,黑色的格子比白色的少。
1,18,黑色的格子比白色的少一个。
1,19,黑色的格子比白色的多3个。
1,20,黑色的格子比白色的少三个。
1,21,黑色格子比白色的少少一个。
1,22,黑色的格子不在1号位跟3号位。
1,23,黑色的格子在一号位跟三号位都有。
1,24,黑色的格子不在一号位跟三号位。
1,25,黑色的格子不在1号位跟3号位。
1,26,黑色的格子在一号位、三号位跟五号位上有两个。
1,27,黑色的格子不在135号位上。
1,28,黑色的格子在3号位和4号位上。
1,29,黑色的格子有在4号位上。
1,30,黑色的格子有在4号位上面。
1,31,黑色的格子有在三号位上。
1,32,黑色的格子有在1号位跟4号位上。
1,33,黑色格子在二号位上。
1,34,黑色的格子在4号位上。
1,35,黑色格子是连着的。
1,36,黑色的格子不是连着的。
1,37,有连在一起的格子。
1,38,有连在一起的格子。
1,39,有连在一起的格子。
1,40,有连在一起的格子。
1,41,有连在一起的格子。
1,42,有相同颜色连在一起的格子。
1,43,有相同颜色连在一起的格子。
1,44,有相同颜色两个连起来的格子。
1,45,有相同颜色两个连起来的格子。
1,46,最远的黑色之间隔了三个格子。
1,47,有两个黑色格子连在一起。
1,48,有两个黑色格子连在一起。
1,49,有四个黑色的格子连在一起。
1,50,有5个白色的格子连在一起。
1,51,有两个白色的格子连在一起。
1,52,白色跟黑色之间互相间隔。
1,53,有四个黑色格子连在一起。
1,54,有三个白色的格子连在一起。
1,55,有三个黑色格子连在一起。
1,56,有两个白色格子连在一起，两个黑色格子连在一起。
1,57,有四个白色格子连在一起。
1,58,在中间这个图形是对称的。
1,59,这个图像不是对称的。
1,60,这个图像不是对称的。
1,61,这个图像不是对称的。
1,62,这个图像不是对称的。
1,63,这个图像不是对称的。
1,64,这个图像不是对称的。
1,65,这个图案是对称的。
1,66,这个图案是对称的。
1,67,这个图案不是对称的。
1,68,这个图案是对称的。
1,69,这个图案不是对称的。
1,70,这个图案不是对称的。
1,71,这个图案不是对称的。
1,72,这个图案不是对称的。
1,73,这个图案不是对称的。
1,74,这个图案不是对称的。
1,75,这个图案是对称的。
1,76,这个图案是首尾不对称的。
1,77,这个图案是首尾不对称的。
1,78,这个图案是完全不对称的。
1,79,这个图案是首尾不对称的。
1,80,这个图案不是首尾不对称的。
1,81,这个图案是首尾不对称的。
1,82,这个图案是首尾不对称的。
1,83,这个图案是对称的。
1,84,这个图案是对称的。
1,85,这个图案不是首尾不对称的。
1,86,这个图案是首尾不对称的。
1,87,这个图案不是首尾不对称的。
1,88,这个图案不是首尾不对称的。
1,89,这个图案不仅仅是首尾不对称的。
1,90,这个图案只是手位不对称。
1,91,这个图案完全对称。
1,92,这个图案只是首尾不对称。
1,93,这个图案完全对称。
1,94,这个图案只是首尾不对称。
1,95,这个图案只是首尾不对称。
1,96,这个图案不仅仅是首尾不对称。
1,97,这个图案不仅仅是首尾不对称。
1,98,这个图案不是首尾不对称。
1,99,这个图案从中间分开，完全对称。
1,100,这个图案以中间为轴，不仅仅是首尾不对称。
1,101,以中间为轴，完全对称。
1,102,以中间为轴，不仅仅是首尾不对称。
1,103,以中间为轴完全对称。
1,104,以中间为轴，不是首尾不对称，也不是完全对称。
1,105,以中间为轴，不是首尾不对称，也不是完全对称。
1,106,以中间为轴，仅仅是首尾不对称。
1,107,以中间为轴，完全对称。
1,108,以中间为轴，不是首尾不对称，也不是完全对称。
1,109,以中间为轴，仅仅是首尾不对称。
1,110,以中间为轴，完全对称。
1,111,中间为轴，不是首尾不对称，也不是完全对称。
1,112,中间为轴，不仅仅是首尾不对称。
1,113,中间为轴，仅仅是首尾不对称。
1,114,中间为轴，不仅仅是首尾不对称。
1,115,中间为轴，不仅仅是首尾不对称。
1,116,中间为轴，不仅仅是首尾不对称。
1,117,中间为轴，不是首尾不对称。
1,118,中间为轴，不是首尾不对称。
1,119,中间为轴，仅仅是首尾不对称。
1,120,中间为轴，不是首尾不对称，也不是完全对称。
1,121,中间为轴，不是首尾不对称，也不是完全对称。
1,122,中间为轴，不是首尾不对称，也不是完全对称。
1,123,中间为轴，不是首尾不对称，也不是完全对称。
1,124,中间为轴完全对称。
1,125,中间为轴，完全对称。
1,126,中间为轴，不仅仅是首尾不对称。
1,127,中间为轴，完全对称。
1,128,中间为轴，不是首尾不对称，也不是完全对称。
2,1,第二跟第四个格子颜色一样。
2,2,第二跟第四个格子颜色一样。
2,3,第二跟第四个格子颜色不一样。
2,4,第二跟第四个格子颜色不一样。
2,5,第二跟第四个格子颜色一样。
2,6,第二跟第四个格子颜色不一样。
2,7,第二跟第四个格子颜色不一样。
2,8,第二跟第四个格子颜色不一样。
2,9,第二跟第四个格子颜色一样。
2,10,第二跟第四个格子颜色不一样。
2,11,第二跟第四个格子颜色不一样。
2,12,第二跟第四个格子颜色不一样。
2,13,第二跟第四格子颜色一样。
2,14,第二跟第四格子颜色不一样。
2,15,第二跟第四个格子颜色不一样。
2,16,第二跟第四格子颜色一样。
2,17,第二跟第四个格子颜色一样。
2,18,第二跟第四个格子颜色不一样。
2,19,第二跟第四个格子颜色一样。
2,20,第二跟第四个格子颜色不一样。
2,21,第二跟第四个格子颜色不一样。
2,22,第二跟第四个格子颜色一样。
