iSession,iTrial,text
1,1,我假设白色色块较多的属于这一类。
1,2,若白色较多的不是J类，则假设为F类，以检验色块数量规律是否成立。
1,3,中间三个黑色的图像，我假设黑色较多的是F类。
1,4,左四白右一黑的组合，我验证白色色块较多的是否属于J类。
1,5,黑白白黑黑的组合中，白色位于较中间位置，我判断该位置是否影响F类与G类的区分。
1,6,黑黑黑白黑与之前的黑白白黑黑差异较大，因此选择F类。
1,7,全黑色组合，我倾向于认为全黑或黑色较多的属于此类。
1,8,三个黑色色块的组合，我判断其与之前三黑组合属于同一类。
1,9,白黑白白白的组合中，后三个为白色，因此归为F类。
1,10,黑黑白白黑的白色色块位于第3和第4个位置，我假设此特征属于一类。
1,11,白黑白黑白头尾为白色，中部为黑白黑结构，我认为该特征属于F类。
1,12,黑黑白黑黑头尾为黑色，中部为两黑一白，根据特征归为J类。
1,13,白黑白黑白与黑白黑白黑完全相反，但排布规律相似，若前者为F类，则后者也归为F类。
1,14,黑白黑白黑和白黑白黑白均为F类，而黑黑黑白白为连续排列，与前者不同，应归为J类。
1,15,若按连续性归类，黑黑黑白白与白白黑黑黑可归为一类。
1,16,黑黑黑白黑相较于黑黑黑白白，末位由白转黑，因此归为F类。
1,17,黑黑黑白黑与黑黑黑白白形状相似，因此归为同类。
1,18,基于黑黑黑白黑属于此类的判断，继续推断黑黑白黑的组合归属。
1,19,黑白黑白黑与白黑白黑白结构相似，应归为F类。
1,20,黑黑白白白、白白黑黑黑、黑黑黑白白、白白黑黑黑均属于同一类。
1,21,五组完全一致属于F类。
1,22,黑白白黑黑与黑黑白白黑的组合形状一致，归为同一类。
1,23,若以嘿嘿嘿嘿五组为F类参照，则白白白白白五组一致也应为F类。
1,24,根据黑黑白白白为一类，判断黑白白白白也为同类。
1,25,白黑白黑白为F类，白黑白黑黑不一致，判断为J类。
1,26,白黑黑白黑中间三格含两个连续黑色，左右两侧分别为白色和黑色，不一致，归为J类。
1,27,中间三格为白色，左右两侧不一致，归为F类。
1,28,白黑黑白黑中间三格含两个连续黑色，左右两侧分别为白色和黑色，判断为J类。
1,29,白白白白黑黑中间三格为两白一黑，左右两侧为白黑不一致，根据规律判断为J类。
1,30,黑黑黑白白中间三格为两黑一白，左右两侧为黑白不一致，判断为J类。
1,31,黑白黑白白中间三格为两白一黑，左右两侧为黑白不一致，判断为J类。
1,32,黑白黑白黑中间两黑一白，左右两侧均为白色，无不一致，归为F类。
1,33,白白黑黑黑中间三格为两黑一白，左右两侧为黑白不一致，判断为J类。
1,34,黑黑白白黑中间两白一黑，白多于黑，左右两侧一致，根据中间两白一黑且左右不一致为F类的规律，判断为该类。
1,35,白黑白白黑中间三格两白一黑，白多于黑，左右两侧不一致，判断为F类。
1,36,黑白黑黑黑中间三格两黑一白，左右两侧均为黑色，根据中间两黑一白且左右不一致为F类的规律，判断为F类。
1,37,黑黑白黑黑中间为黑黑白，左右两侧均为黑色，根据黑黑白黑黑为F类的规律，判断为F类。
1,38,四黑一白组合与五黑一致，判断为F类。
1,39,白黑白白黑可视为白白白白黑在第二格添加黑色，若白白白白黑为F类，则此为相反的J类。
1,40,白白黑黑黑可视为白黑黑黑黑在第二格变色，根据白黑黑黑黑为F类，判断为J类。
1,41,黑黑黑黑黑为纯色组合，无其他颜色，判断为F类。
1,42,白黑黑黑黑变为白黑黑白黑，第四格添加白色，与F类不同，判断为J类。
1,43,白黑黑黑白可视为在白黑黑黑黑基础上右端加白块，或在黑黑黑黑基础上两侧各加白块；根据学习，左右与中间加块影响不同，故做出此判断。
1,44,黑白白白黑在左右两侧替换色块，规律同黑白黑黑黑白，判断为F类。
1,45,白白白黑白可视为在白白白白白基础上中间换色块，判断为此类。
1,46,黑白嘿嘿嘿是在嘿嘿嘿嘿基础上中间置换色块，第二格变色，判断为此类。
1,47,黑黑黑白黑可在黑黑黑黑黑基础上左端和第四格置换为白色；左端置换仍属F类，但中间置换导致变化，最终判断为此类。
1,48,白白白黑黑可视为在白白白白白基础上右端置换色块，不影响F类特性，判断为F类。
1,49,该组合在白白白白白基础上左右两端置换为黑色，不改变F类特性。
