iSession,iTrial,text
1,1,本轮白色在1~4，黑色在2、5，黑色数量较少，因此尝试J，认为黑色数量少对应J。
1,2,本轮白色在1、4，黑色在2、3、5，黑色数量较多，判断为这。
1,3,本轮五个位置均为白色，无黑色，白色占主导，尝试J。
1,4,本轮黑色在1、3、5，白色在2、4，图形呈中心对称，上一轮五白也为中心对称且选J，本轮同样选择J。
1,5,本轮黑色在1、3，白色在2、4、5，非中心对称，因此选择F。
1,6,本轮白色在1~4，黑色在5，与全白情况相似，上次选J正确，故本次先试J。
1,7,本轮白色在1、2、5，黑色在3~4，白色位置和为8，黑色为7，白色总和更大，因此选择J。
1,8,本轮黑色在1、4、5，白色在2、3，所有白色相连，因此选择J。
1,9,本轮黑色在1~4，白色在5，黑白各自连续，因此选择J。
1,10,本轮黑色在1，白色在2~5，黑白各自相邻相连，因此选择J。
1,11,本轮黑色在1，白色在2~5，黑白均相连，因此选择J。
1,12,本轮黑色在1、4、5，白色在2、3，黑色未连成一片，因此选择F。
1,13,本轮黑色在1~2，白色在3~5，黑白各自连续，因此选择J。
1,14,本轮黑色在1、2、4、5，白色在3，黑白数量均非2或3，因此选择J。
1,15,本轮黑色在1~4，白色在5，黑白数量均未出现2或3，因此选择J。
1,16,本轮黑色在1、3、4，白色在2、5，黑色数量为3，白色为2，出现2或3的数量，因此选择F。
1,17,本轮白色在1、5，黑色在2~4，黑色数量为3，白色为2，出现2或3的数量，因此选择F。
1,18,本轮白色在1、5，黑色在2~4，与上一轮图形相似，上轮选J正确，因此本轮选J。
1,19,本轮黑色在1、3、5，白色在2、4，颜色从左到右切换四次，认为切换三次及以上为F，因此选择F。
1,20,本轮黑色在1、2、4、5，白色在3，黑色被白色分隔为两组各两个，认为此类分隔模式对应J。
1,21,根据之前五个白色时选J的经验，本轮仍选择J。
1,22,白色在位置123，黑色在位置4和5，未出现一边一个黑色、被白色隔开、另一边两个黑色的模式，因此选择此处。
1,23,位置1~2为白色，345为黑色，存在两个白色相连，判断为F。
1,24,白色在位置1234，黑色在位置5，符合之前出现过的J模式，且无两个白色或黑色相连。
1,25,白色在位置1和3，黑色在位置245，存在两个黑色相连，判断为F。
1,26,白色在位置124，黑色在位置3~5，呈现白黑白黑交替模式，判断为此。
1,27,黑色在位置1和5，白色在位置234，具有中心对称特征，判断为J。
1,28,白色在位置1和3，黑色在位置245，出现白黑白黑交错，判断为J。
1,29,黑色在位置124，白色在位置3~5，呈现黑白黑白模式，判断为J。
1,30,白色在位置12345，呈中心对称，判断倾向为这一。
1,31,白色在位置1234，黑色在位置5，无两白或两黑相连，判断为J。
1,32,黑色在位置123，白色在位置4~5，三黑相连与两白相连，不符合两白两黑相连，判断为可能此。
1,33,白色在位置135，黑色在位置24，无两白或两黑相连，选择J。
1,34,黑色在位置1234，白色在位置5，无两白或两黑同时相连，选择J。
1,35,黑色在位置1和4，白色在位置235，无两白或两黑同时相连，选择J。
1,36,黑色在位置12345，无白色，全为单一颜色，判断为J。
1,37,黑色在位置145，白色在位置23，比例为3:2，非对称，判断为F。
1,38,黑色在位置125，白色在位置34，比例3:2，非对称，判断为F。
1,39,白色在位置1234，黑色在位置5，比例1:4，不满足2:3，认为比例1:4或0:5、5:0、4:1等情况均为J。
1,40,黑色白色比例4:1，判断为J。
1,41,黑色与白色数量比为4:1，我认为是J。
1,42,白色在位置1~2，黑色在位置3~5，黑白比为3:2且非对称，我认为是F。
1,43,黑白数量比为1:4，非2:3或3:2，我认为是J。
1,44,黑白数量比为2:3且为中心对称图形，我认为是J。
1,45,黑白数量比为4:1，我认为是J。
1,46,黑白数量比为1:4，我认为是J。
1,47,黑色在位置1、2、4，白色在位置3~5，位置1与5颜色不同，我认为是F。
1,48,黑色在位置2~4，白色在位置1、5，位置2与4颜色相同，我认为是J。
1,49,五个位置均为黑色，位置2与4颜色相同，我认为是J。
1,50,白色在位置1、4、5，黑色在位置2~3，位置2与4颜色不同，我认为是F。
1,51,白色在位置1、3、5，黑色在位置2、4，位置2与4颜色相同，我认为是J。
1,52,五个位置均为白色，位置2与4颜色相同，我认为是J。
1,53,白色在位置1~2，黑色在位置3~5，位置2与4颜色不同，我认为是F。
1,54,黑色在位置1~3，白色在位置4~5，位置2与4颜色不同，我认为是F。
1,55,黑色在位置1~3，白色在位置4~5，位置2与4颜色不同，我认为是F。
1,56,位置2与4均为黑色，我认为是J。
1,57,位置2为黑色，位置4为白色，我认为是F。
1,58,位置2与4均为白色，我认为是F。
1,59,位置2与4均为黑色，我认为是J。
1,60,位置2与4均为白色，我认为是J。
1,61,位置二为黑，位置四为白，颜色不同，判断为F。
1,62,位置二和四均为黑，位置四为白，颜色不同，判断为F。
1,63,位置二为黑，位置四为白，颜色不同，判断为F。
1,64,位置二为白，位置四为黑，颜色不同，判断为F。
1,65,位置二为黑，位置四为白，颜色不同，判断为F。
1,66,位置二为黑，位置四为白，颜色不同，判断为F。
1,67,位置二和四均为白，判断为J。
1,68,位置二和四均为白，判断为J。
1,69,位置二和四均为白，判断为J。
1,70,位置二和四均为白，判断为J。
1,71,位置二为白，位置四为黑，颜色不同，判断为F。
1,72,位置二为白，位置四为黑，颜色不同，判断为F。
1,73,位置二和四均为黑，判断为J。
1,74,位置二和四均为白，判断为J。
1,75,位置二和四均为白，判断为J。
1,76,位置二为白，位置四为黑，判断为F。
1,77,位置二为黑，位置四为白，判断为F。
1,78,位置二和四均为黑，判断为J。
1,79,位置二和四均为黑，判断为J。
1,80,位置二为白，位置四为黑，判断为F。
1,81,位置二、四均为黑色，判断为J。
1,82,位置二、四均为黑色，判断为J。
1,83,位置二、四均为白色，判断为J。
1,84,位置二、四均为黑色，判断为J。
1,85,位置二、四颜色相同。
1,86,位置二、四颜色不同。
1,87,位置二、四颜色不同。
1,88,位置二、四颜色相同。
1,89,位置二、四颜色相同。
1,90,位置二、四颜色相同。
1,91,位置二、四颜色相同。
1,92,位置二、四颜色相同。
1,93,位置二、四颜色相同。
1,94,位置二、四颜色相同。
1,95,位置二、四颜色相同。
1,96,位置二、四颜色不同。
1,97,位置二、四颜色相同。
1,98,位置二、四颜色相同。
1,99,位置二、四颜色不同。
1,100,位置二、四颜色相同。
1,101,
1,102,位置二、四颜色不同。
1,103,位置二、四颜色相同。
1,104,位置二、四颜色相同。
1,105,位置二、四颜色相同。
1,106,位置二、四颜色不同。
1,107,位置二、四颜色相同。
1,108,位置二、四颜色相同。
1,109,位置二、四颜色相同。
1,110,位置二、四颜色不同。
1,111,位置二、四颜色相同。
1,112,位置二、四颜色相同。
1,113,位置二、四颜色相同。
1,114,位置二、四颜色不同。
1,115,位置二、四颜色相同。
1,116,位置二、四颜色相同。
1,117,位置二、四颜色不同。
1,118,位置二、四颜色不同。
1,119,位置二、四颜色不同。
1,120,位置二、四颜色相同。
1,121,位置二、四颜色不同。
1,122,位置二、四颜色相同。
1,123,位置二、四颜色相同。
1,124,位置二、四颜色相同。
1,125,位置二、四颜色不同。
1,126,位置二、四颜色不同。
1,127,位置二、四颜色不同。
1,128,位置二、四颜色不同。
