iSession,stiID,body_ori,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle,category,ambigous1,ambigous2
1,1,-1,0.247193366002137,0.255702759135987,0.055530287573692,0.345193244020211,0.5,0.5,0.5,0.5,1,0,0
1,2,1,0.201969791450169,0.029709657574821,0.043493207596231,0.268225121744029,0.5,0.5,0.5,0.5,1,0,0
1,3,1,0.218469675869478,0.413494314537273,0.393060723897798,0.85188790868305,0.5,0.5,0.5,0.5,1,0,0
1,4,-1,0.078887650349653,0.202586829585072,0.22891644281944,0.88596481828049,0.5,0.5,0.5,0.5,1,0,0
1,5,1,0.409788007924313,0.421335136153692,0.363890828763526,0.88724159472847,0.5,0.5,0.5,0.5,1,0,0
1,6,1,0.027558212327981,0.177942753386028,0.316109169737396,0.684225430533535,0.5,0.5,0.5,0.5,1,0,0
1,7,1,0.00396610815145898,0.050548353232697,0.117209341194603,0.328034853577829,0.5,0.5,0.5,0.5,1,0,0
1,8,-1,0.450894919391673,0.031232894839791,0.351791174600958,0.226522803175462,0.5,0.5,0.5,0.5,1,0,1
1,9,1,0.366024603554187,0.77436532595187,0.110374358838652,0.493379538911967,0.5,0.5,0.5,0.5,3,0,0
1,10,-1,0.204143001392197,0.78945663588131,0.359524544959653,0.392413320337159,0.5,0.5,0.5,0.5,3,0,0
1,11,-1,0.47716789349807,0.87006297452891,0.141953285653492,0.85935065628405,0.5,0.5,0.5,0.5,3,0,1
1,12,-1,0.334672849319159,0.98276344464386,0.158089412134707,0.159402052442446,0.5,0.5,0.5,0.5,3,0,0
1,13,1,0.114826622920874,0.88673096751724,0.279426965227499,0.659266043462262,0.5,0.5,0.5,0.5,3,0,0
1,14,-1,0.254366222220308,0.588054363038056,0.313111934410391,0.565972943442099,0.5,0.5,0.5,0.5,3,0,0
1,15,-1,0.314594333344276,0.578994517161419,0.165152238584451,0.84058253118691,0.5,0.5,0.5,0.5,3,0,0
1,16,-1,0.201630443236988,0.90421663945522,0.419457867465327,0.512288969332023,0.5,0.5,0.5,0.5,3,0,0
1,17,-1,0.235048350597229,0.399255376312246,0.82018727600391,0.369889117655847,0.5,0.5,0.5,0.5,1,0,0
1,18,-1,0.349864542179234,0.431423911978391,0.621751273815518,0.087364128361559,0.5,0.5,0.5,0.5,1,0,0
1,19,1,0.230102797734902,0.13357147668291,0.551153347959172,0.303709511277059,0.5,0.5,0.5,0.5,1,0,0
1,20,1,0.495333629100694,0.187990658589562,0.543361688576533,0.333259852621328,0.5,0.5,0.5,0.5,1,0,1
1,21,-1,0.316031516281257,0.472435911850137,0.652692558645057,0.90382821580311,0.5,0.5,0.5,0.5,1,1,1
1,22,-1,0.329407237187761,0.204435708548162,0.569399574556324,0.277936044074277,0.5,0.5,0.5,0.5,1,0,0
1,23,1,0.466152466981918,0.147098333518544,0.99623600721169,0.87197046830865,0.5,0.5,0.5,0.5,1,0,1
1,24,1,0.127519285117137,0.349736574788012,0.99797470616883,0.45956200994083,0.5,0.5,0.5,0.5,1,0,0
1,25,1,0.098931118476269,0.638531487718714,0.72444184328284,0.441964161145613,0.5,0.5,0.5,0.5,4,0,0
1,26,1,0.190954341325624,0.96488196697827,0.734459199833891,0.583785114465643,0.5,0.5,0.5,0.5,4,0,0
1,27,-1,0.452073085425472,0.75393210466875,0.677379538975457,0.736767452570133,0.5,0.5,0.5,0.5,4,0,1
1,28,-1,0.238274436703105,0.85767733123447,0.9538749897037,0.476739125980836,0.5,0.5,0.5,0.5,4,0,0
1,29,-1,0.416841363447558,0.6603444862015,0.5111214956489,0.392750946544092,0.5,0.5,0.5,0.5,4,0,1
1,30,1,0.447677047445043,0.581507522084336,0.707135761231713,0.96619175358221,0.5,0.5,0.5,0.5,4,0,0
1,31,-1,0.043841590864118,0.739514729941048,0.540859926654582,0.81719478676481,0.5,0.5,0.5,0.5,4,0,1
1,32,-1,0.473268695686855,0.65257336662309,0.510214433012278,0.9453580322758,0.5,0.5,0.5,0.5,4,0,1
1,33,-1,0.649429662897863,0.044409129367897,0.386715441041404,0.464329734719871,0.5,0.5,0.5,0.5,2,0,0
1,34,1,0.9467753988332,0.270971165983868,0.104066706791192,0.112007790049816,0.5,0.5,0.5,0.5,2,0,0
1,35,-1,0.597700743168444,0.108357167110515,0.201917511758576,0.241541910674508,0.5,0.5,0.5,0.5,2,0,0
1,36,1,0.95603525045482,0.295171761184128,0.207910158192663,0.585561993380348,0.5,0.5,0.5,0.5,2,0,0
1,37,1,0.99472693781875,0.290661137149243,0.181001672002058,0.75979802154577,0.5,0.5,0.5,0.5,2,0,0
1,38,-1,0.737277209947424,0.075563863954087,0.00635882428290202,0.011665014993686,0.5,0.5,0.5,0.5,2,0,0
1,39,-1,0.533931799849329,0.130091077004452,0.138674058839448,0.33199343540548,0.5,0.5,0.5,0.5,2,0,1
1,40,1,0.90787785407114,0.269334983680489,0.149027308304554,0.543381394697448,0.5,0.5,0.5,0.5,2,0,0
1,41,-1,0.87500462905152,0.96416759049874,0.025881316644065,0.83521244440706,0.5,0.5,0.5,0.5,3,0,0
1,42,1,0.89885311212237,0.64684452819346,0.358124684801653,0.748929659674081,0.5,0.5,0.5,0.5,3,0,0
1,43,-1,0.637964067399552,0.572356702428997,0.385482858265593,0.83635352962997,0.5,0.5,0.5,0.5,3,0,0
1,44,1,0.9661939519959,0.95749950305918,0.240943399909891,0.561555997126432,0.5,0.5,0.5,0.5,3,0,0
1,45,1,0.66681263509359,0.7639283195907,0.037867398725116,0.681798205380464,0.5,0.5,0.5,0.5,3,0,0
1,46,1,0.707002353219922,0.83979427724132,0.100016564281666,0.276585569432236,0.5,0.5,0.5,0.5,3,0,0
1,47,-1,0.705865573940787,0.548442789944918,0.305872535130188,0.080658863414162,0.5,0.5,0.5,0.5,3,1,1
1,48,1,0.720029336141055,0.85108299493885,0.449765233455396,0.608860790419995,0.5,0.5,0.5,0.5,3,0,0
1,49,-1,0.603773739297548,0.093528949687719,0.9093761016168,0.127547023402479,0.5,0.5,0.5,0.5,2,0,0
