iSession,stiID,body_ori,feature1_name,feature2_name,feature3_name,feature4_name,feature1,feature2,feature3,feature4,category,ambiguous_fam,ambiguous_spe
1,1,-1,head,tail,leg,neck,0.480303873841343,0.177607354693679,0.0395797192589699,0.749574837216989,1,1,1
1,2,-1,head,tail,leg,neck,0.0335186630902555,0.263110696262732,0.122713562605182,0.1953371842058,1,0,0
1,3,-1,head,tail,leg,neck,0.420125177039217,0.0593792697098591,0.329717709797156,0.318627882878788,1,0,0
1,4,-1,head,tail,leg,neck,0.0899730365224377,0.430045817071868,0.273264662800286,0.951779787353514,1,0,0
1,5,1,head,tail,leg,neck,0.186075878909644,0.421738519074139,0.311859214467561,0.471733252429063,1,0,0
1,6,1,head,tail,leg,neck,0.15764959627466,0.498558738974638,0.311081108306269,0.128313695283434,1,0,1
1,7,1,head,tail,leg,neck,0.173752383520167,0.101983286990818,0.224106065938226,0.229744924830582,1,0,0
1,8,-1,head,tail,leg,neck,0.337386312188915,0.151757886966414,0.190328745240631,0.946332296576876,1,0,0
1,9,-1,head,tail,leg,neck,0.683309175983457,0.462021863143396,0.0225289451393567,0.79059129366669,3,0,1
1,10,-1,head,tail,leg,neck,0.812757153519947,0.147868727214962,0.389912467464607,0.683349761401942,3,0,0
1,11,1,head,tail,leg,neck,0.797823655177909,0.454159929288496,0.257219028044176,0.86749218505655,3,0,1
1,12,1,head,tail,leg,neck,0.763514898612719,0.458404416944374,0.368561203562909,0.869422962239201,3,0,1
1,13,1,head,tail,leg,neck,0.746621207559388,0.253472177271753,0.0351192157198421,0.302368297724054,3,0,0
1,14,1,head,tail,leg,neck,0.695355540675964,0.0893169049954249,0.257725485105371,0.844463564438502,3,0,0
1,15,1,head,tail,leg,neck,0.976820504839808,0.391526183060349,0.0900341076370587,0.739382454331232,3,0,0
1,16,-1,head,tail,leg,neck,0.56449065743762,0.225115688948595,0.0584041417753868,0.593612693757271,3,0,0
1,17,-1,head,tail,leg,neck,0.487898124919148,0.473127312370764,0.511833286208451,0.722586958153694,1,1,1
1,18,-1,head,tail,leg,neck,0.495282504435185,0.410454371507717,0.505789267368862,0.606585702942307,1,1,1
1,19,1,head,tail,leg,neck,0.0477671054764272,0.467992787171489,0.950775832054584,0.133224152320318,1,0,1
1,20,-1,head,tail,leg,neck,0.294675525568842,0.227874431281049,0.610291573229346,0.728022741026418,1,0,0
1,21,1,head,tail,leg,neck,0.197625243353927,0.499377974835978,0.745558894269348,0.595326308994465,1,0,1
1,22,1,head,tail,leg,neck,0.292883283673898,0.487400436856233,0.92145307159231,0.109575431143578,1,0,1
1,23,-1,head,tail,leg,neck,0.0349355277650942,0.443368435526377,0.639462761887166,0.560437392570427,1,0,0
1,24,1,head,tail,leg,neck,0.227282516830401,0.323096962676363,0.629109630934438,0.325136099444981,1,0,0
1,25,1,head,tail,leg,neck,0.605618325360451,0.369602230704048,0.672540111977916,0.704881427476003,4,0,0
1,26,-1,head,tail,leg,neck,0.694799964750732,0.0136364585330557,0.774648524174955,0.706205705251983,4,0,0
1,27,1,head,tail,leg,neck,0.79416714541617,0.405366468676111,0.525508445315454,0.454955955647138,4,0,1
1,28,-1,head,tail,leg,neck,0.76038703104115,0.0939810144564712,0.526176074763279,0.308160221381603,4,0,1
1,29,1,head,tail,leg,neck,0.685742846410139,0.188775508029552,0.920096652920435,0.514870380016449,4,0,0
1,30,1,head,tail,leg,neck,0.848630184273841,0.0736361797504332,0.707599347841545,0.27966806011346,4,0,0
1,31,1,head,tail,leg,neck,0.713843352891799,0.20410008215166,0.603190657517257,0.452816536803465,4,0,0
1,32,-1,head,tail,leg,neck,0.529038306011182,0.410287292093286,0.889622260144613,0.759500658291016,4,1,1
1,33,-1,head,tail,leg,neck,0.481602977618902,0.63684225465117,0.197256228299687,0.132245287143411,2,1,1
1,34,-1,head,tail,leg,neck,0.479695395017254,0.922698492709484,0.375532019794987,0.604034128612547,2,1,1
