iSession,stiID,body_ori,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle,category,ambigous1,ambigous2
1,1,-1,0.41479728727933,0.216034228473147,0.85755784776554,0.079933842588852,0.5,0.5,0.5,0.5,1,0,0
1,2,1,0.491879141418991,0.183831728680266,0.0319288245169335,0.0904847023536445,0.5,0.5,0.5,0.5,1,1,1
1,3,1,0.295372705775081,0.218758324375877,0.0168238176853134,0.235019887623372,0.5,0.5,0.5,0.5,1,0,0
1,4,-1,0.495252921062445,0.206124501059386,0.516326171794388,0.484836394102188,0.5,0.5,0.5,0.5,1,1,1
1,5,1,0.406171334243803,0.236159155788143,0.0653060847030766,0.40594090738543,0.5,0.5,0.5,0.5,1,0,0
1,6,1,0.199677082903796,0.208910861107527,0.144260847620888,0.0642846250089349,0.5,0.5,0.5,0.5,1,0,0
1,7,1,0.103862983519467,0.0642451784358287,0.120565854974427,0.209335251270471,0.5,0.5,0.5,0.5,1,0,0
1,8,-1,0.113838022459103,0.332078368107366,0.487917353995692,0.0203269134434299,0.5,0.5,0.5,0.5,1,0,0
1,9,-1,0.622407706044026,0.489182907419513,0.741450842134801,0.29854415533325,0.5,0.5,0.5,0.5,3,0,1
1,10,-1,0.607105756268596,0.127136163568073,0.281253088099081,0.350238569261578,0.5,0.5,0.5,0.5,3,0,0
1,11,-1,0.706292282783445,0.37644686683469,0.882651381497892,0.0275772892973983,0.5,0.5,0.5,0.5,3,0,0
1,12,1,0.696424645585356,0.424114089290477,0.0247396720485666,0.0599296050269177,0.5,0.5,0.5,0.5,3,0,0
1,13,1,0.847413235888649,0.416550793401981,0.874707413891784,0.118016342613567,0.5,0.5,0.5,0.5,3,0,0
1,14,-1,0.773051133119265,0.340480987898649,0.355300805956413,0.336476226890064,0.5,0.5,0.5,0.5,3,0,0
1,15,-1,0.807014469761513,0.0680519758400454,0.0410367979307849,0.13486755695055,0.5,0.5,0.5,0.5,3,0,0
1,16,-1,0.661885169865817,0.438706441748787,0.161707303887382,0.473835313119218,0.5,0.5,0.5,0.5,3,0,1
1,17,-1,0.467575108146328,0.595029613018617,0.373076506450694,0.124229042032035,0.5,0.5,0.5,0.5,1,1,1
1,18,-1,0.44686775882524,0.908454949986955,0.463162555803219,0.464042788278062,0.5,0.5,0.5,0.5,1,0,1
1,19,-1,0.297531372233858,0.728709541245736,0.372201907610397,0.11775226646676,0.5,0.5,0.5,0.5,1,0,0
1,20,1,0.182307173495538,0.959017817562483,0.288327775772319,0.319075616429286,0.5,0.5,0.5,0.5,1,0,0
1,21,1,0.20118578971342,0.975441056857387,0.523204220082461,0.315804547178366,0.5,0.5,0.5,0.5,1,0,0
1,22,-1,0.0502201829252599,0.507262102228418,0.707101208724256,0.460328587448432,0.5,0.5,0.5,0.5,1,0,1
1,23,-1,0.00692883618749868,0.739026429178993,0.5792427668462,0.19682831339843,0.5,0.5,0.5,0.5,1,0,0
1,24,-1,0.440667525471873,0.925105073260658,0.093375291218222,0.235938968253527,0.5,0.5,0.5,0.5,1,0,0
1,25,1,0.895546158238323,0.893001575941894,0.223724673930806,0.261078449075999,0.5,0.5,0.5,0.5,4,0,0
1,26,-1,0.962436711915674,0.808339058093717,0.790659733704529,0.345158713304441,0.5,0.5,0.5,0.5,4,0,0
1,27,-1,0.929308328687558,0.7299465389296,0.393068902763928,0.0684290505098485,0.5,0.5,0.5,0.5,4,0,0
1,28,1,0.675187093047839,0.631326862741466,0.852607003179764,0.0647505426394452,0.5,0.5,0.5,0.5,4,0,0
1,29,-1,0.713244592159418,0.51194936078894,0.379767165457754,0.0311979467745689,0.5,0.5,0.5,0.5,4,0,1
1,30,-1,0.719454518634551,0.582452635315464,0.129553113117823,0.200924929062996,0.5,0.5,0.5,0.5,4,0,0
1,31,-1,0.898916221829179,0.927377900882837,0.158182117178034,0.271472484897672,0.5,0.5,0.5,0.5,4,0,0
1,32,-1,0.75256112272182,0.966377293924713,0.397969284228282,0.206790406765281,0.5,0.5,0.5,0.5,4,0,0
1,33,1,0.382136434030711,0.34028930798895,0.541371377075958,0.837844850101333,0.5,0.5,0.5,0.5,2,0,0
1,34,-1,0.226687652383146,0.119773930271104,0.670511368425814,0.749208624497297,0.5,0.5,0.5,0.5,2,0,0
1,35,1,0.361314731631382,0.0512284100928662,0.952507349567224,0.672495439610336,0.5,0.5,0.5,0.5,2,0,0
1,36,1,0.47006244181766,0.220268023014481,0.260228233466865,0.904977222023607,0.5,0.5,0.5,0.5,2,1,1
1,37,-1,0.447035930905429,0.283126804703425,0.363185775469322,0.6867532475828,0.5,0.5,0.5,0.5,2,0,0
1,38,-1,0.113989333224831,0.358972936592584,0.850207249320123,0.832231325665202,0.5,0.5,0.5,0.5,2,0,0
1,39,-1,0.0186061239522821,0.00778650509348283,0.738369679982799,0.755253100804427,0.5,0.5,0.5,0.5,2,0,0
1,40,-1,0.345695408075621,0.32953472599798,0.880912563518642,0.604496813622982,0.5,0.5,0.5,0.5,2,0,0
1,41,1,0.693595181615184,0.219341157785184,0.0777183269391369,0.987012539019435,0.5,0.5,0.5,0.5,3,0,0
1,42,1,0.895858400593759,0.0290219098006517,0.303119288027834,0.513040760805457,0.5,0.5,0.5,0.5,3,0,1
1,43,1,0.536788823384452,0.206426533830316,0.293936994778822,0.883122580819117,0.5,0.5,0.5,0.5,3,1,1
1,44,1,0.738168664322302,0.375827628355714,0.180346351623104,0.722148817802237,0.5,0.5,0.5,0.5,3,0,0
1,45,1,0.867463667674678,0.488263729537307,0.0645467751719223,0.685411849051293,0.5,0.5,0.5,0.5,3,0,1
1,46,-1,0.639148674593899,0.452506608310338,0.752955405318116,0.682668039632539,0.5,0.5,0.5,0.5,3,0,1
1,47,-1,0.90732180327795,0.0738790197795237,0.0638701267050618,0.775452160320412,0.5,0.5,0.5,0.5,3,0,0
1,48,-1,0.571806380197759,0.136467130483164,0.0500570046887635,0.636587683741249,0.5,0.5,0.5,0.5,3,0,0
1,49,-1,0.206076442376232,0.897883064080281,0.783349987283824,0.600776837018859,0.5,0.5,0.5,0.5,2,0,0
1,50,1,0.169936622021557,0.81744315731879,0.165586459775107,0.795150340659476,0.5,0.5,0.5,0.5,2,0,0
1,51,1,0.298094851161707,0.890582558057835,0.337415116808125,0.516002059415483,0.5,0.5,0.5,0.5,2,0,1
1,52,1,0.110581925105507,0.979633547562724,0.0673076913060967,0.984270084390225,0.5,0.5,0.5,0.5,2,0,0
1,53,-1,0.22881194866368,0.739135479289029,0.128154865798962,0.921489052049453,0.5,0.5,0.5,0.5,2,0,0
1,54,1,0.322234169339408,0.953891329449371,0.0635176649186453,0.678553440807737,0.5,0.5,0.5,0.5,2,0,0
1,55,1,0.209048406547911,0.693923784487376,0.485643431865658,0.589050015494102,0.5,0.5,0.5,0.5,2,0,0
1,56,1,0.360822956820994,0.663374067573523,0.131797039734431,0.743279577903986,0.5,0.5,0.5,0.5,2,0,0
1,57,-1,0.617847632124275,0.779019179095728,0.663563738706205,0.665539569793395,0.5,0.5,0.5,0.5,4,0,0
1,58,-1,0.580465341952075,0.577020406324599,0.180555972733182,0.741059073495537,0.5,0.5,0.5,0.5,4,0,0
1,59,-1,0.671972894288322,0.701582361287929,0.49528450022516,0.532007889994312,0.5,0.5,0.5,0.5,4,0,1
1,60,1,0.502558256263965,0.771593348947478,0.996983838749876,0.988110174133928,0.5,0.5,0.5,0.5,4,1,1
1,61,-1,0.833026790835343,0.763360932812256,0.974639848231705,0.522777714038467,0.5,0.5,0.5,0.5,4,0,1
1,62,-1,0.899964758672586,0.579021827660153,0.285027652104556,0.683880420649441,0.5,0.5,0.5,0.5,4,0,0
1,63,1,0.501694734087044,0.75587111758767,0.738836817407108,0.517036528445508,0.5,0.5,0.5,0.5,4,1,1
1,64,-1,0.53855455830783,0.61828546221337,0.250321685712337,0.762555626877173,0.5,0.5,0.5,0.5,4,1,1
1,65,1,0.123093113742627,0.375635985476824,0.641256850470615,0.430044410935136,0.5,0.5,0.5,0.5,1,0,0
1,66,-1,0.203967426092919,0.265682427917768,0.0670758294504304,0.458519954266524,0.5,0.5,0.5,0.5,1,0,1
1,67,-1,0.460094950236356,0.4332686264713,0.904897004426966,0.353007752643057,0.5,0.5,0.5,0.5,1,1,1
1,68,1,0.17085152069834,0.408154337134838,0.548660619375058,0.0744566311061398,0.5,0.5,0.5,0.5,1,0,0
1,69,-1,0.22528738618959,0.227798018092269,0.279048551326582,0.182603965289493,0.5,0.5,0.5,0.5,1,0,0
1,70,1,0.200281987932948,0.263493167531544,0.77938702543215,0.126456345198234,0.5,0.5,0.5,0.5,1,0,0
1,71,1,0.45525771862139,0.120797399563479,0.724072616873159,0.0498346498709343,0.5,0.5,0.5,0.5,1,1,1
1,72,-1,0.892504148870534,0.103316691290288,0.00621700277666359,0.34481938109,0.5,0.5,0.5,0.5,3,0,0
1,73,-1,0.604462402761285,0.330324442254572,0.642737520458996,0.114187428801751,0.5,0.5,0.5,0.5,3,0,0
1,74,1,0.828424925272978,0.0634086844884091,0.28672631712514,0.251842162149698,0.5,0.5,0.5,0.5,3,0,0
1,75,1,0.947453889986708,0.461990411827634,0.582916905847208,0.477951133199906,0.5,0.5,0.5,0.5,3,0,1
1,76,1,0.7955578382767,0.414168225919216,0.995514970525666,0.471701917700669,0.5,0.5,0.5,0.5,3,0,1
1,77,-1,0.804608071383701,0.16204429674131,0.199967135281503,0.0830990687235946,0.5,0.5,0.5,0.5,3,0,0
1,78,-1,0.505616287912032,0.383538822241322,0.876237481313898,0.353720075192288,0.5,0.5,0.5,0.5,3,1,1
1,79,1,0.731356336977757,0.0640737001639785,0.320426429970455,0.308398890606479,0.5,0.5,0.5,0.5,3,0,0
1,80,-1,0.205716979818196,0.627843247935346,0.912760000758221,0.469305374566347,0.5,0.5,0.5,0.5,1,0,1
1,81,-1,0.330785499964619,0.671534740801008,0.266842421362544,0.0716056283118777,0.5,0.5,0.5,0.5,1,0,0
1,82,1,0.339861627898539,0.87729427772902,0.828282432020532,0.488771032961341,0.5,0.5,0.5,0.5,1,0,1
1,83,1,0.0633224627884891,0.765383158166883,0.527440736872601,0.117689005713926,0.5,0.5,0.5,0.5,1,0,0
1,84,1,0.42260562153745,0.567170480259405,0.29786191680091,0.0770056021869036,0.5,0.5,0.5,0.5,1,0,0
1,85,-1,0.0652900409730353,0.91569171649167,0.93882656881348,0.30531712045031,0.5,0.5,0.5,0.5,1,0,0
1,86,1,0.217664452410194,0.965204551778267,0.0828160692747054,0.496268524224036,0.5,0.5,0.5,0.5,1,0,1
1,87,-1,0.273495833270913,0.80633093216083,0.472555617196735,0.227911258972457,0.5,0.5,0.5,0.5,1,0,0
1,88,-1,0.75000083961092,0.504077774718408,0.0349542794096583,0.474687562596016,0.5,0.5,0.5,0.5,4,0,1
