iSession,stiID,body_ori,feature1_name,feature2_name,feature3_name,feature4_name,feature1,feature2,feature3,feature4,category,ambiguous_fam,ambiguous_spe
1,1,1,leg,head,tail,neck,0.494740218494532,0.28519400112185,0.38213373429849,0.516633845046053,1,1,1
1,2,1,leg,head,tail,neck,0.268706842505848,0.485496012191856,0.0311849953228057,0.567636146625553,1,0,1
1,3,1,leg,head,tail,neck,0.398307477151771,0.185981772603295,0.160410057334989,0.162332037577284,1,0,0
1,4,1,leg,head,tail,neck,0.175481137856768,0.0516697977337673,0.0102999727240229,0.41880360817591,1,0,0
1,5,1,leg,head,tail,neck,0.456776498718871,0.440776593350756,0.0992261845241053,0.122514950460787,1,1,1
1,6,1,leg,head,tail,neck,0.130479575645664,0.0433017931238537,0.0472915918115501,0.181054748209122,1,0,0
1,7,1,leg,head,tail,neck,0.366737232213047,0.165256381469118,0.431071383620671,0.64535275998273,1,0,0
1,8,-1,leg,head,tail,neck,0.0289224965552659,0.174552970625567,0.207383155477743,0.12585715123659,1,0,0
1,9,-1,leg,head,tail,neck,0.629262869866671,0.38138972820985,0.124459820598214,0.109223117175739,3,0,0
1,10,-1,leg,head,tail,neck,0.589024975865282,0.41092838085759,0.361503299157279,0.162613996778394,3,0,0
1,11,-1,leg,head,tail,neck,0.8949811461497,0.238854836406129,0.443829146691432,0.237442166706617,3,0,0
1,12,-1,leg,head,tail,neck,0.892761093770754,0.122189484268121,0.279722221979505,0.412348606497212,3,0,0
1,13,1,leg,head,tail,neck,0.683442246485496,0.209734462412224,0.227324553639637,0.913088730643254,3,0,0
1,14,-1,leg,head,tail,neck,0.500073507909314,0.0380135867142964,0.422694573722929,0.401700462027366,3,1,1
1,15,-1,leg,head,tail,neck,0.595408483788446,0.203154764979494,0.393065028301884,0.0126310297398478,3,0,0
1,16,-1,leg,head,tail,neck,0.818623541318453,0.271377342194968,0.358838118875239,0.503514191777862,3,0,0
1,17,-1,leg,head,tail,neck,0.293684221951583,0.000717835307962378,0.600763817364356,0.082089948011123,1,0,0
1,18,-1,leg,head,tail,neck,0.364101910432912,0.0744718607609107,0.923003969925783,0.646808526954676,1,0,0
1,19,-1,leg,head,tail,neck,0.194121309827769,0.24644050176821,0.827603104822774,0.157897157253915,1,0,0
1,20,-1,leg,head,tail,neck,0.284970809261972,0.445528026255447,0.786707871941705,0.124401514326534,1,0,0
1,21,1,leg,head,tail,neck,0.47952114634914,0.209621834220977,0.525438123114603,0.308051776549766,1,1,1
1,22,1,leg,head,tail,neck,0.369643487628743,0.242938813452305,0.9574198422969,0.86433660610967,1,0,0
1,23,-1,leg,head,tail,neck,0.26090191917257,0.40462042043969,0.716006584339008,0.861703513664848,1,0,0
1,24,-1,leg,head,tail,neck,0.0362843164505773,0.151620921971159,0.888056366772419,0.78847131695994,1,0,0
1,25,-1,leg,head,tail,neck,0.999211539815678,0.292483641186049,0.662783080126517,0.275623752760528,4,0,0
