iSession,stiID,body_ori,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle,category,ambigous1,ambigous2
1,1,1,0.069388140030287,0.154822704397577,0.0510406793590274,0.83083531628517,0.5,0.5,0.5,0.5,1,0,0
1,2,1,0.0850121975032757,0.49145725589404,0.372070418725191,0.928294437556284,0.5,0.5,0.5,0.5,1,0,1
1,3,-1,0.11889906710336,0.434522885838411,0.401973805456363,0.170543824904518,0.5,0.5,0.5,0.5,1,0,0
1,4,1,0.154369951930232,0.139614433168089,0.105645685419026,0.0437618656731195,0.5,0.5,0.5,0.5,1,0,0
1,5,-1,0.193952378522716,0.31463515339696,0.0683389957386421,0.995804698087169,0.5,0.5,0.5,0.5,1,0,0
1,6,1,0.406436996486755,0.271019365586405,0.339706590407239,0.739491405307162,0.5,0.5,0.5,0.5,1,0,0
1,7,1,0.172344134726204,0.362493046824276,0.404211647190364,0.745339816444134,0.5,0.5,0.5,0.5,1,0,0
1,8,-1,0.236414989395998,0.204821664717456,0.447929062394841,0.158016210067726,0.5,0.5,0.5,0.5,1,0,0
1,9,-1,0.575876062523652,0.118226413240846,0.116437746153575,0.412278747374424,0.5,0.5,0.5,0.5,3,0,0
1,10,1,0.936610543533512,0.139795182506047,0.279814130408174,0.948446858247634,0.5,0.5,0.5,0.5,3,0,0
1,11,1,0.513011627583618,0.124810493273243,0.278170412376541,0.089504903176939,0.5,0.5,0.5,0.5,3,1,1
1,12,1,0.910258293941907,0.0423787908449747,0.216304281824199,0.566510457635347,0.5,0.5,0.5,0.5,3,0,0
1,13,-1,0.608790763056131,0.0351801851025776,0.0949271376384683,0.785842699048584,0.5,0.5,0.5,0.5,3,0,0
1,14,1,0.557044057360513,0.224924941817302,0.0499626022964204,0.69261713765121,0.5,0.5,0.5,0.5,3,0,0
1,15,-1,0.904308326997592,0.343755029109149,0.189836011888916,0.692816007773316,0.5,0.5,0.5,0.5,3,0,0
1,16,1,0.929443515093189,0.28328323434172,0.0490930320979428,0.0969946853175976,0.5,0.5,0.5,0.5,3,0,0
1,17,1,0.454852867557076,0.142937979112296,0.852558878659728,0.179986565479419,0.5,0.5,0.5,0.5,1,1,1
1,18,1,0.314738990129854,0.462732616296791,0.697107276535978,0.41132986304034,0.5,0.5,0.5,0.5,1,0,1
1,19,-1,0.474241669037653,0.0238324292664197,0.833065877090264,0.349461763216014,0.5,0.5,0.5,0.5,1,1,1
