iSession,stiID,body_ori,feature1_name,feature2_name,feature3_name,feature4_name,feature1,feature2,feature3,feature4,category,ambiguous_fam,ambiguous_spe
1,1,-1,head,tail,neck,leg,0.367708016932845,0.050306679382715,0.262113919990386,0.895029935844602,1,0,0
1,2,-1,head,tail,neck,leg,0.422896652415689,0.336797246053015,0.281177935282282,0.574847600033428,1,0,0
1,3,-1,head,tail,neck,leg,0.45553459208691,0.19398922113446,0.0797834144200084,0.36839082524887,1,1,1
1,4,1,head,tail,neck,leg,0.0571208231935361,0.243375854858129,0.178776500877189,0.485713904550499,1,0,0
1,5,-1,head,tail,neck,leg,0.112084521787145,0.168657662554031,0.112260012739892,0.875764540575491,1,0,0
1,6,-1,head,tail,neck,leg,0.38649841031221,0.0433756419601844,0.446828570493235,0.0659566174736532,1,0,0
1,7,-1,head,tail,neck,leg,0.352369432940855,0.190107805065853,0.243801447105817,0.947757655546637,1,0,0
1,8,-1,head,tail,neck,leg,0.0573536406747833,0.145851950618315,0.213759162605667,0.785920738799431,1,0,0
1,9,-1,head,tail,neck,leg,0.957691770071119,0.158144176316443,0.45091815153257,0.166797210671156,3,0,1
1,10,-1,head,tail,neck,leg,0.880225151637308,0.082470627427179,0.33086319439981,0.338627704428779,3,0,0
1,11,1,head,tail,neck,leg,0.641027560445406,0.483692275876482,0.433143167157841,0.868918777318556,3,0,1
1,12,-1,head,tail,neck,leg,0.796675232844195,0.421713130786015,0.481528479327233,0.515591129004083,3,0,1
1,13,1,head,tail,neck,leg,0.785670797725567,0.0568444546247302,0.301053421345458,0.55502911763846,3,0,0
1,14,1,head,tail,neck,leg,0.751810676315833,0.308410726317821,0.470951776386559,0.235601158396184,3,0,1
1,15,-1,head,tail,neck,leg,0.850205284275348,0.0735650490341828,0.300747345771467,0.262350845089231,3,0,0
1,16,1,head,tail,neck,leg,0.550233076558121,0.196639712415964,0.232025853486993,0.938909914215595,3,0,0
