iSession,stiID,body_ori,feature1_name,feature2_name,feature3_name,feature4_name,feature1,feature2,feature3,feature4,category,ambiguous_fam,ambiguous_spe
1,1,-1,leg,tail,head,neck,0.399617205240971,0.228064755685363,0.13115073125776,0.995001247659351,1,0,0
1,2,1,leg,tail,head,neck,0.0520211235374352,0.412719854145059,0.224879523294342,0.0884142803325573,1,0,0
1,3,1,leg,tail,head,neck,0.159365770769208,0.0244723692725702,0.229118530297142,0.13790403618865,1,0,0
1,4,-1,leg,tail,head,neck,0.108191133195839,0.0185279458994743,0.46880778199377,0.457595652451273,1,0,1
1,5,1,leg,tail,head,neck,0.267975675339037,0.333597550208528,0.221665682036077,0.314645525393004,1,0,0
1,6,1,leg,tail,head,neck,0.199891058600923,0.442953980086031,0.243336089394287,0.927412822868291,1,0,0
1,7,1,leg,tail,head,neck,0.221625774709696,0.208587211289552,0.270897803911973,0.509515771047879,1,0,0
1,8,1,leg,tail,head,neck,0.0137941884363311,0.331285339583543,0.0745292671999316,0.371319280975647,1,0,0
1,9,-1,leg,tail,head,neck,0.887645928785626,0.109648561447859,0.266160077645497,0.93456486023218,3,0,0
1,10,1,leg,tail,head,neck,0.694315686509536,0.290246885729355,0.21732626829341,0.371451847988577,3,0,0
1,11,1,leg,tail,head,neck,0.55055139789532,0.408213307591414,0.364749864234704,0.715399051572778,3,0,0
1,12,1,leg,tail,head,neck,0.759412559119726,0.00021870115289524,0.0470692613683748,0.315629842876857,3,0,0
1,13,-1,leg,tail,head,neck,0.937770249129573,0.0780886790520196,0.337062608237195,0.409564144757796,3,0,0
1,14,1,leg,tail,head,neck,0.909020670864042,0.0893781058715281,0.341838641010585,0.283985551624558,3,0,0
1,15,-1,leg,tail,head,neck,0.921517562741921,0.284725235153748,0.255368024998042,0.760334832931294,3,0,0
1,16,-1,leg,tail,head,neck,0.938882278270794,0.204838451142592,0.480052657737827,0.864195242262167,3,0,1
1,17,1,leg,tail,head,neck,0.00737682435231013,0.37553491952493,0.904840385175913,0.152682772687226,1,0,0
1,18,1,leg,tail,head,neck,0.441859652294144,0.210761047394516,0.928187535027546,0.928382940234868,1,0,0
