iSession,stiID,body_ori,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle,category,ambigous1,ambigous2
1,1,1,0.556126905818856,0.324487180789377,0.368978765171016,0.00337957457355281,0.5,0.5,0.5,0.5,1,0,0
1,2,-1,0.721947547237922,0.246999812306507,0.118247089043938,0.273423412479297,0.5,0.5,0.5,0.5,1,0,0
1,3,-1,0.944081413905744,0.239251317989761,0.124356675890696,0.11203309678089,0.5,0.5,0.5,0.5,1,0,0
1,4,1,0.369707321324589,0.202454899604569,0.229742521497569,0.498174867863549,0.5,0.5,0.5,0.5,1,0,1
1,5,-1,0.411969746749224,0.107635227535911,0.137034355665937,0.421831328228495,0.5,0.5,0.5,0.5,1,0,0
1,6,-1,0.770535719318015,0.0734086620387424,0.432142746869022,0.126439754279173,0.5,0.5,0.5,0.5,1,0,0
1,7,-1,0.0992514018609606,0.39824617620517,0.0818654488338147,0.158265823554688,0.5,0.5,0.5,0.5,1,0,0
1,8,-1,0.217216989134017,0.0661150553676972,0.49866473638506,0.0078418827156701,0.5,0.5,0.5,0.5,1,1,1
1,9,1,0.816404327408136,0.178754356833466,0.550944153283665,0.217767691483809,0.5,0.5,0.5,0.5,3,0,0
1,10,-1,0.222569053265755,0.405781383434786,0.949263987043001,0.384370848275794,0.5,0.5,0.5,0.5,3,0,0
1,11,-1,0.59768608864883,0.294178041854031,0.991855027910122,0.29577841644872,0.5,0.5,0.5,0.5,3,0,0
1,12,-1,0.00305423910774349,0.0115553358501292,0.651769749691354,0.441958097739779,0.5,0.5,0.5,0.5,3,0,0
1,13,-1,0.0486372804136769,0.220191215268102,0.596561082645303,0.0613341590657771,0.5,0.5,0.5,0.5,3,0,0
1,14,1,0.0174917395470812,0.402898953290914,0.516389665871795,0.435119607513306,0.5,0.5,0.5,0.5,3,1,1
1,15,-1,0.203714869394175,0.270241662307706,0.777504666103726,0.26948612012252,0.5,0.5,0.5,0.5,3,0,0
1,16,1,0.862041504152226,0.237824347508931,0.970656358135162,0.038910703431713,0.5,0.5,0.5,0.5,3,0,0
1,17,-1,0.220210170441741,0.93379300189086,0.482427963118359,0.411684385481557,0.5,0.5,0.5,0.5,1,1,1
1,18,1,0.996461540483831,0.802092496534777,0.439560090057724,0.0318925741378916,0.5,0.5,0.5,0.5,1,0,0
