iSession,stiID,body_ori,feature1_name,feature2_name,feature3_name,feature4_name,feature1,feature2,feature3,feature4,category,ambiguous_fam,ambiguous_spe
1,1,1,tail,leg,neck,head,0.321613213558265,0.449995405851697,0.200997437773177,0.222809166780251,1,0,0
1,2,-1,tail,leg,neck,head,0.247107648738816,0.18833522355936,0.410210302642238,0.328253506072219,1,0,0
1,3,1,tail,leg,neck,head,0.162992458748376,0.36852501930345,0.380722466098879,0.663969370524564,1,0,0
1,4,-1,tail,leg,neck,head,0.0407592538902541,0.281157966733836,0.340527603786876,0.467072157548749,1,0,0
1,5,1,tail,leg,neck,head,0.116015794698679,0.280137523992147,0.162900196314021,0.571752073167871,1,0,0
1,6,1,tail,leg,neck,head,0.163710339590467,0.0416800249763675,0.42454053733341,0.624100882824414,1,0,0
1,7,-1,tail,leg,neck,head,0.0664211657032086,0.263321455749452,0.449621289006838,0.890008430255474,1,0,0
1,8,-1,tail,leg,neck,head,0.0391649725357274,0.333004467503217,0.446786424289395,0.546791214906799,1,0,0
1,9,-1,tail,leg,neck,head,0.601340214477797,0.0754051528197039,0.0930409602668061,0.566598810872904,3,0,0
1,10,1,tail,leg,neck,head,0.977182731881617,0.0125287973480307,0.0717153624102129,0.0571581919558334,3,0,0
1,11,-1,tail,leg,neck,head,0.513326615309197,0.105956749481128,0.104676811606583,0.960872019094828,3,1,1
1,12,-1,tail,leg,neck,head,0.829856154158174,0.0204234377805576,0.45611824201232,0.924593155634318,3,0,1
1,13,-1,tail,leg,neck,head,0.847494191497237,0.488934534664536,0.345949775128257,0.818188932261455,3,0,1
1,14,1,tail,leg,neck,head,0.956025048069227,0.159330131752054,0.214989603589219,0.00368264984576661,3,0,0
1,15,-1,tail,leg,neck,head,0.6769485935635,0.42745182505524,0.235254718401088,0.162650777279258,3,0,0
1,16,-1,tail,leg,neck,head,0.959414189661143,0.204561824301569,0.317965277410357,0.802199053620249,3,0,0
1,17,-1,tail,leg,neck,head,0.414400369299117,0.0694640083423297,0.984584775562911,0.356812992270844,1,0,0
1,18,-1,tail,leg,neck,head,0.147093524906467,0.332016880182435,0.60517330020518,0.932784509975812,1,0,0
