iSession,stiID,body_ori,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle,category,ambigous1,ambigous2
1,1,1,0.189860281584829,0.406041754692185,0.8104347975321,0.257239589563405,0.5,0.5,0.5,0.5,1,0,0
1,2,-1,0.011345037066549,0.078695362388975,0.707099197890239,0.136948605682218,0.5,0.5,0.5,0.5,1,0,0
1,3,-1,0.486064075265588,0.048282573497766,0.264370704034284,0.303049724106483,0.5,0.5,0.5,0.5,1,0,1
1,4,-1,0.039167018835684,0.322585177897514,0.640791979811848,0.00831449867959499,0.5,0.5,0.5,0.5,1,0,0
1,5,-1,0.157847683844479,0.184797977716077,0.97534707835774,0.326691876718297,0.5,0.5,0.5,0.5,1,0,0
1,6,1,0.345127652568992,0.466511151180411,0.262346959921831,0.075400630520948,0.5,0.5,0.5,0.5,1,0,1
1,7,1,0.00374505198571401,0.469206377688053,0.021732357852775,0.016677272787802,0.5,0.5,0.5,0.5,1,0,1
1,8,-1,0.105158722178338,0.145699031595519,0.600528989808474,0.179219680825586,0.5,0.5,0.5,0.5,1,0,0
1,9,1,0.077588269159904,0.182591677471281,0.340204909717638,0.8089461865975,0.5,0.5,0.5,0.5,3,0,0
1,10,1,0.099110522527428,0.143717491235435,0.9461048058047,0.91774747991706,0.5,0.5,0.5,0.5,3,0,0
1,11,1,0.440079778392384,0.122814133662708,0.460965865347226,0.725473607151579,0.5,0.5,0.5,0.5,3,0,0
1,12,-1,0.482559833712805,0.346508162676916,0.000844304473683,0.619366696878793,0.5,0.5,0.5,0.5,3,0,1
1,13,1,0.417012103600375,0.366378006623141,0.126582560310678,0.604315920724343,0.5,0.5,0.5,0.5,3,0,0
1,14,-1,0.205887418344248,0.471114715359387,0.304017405454825,0.93367451030177,0.5,0.5,0.5,0.5,3,0,1
1,15,1,0.499970619543254,0.160651939228217,0.673271052908086,0.88773352473519,0.5,0.5,0.5,0.5,3,0,1
1,16,1,0.24362190409389,0.157255295082064,0.79892416230679,0.646701885253054,0.5,0.5,0.5,0.5,3,0,0
1,17,-1,0.472661510280439,0.79358905864318,0.365895047671723,0.475190337886463,0.5,0.5,0.5,0.5,1,1,1
1,18,1,0.49753550261269,0.743491397237485,0.399448956825201,0.462099595743964,0.5,0.5,0.5,0.5,1,1,1
1,19,1,0.268524481797995,0.87368307169847,0.97969104060504,0.204967458820851,0.5,0.5,0.5,0.5,1,0,0
1,20,-1,0.173265804662026,0.78392388272134,0.616702577443999,0.31472142592337,0.5,0.5,0.5,0.5,1,0,0
1,21,1,0.058435637272584,0.90619006249615,0.101429605791461,0.152133883663583,0.5,0.5,0.5,0.5,1,0,0
1,22,1,0.044567270835934,0.77101993464648,0.311182796004508,0.050857340403352,0.5,0.5,0.5,0.5,1,0,0
1,23,1,0.404151866617412,0.92264423023286,0.637082569694618,0.099799529664402,0.5,0.5,0.5,0.5,1,0,0
1,24,1,0.05222071624136,0.85508886510786,0.145869198611122,0.415162743724929,0.5,0.5,0.5,0.5,1,0,0
1,25,-1,0.06982107051059,0.7378742352514,0.020556699040197,0.617793859417524,0.5,0.5,0.5,0.5,4,0,0
1,26,1,0.354010991990606,0.97517753080476,0.298969936742479,0.79592991148913,0.5,0.5,0.5,0.5,4,0,0
1,27,1,0.325287736278954,0.741651332512006,0.350920778782653,0.749281515583505,0.5,0.5,0.5,0.5,4,0,0
1,28,-1,0.400172354126648,0.55396224295956,0.99843697001597,0.97614983865754,0.5,0.5,0.5,0.5,4,0,0
1,29,-1,0.330335034270751,0.86212231404611,0.240335616856919,0.657614507123404,0.5,0.5,0.5,0.5,4,0,0
1,30,-1,0.367590835216573,0.621782072646532,0.36336470191325,0.722854290193128,0.5,0.5,0.5,0.5,4,0,0
1,31,1,0.261172000887621,0.534443481292294,0.99745210912792,0.82484127598534,0.5,0.5,0.5,0.5,4,0,1
1,32,-1,0.281534396226082,0.8601862937757,0.92888299698981,0.87695724056098,0.5,0.5,0.5,0.5,4,0,0
1,33,1,0.95925218129065,0.291182076991372,0.173673110507327,0.472100837077826,0.5,0.5,0.5,0.5,2,1,1
