iSession,stiID,body_ori,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle,category,ambigous1,ambigous2
1,1,1,0.623529754576791,0.414681089809319,0.108493338658209,0.489919163855337,0.5,0.5,0.5,0.5,1,0,1
1,2,1,0.649856585728025,0.180528368600762,0.261822494905414,0.142180781149764,0.5,0.5,0.5,0.5,1,0,0
1,3,-1,0.485739723026932,0.153322972784254,0.409351129997061,0.180791665741729,0.5,0.5,0.5,0.5,1,0,0
1,4,1,0.78472729188011,0.27159120983601,0.493489754801125,0.204165791355989,0.5,0.5,0.5,0.5,1,0,1
1,5,1,0.066157603785347,0.413578946874086,0.37749336475205,0.171796725384406,0.5,0.5,0.5,0.5,1,0,0
1,6,-1,0.646543717285314,0.158862481917783,0.401282818863138,0.477222438249942,0.5,0.5,0.5,0.5,1,0,1
1,7,1,0.293423961149167,0.121215433129726,0.151634962025308,0.254089030452574,0.5,0.5,0.5,0.5,1,0,0
1,8,-1,0.451280316569973,0.372091416337729,0.168347462392746,0.01264971738002,0.5,0.5,0.5,0.5,1,0,0
1,9,1,0.433294437233349,0.83100777272602,0.471955855435899,0.170370595241029,0.5,0.5,0.5,0.5,3,0,1
1,10,1,0.450323855053019,0.84727194651026,0.064213061307317,0.341007935005868,0.5,0.5,0.5,0.5,3,0,0
1,11,-1,0.477819036548267,0.572904431967327,0.426411141259903,0.183103937744891,0.5,0.5,0.5,0.5,3,0,0
1,12,1,0.292572065711471,0.79476803401484,0.14385710164357,0.378868371338229,0.5,0.5,0.5,0.5,3,0,0
1,13,-1,0.90269769317706,0.527928007254128,0.161699509017765,0.22723838088577,0.5,0.5,0.5,0.5,3,1,1
1,14,1,0.359073656541432,0.9029115813988,0.407585982523335,0.198632642047942,0.5,0.5,0.5,0.5,3,0,0
1,15,-1,0.460855540335134,0.97531261346207,0.258478246383852,0.348582767502462,0.5,0.5,0.5,0.5,3,0,0
1,16,1,0.263381691156716,0.75394236263906,0.083973905037543,0.465932504042201,0.5,0.5,0.5,0.5,3,0,1
1,17,-1,0.456368732027099,0.078478054604297,0.322403045511448,0.573633416380853,0.5,0.5,0.5,0.5,1,0,0
1,18,-1,0.315004849311166,0.030846819949036,0.05960964463431,0.91995510605055,0.5,0.5,0.5,0.5,1,0,0
1,19,-1,0.76201669692502,0.305064115837175,0.384690327655503,0.8188080347821,0.5,0.5,0.5,0.5,1,0,0
1,20,-1,0.082719589703251,0.184228457670856,0.145609040461586,0.8751759016738,0.5,0.5,0.5,0.5,1,0,0
1,21,1,0.371112760059964,0.479250936381917,0.408237428849016,0.675463029588878,0.5,0.5,0.5,0.5,1,1,1
1,22,1,0.283991945118836,0.036805393203449,0.412258970139919,0.745494615414846,0.5,0.5,0.5,0.5,1,0,0
1,23,1,0.639659017736813,0.079456423074587,0.137759717176361,0.610935158122775,0.5,0.5,0.5,0.5,1,0,0
1,24,-1,0.742223611815253,0.23854158579303,0.205015139090745,0.80243936795049,0.5,0.5,0.5,0.5,1,0,0
1,25,-1,0.83051985887956,0.98755887158596,0.094120709162773,0.75200820275347,0.5,0.5,0.5,0.5,4,0,0
1,26,1,0.219622900960731,0.98888341178712,0.444450923621009,0.584903974209802,0.5,0.5,0.5,0.5,4,0,0
1,27,-1,0.361831320714031,0.740028886702964,0.056696520108156,0.612167676134696,0.5,0.5,0.5,0.5,4,0,0
1,28,-1,0.17894431915936,0.76837110092037,0.268676266236438,0.727598658737161,0.5,0.5,0.5,0.5,4,0,0
1,29,1,0.018169494644211,0.53761705840683,0.464481428258404,0.98168226714928,0.5,0.5,0.5,0.5,4,1,1
1,30,1,0.269917634219963,0.721847219777185,0.482987334686877,0.635308888532298,0.5,0.5,0.5,0.5,4,0,1
1,31,1,0.570728554220042,0.595721899033061,0.36184499217479,0.714910314597373,0.5,0.5,0.5,0.5,4,0,0
1,32,-1,0.311904844435955,0.721508464464649,0.440164048929735,0.84375525818866,0.5,0.5,0.5,0.5,4,0,0
1,33,-1,0.450192111179454,0.433604671643333,0.88120839226456,0.213790111326572,0.5,0.5,0.5,0.5,2,0,0
1,34,-1,0.593617793626459,0.379079683710085,0.55994627368289,0.294737813678754,0.5,0.5,0.5,0.5,2,0,0
1,35,-1,0.671966404728204,0.097582142808395,0.93581029324809,0.397905691923702,0.5,0.5,0.5,0.5,2,0,0
1,36,-1,0.49814833510485,0.077874899356837,0.96931899490999,0.062324882773583,0.5,0.5,0.5,0.5,2,0,0
1,37,-1,0.8047848434687,0.140722265654611,0.630636052303755,0.234152084634608,0.5,0.5,0.5,0.5,2,0,0
1,38,-1,0.99430836044338,0.330674051620234,0.82624366330828,0.171978840324965,0.5,0.5,0.5,0.5,2,0,0
1,39,-1,0.79429270826442,0.198226321321812,0.96632441902165,0.417826329100589,0.5,0.5,0.5,0.5,2,0,0
1,40,-1,0.116419277604466,0.151943712052264,0.8954095299009,0.182405321139567,0.5,0.5,0.5,0.5,2,0,0
1,41,-1,0.158045004781921,0.97671409149088,0.691688857156857,0.479406854409051,0.5,0.5,0.5,0.5,3,0,1
1,42,-1,0.360551321425334,0.81610326067361,0.634676288687555,0.093469379724961,0.5,0.5,0.5,0.5,3,0,0
1,43,1,0.727662181729599,0.84910826146819,0.77671771754349,0.213988617392775,0.5,0.5,0.5,0.5,3,0,0
1,44,1,0.624929168713029,0.8118069422719,0.87301527930083,0.410828007457616,0.5,0.5,0.5,0.5,3,0,0
1,45,-1,0.058474421341698,0.532301733423016,0.67749891913985,0.028455881465218,0.5,0.5,0.5,0.5,3,1,1
1,46,-1,0.612554359480136,0.98164806020737,0.622432929887086,0.039933439354015,0.5,0.5,0.5,0.5,3,0,0
1,47,1,0.8975961460952,0.54796269585426,0.81058969046698,0.471133374249862,0.5,0.5,0.5,0.5,3,1,1
1,48,1,0.596647343366394,0.8663037538747,0.694636115412232,0.496696341473503,0.5,0.5,0.5,0.5,3,0,1
1,49,1,0.395724793028719,0.138535891958666,0.88188597165164,0.505437167627347,0.5,0.5,0.5,0.5,2,0,1
1,50,-1,0.45812864151549,0.089767351769009,0.98407463714393,0.72322038252156,0.5,0.5,0.5,0.5,2,0,0
1,51,1,0.634295707349323,0.495119751241215,0.628299417854252,0.87508323553278,0.5,0.5,0.5,0.5,2,1,1
1,52,1,0.288419906817062,0.297470098011198,0.712445069129275,0.84054717213438,0.5,0.5,0.5,0.5,2,0,0
1,53,-1,0.00996592387508799,0.246324097103854,0.81131468957178,0.541924698049709,0.5,0.5,0.5,0.5,2,0,1
1,54,1,0.512159635904711,0.313078711210286,0.685262944705316,0.658251428159429,0.5,0.5,0.5,0.5,2,0,0
1,55,-1,0.65621625816758,0.150325290517502,0.516203613178642,0.518604128319866,0.5,0.5,0.5,0.5,2,0,1
1,56,-1,0.94770527361781,0.188081486876045,0.80082979348564,0.536361098852388,0.5,0.5,0.5,0.5,2,0,1
1,57,1,0.452361687979224,0.657311253504401,0.672301564075847,0.602718938964658,0.5,0.5,0.5,0.5,4,0,0
1,58,-1,0.132268224097205,0.639717718211539,0.664897586522623,0.93949679827238,0.5,0.5,0.5,0.5,4,0,0
1,59,1,0.411192569953878,0.651345700774383,0.88349246629744,0.660068313678097,0.5,0.5,0.5,0.5,4,0,0
1,60,-1,0.83327214820148,0.94348359437968,0.564225622054277,0.76203221916278,0.5,0.5,0.5,0.5,4,0,0
1,61,-1,0.75382187368661,0.82966087298066,0.97851449815347,0.80105546484305,0.5,0.5,0.5,0.5,4,0,0
1,62,1,0.84728053959842,0.696642423728364,0.89431331782964,0.94834566717513,0.5,0.5,0.5,0.5,4,0,0
1,63,1,0.9407009352291,0.747919283245023,0.91695455897967,0.93954157852478,0.5,0.5,0.5,0.5,4,0,0
1,64,1,0.406659467680896,0.9912840877753,0.500295100728205,0.545548686859355,0.5,0.5,0.5,0.5,4,0,1
1,65,1,0.76088459862383,0.297188023883877,0.077611840112921,0.162999823440992,0.5,0.5,0.5,0.5,1,0,0
1,66,-1,0.288078636389365,0.378351437744685,0.020567788155455,0.00201293061700503,0.5,0.5,0.5,0.5,1,0,0
1,67,1,0.99485095740372,0.093152436022674,0.226731156785025,0.066613721349932,0.5,0.5,0.5,0.5,1,0,0
1,68,1,0.316710655475757,0.246603968204175,0.421964894314818,0.157962776876275,0.5,0.5,0.5,0.5,1,0,0
1,69,-1,0.157409817556699,0.078999366106166,0.482730235226867,0.033408337603652,0.5,0.5,0.5,0.5,1,0,1
1,70,-1,0.659647692773147,0.225274916935411,0.166865624341176,0.069170767328953,0.5,0.5,0.5,0.5,1,0,0
1,71,-1,0.80397873826283,0.366026143418702,0.0480894294925,0.390115054779744,0.5,0.5,0.5,0.5,1,0,0
1,72,-1,0.668093238685595,0.477246611849215,0.372099977094657,0.442944393228063,0.5,0.5,0.5,0.5,1,1,1
1,73,-1,0.138090421416182,0.141289394930805,0.09790925090514,0.401552529180801,0.5,0.5,0.5,0.5,1,0,0
1,74,-1,0.230983822796685,0.255116228386729,0.452343384169868,0.45547364417169,0.5,0.5,0.5,0.5,1,0,1
1,75,-1,0.07689925033396,0.678700425924597,0.085817984019854,0.430797056048507,0.5,0.5,0.5,0.5,3,0,0
1,76,-1,0.00603413407147502,0.517667924659508,0.312919903222891,0.440127588533367,0.5,0.5,0.5,0.5,3,1,1
1,77,1,0.115762480220178,0.96508243152633,0.250922792855297,0.262296200788527,0.5,0.5,0.5,0.5,3,0,0
1,78,-1,0.276019910737624,0.556709569794018,0.354625626718264,0.339495226426582,0.5,0.5,0.5,0.5,3,0,0
1,79,1,0.366420302445871,0.90067613936359,0.389512374362922,0.00140302057492298,0.5,0.5,0.5,0.5,3,0,0
1,80,-1,0.23232211344332,0.729677744564819,0.144478770794529,0.482573644085084,0.5,0.5,0.5,0.5,3,0,1
1,81,-1,0.655787491444525,0.535011283924541,0.040286619919003,0.352979342216196,0.5,0.5,0.5,0.5,3,1,1
1,82,1,0.093898482919073,0.80910529646788,0.216318797635773,0.294109714019798,0.5,0.5,0.5,0.5,3,0,0
1,83,-1,0.277730327572616,0.11377749852621,0.021156092813096,0.83557720712515,0.5,0.5,0.5,0.5,1,0,0
1,84,-1,0.559140584375211,0.236322502282708,0.398731261572523,0.89949192465765,0.5,0.5,0.5,0.5,1,0,0
1,85,-1,0.660858210140139,0.251981429099504,0.439157359605151,0.561001643078054,0.5,0.5,0.5,0.5,1,0,0
1,86,1,0.355963508383262,0.475270547892426,0.308980307823476,0.502630167409151,0.5,0.5,0.5,0.5,1,1,1
1,87,1,0.723254491234412,0.085921904750974,0.000826750068549986,0.80298289127376,0.5,0.5,0.5,0.5,1,0,0
1,88,-1,0.6272191665808,0.401857364837725,0.419180321490087,0.69228039470788,0.5,0.5,0.5,0.5,1,0,0
1,89,-1,0.91331629728613,0.16404584021636,0.093640001508128,0.634541176369239,0.5,0.5,0.5,0.5,1,0,0
1,90,1,0.048149417568676,0.430997451223346,0.460539003818628,0.79085461469503,0.5,0.5,0.5,0.5,1,0,1
1,91,1,0.412608951819899,0.342201832939493,0.344982576811737,0.653828160748531,0.5,0.5,0.5,0.5,1,0,0
1,92,1,0.82782911638424,0.464259440318191,0.326047955818309,0.93990902069436,0.5,0.5,0.5,0.5,1,1,1
1,93,1,0.597706133396834,0.75589556525524,0.427095118315588,0.547247871449786,0.5,0.5,0.5,0.5,4,0,1
1,94,-1,0.405452106284719,0.554257725212163,0.265486951481979,0.678757691423261,0.5,0.5,0.5,0.5,4,0,0
1,95,-1,0.059214316995685,0.724319007757626,0.014683479421122,0.89564177341723,0.5,0.5,0.5,0.5,4,0,0
1,96,1,0.504063083387351,0.691204222427948,0.087132702166695,0.522847878029125,0.5,0.5,0.5,0.5,4,0,1
1,97,1,0.740777697131481,0.103048008542148,0.96537374700086,0.151546672430109,0.5,0.5,0.5,0.5,2,0,0
1,98,-1,0.020293756638619,0.369199929029207,0.696537440306251,0.240672731974582,0.5,0.5,0.5,0.5,2,0,0
1,99,-1,0.589380653075742,0.264879788467412,0.78787809503642,0.152158061665587,0.5,0.5,0.5,0.5,2,0,0
1,100,1,0.366106191935504,0.281708037105754,0.720749455375551,0.40493899539561,0.5,0.5,0.5,0.5,2,0,0
1,101,-1,0.421053192527995,0.265288723274319,0.65059850380419,0.325005103402711,0.5,0.5,0.5,0.5,2,0,0
1,102,-1,0.96796988397869,0.156957458950236,0.625687315220575,0.160934801381646,0.5,0.5,0.5,0.5,2,0,0
1,103,1,0.053281737046226,0.457394612126761,0.6636106994883,0.131967840544822,0.5,0.5,0.5,0.5,2,1,1
1,104,1,0.622976855813825,0.182883159794138,0.83616066081977,0.178795632252993,0.5,0.5,0.5,0.5,2,0,0
1,105,1,0.350552535698319,0.172129307596163,0.75316815957103,0.343908864971692,0.5,0.5,0.5,0.5,2,0,0
1,106,-1,0.535321427756367,0.98844055454958,0.584288476299677,0.109050709201191,0.5,0.5,0.5,0.5,3,0,0
1,107,-1,0.53247861681601,0.97563165633968,0.539074324439074,0.047526794606234,0.5,0.5,0.5,0.5,3,0,1
1,108,-1,0.605800368484292,0.79758486687381,0.584830451344654,0.366874504516247,0.5,0.5,0.5,0.5,3,0,0
1,109,1,0.093463541651475,0.688401181756686,0.88797994884941,0.05746140792401,0.5,0.5,0.5,0.5,3,0,0
1,110,1,0.38581248301991,0.9237435195189,0.607779646157418,0.276051876729345,0.5,0.5,0.5,0.5,3,0,0
1,111,-1,0.29942393456873,0.91023010595852,0.76147678149402,0.055978397334901,0.5,0.5,0.5,0.5,3,0,0
1,112,1,0.419231588770024,0.69245309924005,0.600285460539931,0.212191409851067,0.5,0.5,0.5,0.5,3,0,0
1,113,-1,0.94947783697576,0.566316243508955,0.80509550397775,0.113840977514336,0.5,0.5,0.5,0.5,3,0,0
1,114,-1,0.78526165973152,0.228537518475459,0.81688708484653,0.80524892255209,0.5,0.5,0.5,0.5,2,0,0
1,115,1,0.10567292001813,0.489119721169138,0.88160004441269,0.92884303185002,0.5,0.5,0.5,0.5,2,1,1
1,116,1,0.652716201232071,0.284784895397541,0.611556095216011,0.659417088218766,0.5,0.5,0.5,0.5,2,0,0
1,117,-1,0.00803716254645498,0.066156420796094,0.531774517192779,0.80370612981975,0.5,0.5,0.5,0.5,2,0,1
1,118,1,0.7984368350402,0.396848596881905,0.517348117929666,0.96283394150396,0.5,0.5,0.5,0.5,2,0,1
1,119,1,0.12904440258905,0.056328058319668,0.98080501927095,0.605218584220237,0.5,0.5,0.5,0.5,2,0,0
1,120,1,0.88411343601588,0.236936099726611,0.9764831174351,0.586706730324133,0.5,0.5,0.5,0.5,2,0,0
1,121,-1,0.5891057879691,0.409920594496644,0.526417607710083,0.663240692831786,0.5,0.5,0.5,0.5,2,0,1
1,122,-1,0.002864357842425,0.106137110191807,0.8855547948536,0.85999845394128,0.5,0.5,0.5,0.5,2,0,0
1,123,-1,0.00312467870694999,0.21015035966002,0.82285734027366,0.88520862133503,0.5,0.5,0.5,0.5,2,0,0
1,124,1,0.92124068299936,0.98835092622467,0.93795336074193,0.536905186069511,0.5,0.5,0.5,0.5,4,0,1
1,125,1,0.441537364147377,0.86756622087688,0.79510178145275,0.572573029888684,0.5,0.5,0.5,0.5,4,0,0
1,126,1,0.394773531253501,0.93284759609066,0.97805384567623,0.86022574137658,0.5,0.5,0.5,0.5,4,0,0
1,127,-1,0.98018890666526,0.86418400253717,0.95984806396949,0.96485167698071,0.5,0.5,0.5,0.5,4,0,0
1,128,-1,0.089070053739455,0.95755512914105,0.706970716416299,0.603227399186506,0.5,0.5,0.5,0.5,4,0,0
