iSession,stiID,body_ori,feature1_name,feature2_name,feature3_name,feature4_name,feature1,feature2,feature3,feature4,category,ambiguous_fam,ambiguous_spe
1,1,1,head,leg,neck,tail,0.308392682954013,0.0892711877436314,0.0893965433060647,0.978834012345354,1,0,0
1,2,-1,head,leg,neck,tail,0.293277627905997,0.0146429197181002,0.378341828379877,0.284275693155687,1,0,0
1,3,1,head,leg,neck,tail,0.196859854478105,0.263393756349179,0.424931759879274,0.62479372428914,1,0,0
1,4,-1,head,leg,neck,tail,0.000770791695223316,0.497916778010755,0.00922751373117225,0.866877108856272,1,0,1
1,5,1,head,leg,neck,tail,0.0496417090942822,0.12098099185421,0.0588515254356944,0.713672278592613,1,0,0
1,6,1,head,leg,neck,tail,0.403672410508088,0.170871261185659,0.491012515949323,0.505271121000642,1,0,1
1,7,1,head,leg,neck,tail,0.231952666083922,0.372660405139785,0.25903023830992,0.0138074727911666,1,0,0
1,8,-1,head,leg,neck,tail,0.399649001491609,0.0756303979529862,0.234691810685997,0.759635455379189,1,0,0
1,9,-1,head,leg,neck,tail,0.631751006666109,0.437362491589137,0.0440401644458345,0.35569712205768,3,0,0
1,10,-1,head,leg,neck,tail,0.655035271843267,0.0851365064679777,0.0791411250661777,0.484609499423752,3,0,0
1,11,1,head,leg,neck,tail,0.513987042776159,0.0284360780795336,0.158372812781665,0.0428755312752078,3,1,1
1,12,1,head,leg,neck,tail,0.631042062087445,0.103407176462593,0.200676931905156,0.605023722181967,3,0,0
1,13,1,head,leg,neck,tail,0.845956324750763,0.233828777637532,0.425340534347077,0.314834984168365,3,0,0
1,14,-1,head,leg,neck,tail,0.533348291981111,0.0772024152525296,0.445667407076896,0.568176621307292,3,1,1
1,15,1,head,leg,neck,tail,0.882188963112882,0.420342168226849,0.347663242888958,0.255654163074841,3,0,0
1,16,-1,head,leg,neck,tail,0.662891748882229,0.26964603705709,0.101215503146207,0.343736633937093,3,0,0
1,17,1,head,leg,neck,tail,0.417952991196245,0.440354938524298,0.842163069057465,0.894225477189959,1,0,0
1,18,1,head,leg,neck,tail,0.442013415221598,0.0680845178424753,0.813676885559297,0.0618931673970836,1,0,0
1,19,1,head,leg,neck,tail,0.00771129059277836,0.0466233518338952,0.531138713172516,0.682256042402889,1,0,1
1,20,-1,head,leg,neck,tail,0.00989381277433987,0.00772536650134514,0.786080512878146,0.0259107658042592,1,0,0
1,21,-1,head,leg,neck,tail,0.165390760556757,0.0512295872844106,0.513526432406223,0.0823999267509826,1,0,1
1,22,-1,head,leg,neck,tail,0.48934354309937,0.325336495964301,0.579491537828294,0.939825378579533,1,1,1
1,23,-1,head,leg,neck,tail,0.00342545723870641,0.297268699627632,0.520515766327099,0.495275658903427,1,0,1
1,24,-1,head,leg,neck,tail,0.0572415867601338,0.241964929171813,0.639030203776087,0.265219868395694,1,0,0
1,25,-1,head,leg,neck,tail,0.856668464488717,0.0510110012363225,0.529574778116507,0.567848157450833,4,0,1
1,26,1,head,leg,neck,tail,0.818075342378976,0.437431804530077,0.87724827244195,0.974584205812409,4,0,0
1,27,1,head,leg,neck,tail,0.613688680332942,0.375895592856673,0.870516382591047,0.735512686851598,4,0,0
1,28,-1,head,leg,neck,tail,0.639807027915194,0.135588106477465,0.950231904470672,0.685024840370605,4,0,0
1,29,-1,head,leg,neck,tail,0.6775064091891,0.233581550451989,0.774698016829879,0.917966560000608,4,0,0
1,30,1,head,leg,neck,tail,0.501824442629364,0.295468555338954,0.955640379684983,0.26620431651409,4,1,1
1,31,-1,head,leg,neck,tail,0.669136825036891,0.462954272208116,0.974769495659626,0.881992683557293,4,0,1
1,32,-1,head,leg,neck,tail,0.928438634393403,0.172961076524133,0.69656575796044,0.000135596855269648,4,0,0
1,33,-1,head,leg,neck,tail,0.354623143818437,0.777535190771076,0.0886003061305601,0.620110804172001,2,0,0
