iSession,stiID,body_ori,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle,category,ambigous1,ambigous2
1,1,-1,0.294725248399644,0.483500022276898,0.404310498095698,0.409638124737918,0.5,0.5,0.5,0.5,1,0,1
1,2,1,0.0102532349811598,0.0957437977960559,0.790946405753558,0.0696196277085223,0.5,0.5,0.5,0.5,1,0,0
1,3,-1,0.375625977872344,0.216473395337502,0.852898344521787,0.238047098772611,0.5,0.5,0.5,0.5,1,0,0
1,4,-1,0.273303805401799,0.265532911599814,0.582551567257663,0.34608502153341,0.5,0.5,0.5,0.5,1,0,0
1,5,-1,0.357639906227754,0.0473440963937748,0.386120021582262,0.465255742659004,0.5,0.5,0.5,0.5,1,1,1
1,6,1,0.105760036573859,0.0706919592201397,0.676485684276869,0.19191179643631,0.5,0.5,0.5,0.5,1,0,0
1,7,1,0.496211932332814,0.310463404907863,0.0132050937565269,0.214226264150429,0.5,0.5,0.5,0.5,1,0,1
1,8,1,0.405456958442633,0.105399094663512,0.295496273603854,0.0726190539315063,0.5,0.5,0.5,0.5,1,0,0
1,9,-1,0.137564398673147,0.267864031343844,0.62138618927674,0.833368880114376,0.5,0.5,0.5,0.5,3,0,0
1,10,-1,0.403382023763098,0.339487548919263,0.343992773362919,0.622807597859825,0.5,0.5,0.5,0.5,3,0,0
1,11,1,0.153707571092416,0.218536347586412,0.79074326245541,0.59131856782235,0.5,0.5,0.5,0.5,3,0,0
1,12,-1,0.396335286505601,0.0187543111409435,0.0584778987603209,0.870418645741128,0.5,0.5,0.5,0.5,3,0,0
1,13,1,0.0585727084527705,0.0843873213251531,0.339822755468546,0.671076836574315,0.5,0.5,0.5,0.5,3,0,0
1,14,-1,0.188811572110919,0.178538474199324,0.916805316061245,0.978485059399126,0.5,0.5,0.5,0.5,3,0,0
1,15,-1,0.362510055321468,0.319892818296494,0.601882038048071,0.966754457078854,0.5,0.5,0.5,0.5,3,0,0
1,16,1,0.173823704919118,0.372313926681435,0.765255624914793,0.746515482750663,0.5,0.5,0.5,0.5,3,0,0
1,17,1,0.248522894018578,0.534518019645016,0.451054997410679,0.171162941496695,0.5,0.5,0.5,0.5,1,0,1
1,18,1,0.0662533295473069,0.878496929468161,0.0858012437130843,0.299383838303032,0.5,0.5,0.5,0.5,1,0,0
1,19,1,0.427317378423793,0.557985385617565,0.303120612504195,0.305136419096408,0.5,0.5,0.5,0.5,1,0,0
1,20,-1,0.456202385595777,0.877851819597066,0.631412163808105,0.18935273426383,0.5,0.5,0.5,0.5,1,0,1
1,21,1,0.137757522524026,0.615378796724552,0.213985333487617,0.389330936763272,0.5,0.5,0.5,0.5,1,0,0
1,22,-1,0.0673496844712885,0.86615529163353,0.944057814778161,0.287184060895283,0.5,0.5,0.5,0.5,1,0,0
1,23,-1,0.131464110463685,0.676531686319918,0.341546803901623,0.121962643590728,0.5,0.5,0.5,0.5,1,0,0
1,24,1,0.300844877404928,0.848402598056273,0.173986485317542,0.0813604115759397,0.5,0.5,0.5,0.5,1,0,0
1,25,-1,0.292955054992894,0.847583570949902,0.925449349817444,0.506191162227925,0.5,0.5,0.5,0.5,4,1,1
1,26,1,0.391181508137455,0.787251068376633,0.36839969643788,0.845613718504814,0.5,0.5,0.5,0.5,4,0,0
1,27,1,0.335112867447803,0.996167277039315,0.417157196030592,0.913533093181486,0.5,0.5,0.5,0.5,4,0,0
1,28,-1,0.134470798155556,0.53201738822983,0.491713016306999,0.625588315585438,0.5,0.5,0.5,0.5,4,0,1
1,29,-1,0.264386180643545,0.744268401964669,0.884686248190387,0.879038033403685,0.5,0.5,0.5,0.5,4,0,0
1,30,-1,0.353884584607501,0.614270278316414,0.97682195478305,0.987974711678488,0.5,0.5,0.5,0.5,4,0,0
1,31,1,0.31600480854434,0.655537024137801,0.73238437592517,0.914256758006514,0.5,0.5,0.5,0.5,4,0,0
1,32,1,0.220483700072029,0.980112175662325,0.195225008936168,0.730515653637337,0.5,0.5,0.5,0.5,4,0,0
1,33,-1,0.589042119163028,0.33063621849047,0.461588061876355,0.144272743625223,0.5,0.5,0.5,0.5,2,0,0
1,34,-1,0.885073979890134,0.486938611928032,0.307719251082794,0.121264190451751,0.5,0.5,0.5,0.5,2,0,1
1,35,-1,0.816312401971488,0.487826174040246,0.208305319512608,0.000800206404320547,0.5,0.5,0.5,0.5,2,0,1
1,36,1,0.967559645640521,0.340336728112429,0.641421722286996,0.458877513657196,0.5,0.5,0.5,0.5,2,1,1
1,37,-1,0.51779678036006,0.272354136437319,0.817793173847774,0.0928950960111717,0.5,0.5,0.5,0.5,2,0,1
1,38,-1,0.88954603418405,0.103929521170257,0.951305411707659,0.487430185012392,0.5,0.5,0.5,0.5,2,1,1
1,39,-1,0.979261417303668,0.0301223835637308,0.476460277291169,0.228909107339651,0.5,0.5,0.5,0.5,2,0,0
1,40,1,0.683943366989346,0.175554549291526,0.878179379782761,0.0789276335876517,0.5,0.5,0.5,0.5,2,0,0
1,41,-1,0.756163357109154,0.296769521239988,0.350104525297476,0.928567813611222,0.5,0.5,0.5,0.5,3,0,0
1,42,1,0.931037806299729,0.423973036448517,0.388624812003826,0.827970820733372,0.5,0.5,0.5,0.5,3,0,0
1,43,-1,0.71576216142004,0.109586076005308,0.654503258070106,0.701082877414991,0.5,0.5,0.5,0.5,3,0,0
1,44,-1,0.928204231046043,0.376044037521075,0.973506322708344,0.903368685367672,0.5,0.5,0.5,0.5,3,0,0
1,45,-1,0.799869607236171,0.125510813454798,0.0806675961381199,0.588381620740452,0.5,0.5,0.5,0.5,3,0,0
1,46,1,0.945836318028599,0.249170084426977,0.55117830492653,0.743678969190564,0.5,0.5,0.5,0.5,3,0,0
1,47,1,0.572449086814064,0.47310606399009,0.918903703066936,0.958173458266866,0.5,0.5,0.5,0.5,3,0,1
1,48,-1,0.834496945987262,0.0540768816299692,0.801262763643807,0.589734619961397,0.5,0.5,0.5,0.5,3,0,0
1,49,-1,0.902464671853655,0.852606699526748,0.239991288730343,0.204578138447651,0.5,0.5,0.5,0.5,2,0,0
1,50,-1,0.966190874928725,0.899236758834652,0.802797749671164,0.0124397960721243,0.5,0.5,0.5,0.5,2,0,0
1,51,-1,0.845292315465424,0.839135203589572,0.758646823617978,0.0247758357332539,0.5,0.5,0.5,0.5,2,0,0
1,52,1,0.893001695453135,0.50916993508978,0.557068657464447,0.30384999577854,0.5,0.5,0.5,0.5,2,0,1
