iSession,stiID,body_ori,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle,category,ambigous1,ambigous2
1,1,1,0.363916560583332,0.408052465587675,0.347016464474013,0.328296466497045,0.5,0.5,0.5,0.5,1,0,0
1,2,1,0.459817957227249,0.82334193639702,0.00859275550898803,0.11730262071319,0.5,0.5,0.5,0.5,1,1,1
1,3,-1,0.088575630654331,0.84943407842444,0.470873028444283,0.375576547088108,0.5,0.5,0.5,0.5,1,0,1
1,4,1,0.477424618913932,0.266397033717028,0.285440801938062,0.143555802817239,0.5,0.5,0.5,0.5,1,1,1
1,5,-1,0.368056236968072,0.305686366058868,0.074280894681677,0.131158247286929,0.5,0.5,0.5,0.5,1,0,0
1,6,-1,0.351780820165429,0.068062183099358,0.334505555006477,0.054336068651031,0.5,0.5,0.5,0.5,1,0,0
1,7,-1,0.127848349906899,0.663191074260957,0.249282724058343,0.15291103947604,0.5,0.5,0.5,0.5,1,0,0
1,8,-1,0.308417544817193,0.80124282461362,0.356921295392843,0.12979988189053,0.5,0.5,0.5,0.5,1,0,0
1,9,-1,0.540603730587936,0.460104164930573,0.299516537443492,0.312866979463326,0.5,0.5,0.5,0.5,3,1,1
1,10,-1,0.76545832182421,0.595135321009829,0.145224388167429,0.48280193229522,0.5,0.5,0.5,0.5,3,0,1
1,11,1,0.86311381209783,0.568572538478779,0.346350647761872,0.346747718020141,0.5,0.5,0.5,0.5,3,0,0
1,12,-1,0.559849685460941,0.407420359586475,0.186996103825374,0.022783879935882,0.5,0.5,0.5,0.5,3,0,0
1,13,-1,0.521302923786244,0.149901022390947,0.15274771887663,0.049840154860361,0.5,0.5,0.5,0.5,3,1,1
1,14,-1,0.555211153465252,0.583412789307191,0.020323027762872,0.171485089759822,0.5,0.5,0.5,0.5,3,0,0
1,15,1,0.95791493422248,0.721379684406224,0.461263166729765,0.026311263301136,0.5,0.5,0.5,0.5,3,0,1
1,16,1,0.86705977843236,0.92572796472277,0.236368027374538,0.395087237752692,0.5,0.5,0.5,0.5,3,0,0
1,17,-1,0.493717047523553,0.86471246384193,0.627484493307116,0.262210317255563,0.5,0.5,0.5,0.5,1,1,1
1,18,-1,0.20909444023132,0.608294422746579,0.548745599209189,0.084921030198445,0.5,0.5,0.5,0.5,1,0,1
1,19,1,0.302791443302823,0.141367595614958,0.59470277792972,0.357520028967972,0.5,0.5,0.5,0.5,1,0,0
1,20,1,0.099051954776943,0.29675019973355,0.588798186280999,0.431461368226321,0.5,0.5,0.5,0.5,1,0,0
1,21,1,0.309098921332287,0.106967741500644,0.686595686287857,0.399651677609938,0.5,0.5,0.5,0.5,1,0,0
1,22,-1,0.424502814551921,0.134969651678528,0.8599993028028,0.221290513921036,0.5,0.5,0.5,0.5,1,0,0
1,23,-1,0.056399799635686,0.14706326808776,0.81147736170249,0.426219852700113,0.5,0.5,0.5,0.5,1,0,0
1,24,1,0.299893818102657,0.626846496370435,0.524631087932076,0.07538792678573,0.5,0.5,0.5,0.5,1,0,1
1,25,1,0.98659671786093,0.43789358787912,0.88806646828812,0.462721568463793,0.5,0.5,0.5,0.5,4,0,1
1,26,1,0.679044214292194,0.78649735328752,0.50389128714556,0.090651455625314,0.5,0.5,0.5,0.5,4,0,1
1,27,-1,0.82198268031394,0.561745039915977,0.85066714737871,0.485321634179627,0.5,0.5,0.5,0.5,4,0,1
1,28,-1,0.80588707096738,0.376329894336288,0.83476391928298,0.450025113919235,0.5,0.5,0.5,0.5,4,0,1
1,29,1,0.98262721821589,0.256856324118026,0.84681924351196,0.385884139271166,0.5,0.5,0.5,0.5,4,0,0
1,30,1,0.91377018223768,0.251485542086054,0.625316030179351,0.495436690817917,0.5,0.5,0.5,0.5,4,0,1
1,31,-1,0.90703775471585,0.503715926875688,0.713812186490854,0.397951479060391,0.5,0.5,0.5,0.5,4,0,0
1,32,-1,0.689978496235945,0.94098102357833,0.99288294771624,0.237054469179615,0.5,0.5,0.5,0.5,4,0,0
1,33,-1,0.093095718287891,0.528933734127703,0.4460550853945,0.603165702177231,0.5,0.5,0.5,0.5,2,0,0
1,34,-1,0.292780805856013,0.702934119122527,0.310242054771103,0.86028339454594,0.5,0.5,0.5,0.5,2,0,0
1,35,1,0.190744746722408,0.219809417597751,0.41605529806556,0.561964938510692,0.5,0.5,0.5,0.5,2,0,0
1,36,1,0.36912730748654,0.91138667957889,0.396169905364223,0.93527790896735,0.5,0.5,0.5,0.5,2,0,0
1,37,1,0.447333966428844,0.478373261244294,0.296712401761247,0.528517052338164,0.5,0.5,0.5,0.5,2,0,1
1,38,-1,0.378613968180322,0.00826423792623998,0.182699952442466,0.8177154751044,0.5,0.5,0.5,0.5,2,0,0
1,39,1,0.16769936517551,0.95083264188727,0.369534046812446,0.76428780185508,0.5,0.5,0.5,0.5,2,0,0
1,40,-1,0.186784966982582,0.80004003521,0.360297192776486,0.85812425310661,0.5,0.5,0.5,0.5,2,0,0
1,41,-1,0.75346705410291,0.553250862859325,0.386085450417734,0.727827676769659,0.5,0.5,0.5,0.5,3,0,0
1,42,-1,0.67977582406815,0.354828049639314,0.330278403940551,0.663211007363728,0.5,0.5,0.5,0.5,3,0,0
1,43,-1,0.94411169788846,0.567826127087648,0.123934215459511,0.61535405710352,0.5,0.5,0.5,0.5,3,0,0
1,44,-1,0.91647615662126,0.626316148354182,0.466534039278179,0.677647535968841,0.5,0.5,0.5,0.5,3,0,1
