iSession,iTrial,text
1,1,腿、尾巴、头短，脖子很长。
1,2,头脖子短。腿很长。
1,3,头很短。
1,4,头很短。
1,5,尾巴长，脖子长，腿长。
1,6,头很长。
1,7,脖子短，头很长。
1,8,腿短，头短，尾巴长。
1,9,腿短，尾巴短。
1,10,脖子很短。
1,11,脖子、腿较短，头较长。
1,12,脖子头长，腿长，尾巴短。
1,13,脖子短，尾巴长。
1,14,腿短，尾巴、头、脖子长。
1,15,腿短，头长。
1,16,腿短，尾巴长。
1,17,尾巴很短，腿和头稍微有点短。
1,18,头较短，脖子较长。
1,19,脖子短，腿长。
1,20,头长，脖子尾巴短。
1,21,脖子短。
1,22,脖子长，腿短。
1,23,腿短。
1,24,腿短，头很长。
1,25,腿、脖子、头、尾巴一样长。
1,26,脖子、腿长、尾巴、头短。
1,27,脖子短，头长，尾巴长，腿短。
1,28,脖子短，头长，腿长。
1,29,脖子长，头短，腿短。
1,30,脖子短，头较长，腿较长，尾巴短。
1,31,腿短，脖子长，头短。
1,32,
1,33,脖子长，头短。腿较长，尾巴短。
1,34,脖子长，头短，尾巴短。
1,35,脖子长，头短，尾巴短。
1,36,腿短，脖子短，头长。
1,37,脖子短，头长，尾巴短。
1,38,脖子长，头短，腿短。
1,39,脖子短，头长，腿短，尾巴短。
1,40,脖子短，头长，腿短，尾巴短。
1,41,脖子短，头长，腿短。
1,42,脖子长，头短。
1,43,尾巴短，腿短。
1,44,脖子长，头短，腿短。
1,45,腿长。脖子短，头短，尾巴短。
1,46,腿长，脖子长，头短，尾巴短。
1,47,腿短，尾巴短，脖子很长。
1,48,脖子长，头短，尾巴长。
1,49,尾巴短，腿长。
1,50,头很长。
1,51,尾巴短，腿短，头短。
1,52,脖子短，腿短。
1,53,脖子短。
1,54,头长，尾巴短。
1,55,脖子短，尾巴短，腿长。
1,56,脖子短，尾巴短。
1,57,脖子短，头短，腿长。
1,58,脖子短，腿短。
1,59,脖子短，头短，尾巴长。
1,60,头短，腿短。
1,61,脖子短，腿短。
1,62,脖子短，尾巴短，腿短，头长。
1,63,脖子长，尾巴长，腿短。
1,64,腿短，头短。
1,65,腿短，脖子短，尾巴短。
1,66,腿长，头短。
1,67,腿短，头短，脖子短。
1,68,尾巴短，腿短，头长。
1,69,尾巴短，头短，腿短。
1,70,腿短，脖子短。
1,71,腿短，头短，尾巴短。
1,72,头短。
1,73,脖子短。
1,74,尾巴短，腿短，头短。
1,75,头短，尾巴长，脖子也有点短，但是脖子，相较于头来说比较长一点。
1,76,头短，尾巴短。
1,77,脖子短，尾巴短。
1,78,脖子短，腿短。
1,79,腿比较长一点。腿、头、脖子、尾巴差不多长。
1,80,头短，尾巴短。
1,81,头短，尾巴短，腿短。
1,82,脖子短，尾巴短。
1,83,脖子短，尾巴短。
1,84,头短，尾巴短，腿长。
1,85,头短，脖子短，尾巴短。尾巴长，腿短。
1,86,头、腿、尾巴、脖子长度比较统一。
1,87,脖子短，尾巴短。
1,88,脖子短，腿短。
1,89,脖子短，尾巴长，腿长，头比较短。
1,90,脖子短，尾巴短，腿短。
1,91,尾巴短，腿短。
1,92,尾巴短，头短，腿短。
1,93,尾巴短。
1,94,尾巴短，腿短，头短。
1,95,尾巴短，脖子短，腿长。
1,96,尾巴短，脖子短，腿短。
1,97,尾巴短，腿短，脖子短。
1,98,尾巴长，腿短，头长。
1,99,尾巴短，头短，腿长。
1,100,尾巴短，头短。
1,101,尾巴长，脖子短，头短，腿短。
1,102,头短，尾巴短，腿短。
1,103,脖子短，尾巴短，腿短。
1,104,腿短，头短。
1,105,尾巴长，腿短，头长。
1,106,头短，尾巴短，腿短。
1,107,头短，尾巴短，腿短，脖子短，但是尾巴、脖子、腿差不多。
1,108,尾巴短，脖子短，腿长，头长。
1,109,脖子短，头短。
1,110,脖子短，腿短。
1,111,脖子短，尾巴短。
1,112,脖子短，腿长，尾巴长。
1,113,头短，尾巴短。
1,114,脖子短，尾巴短，腿短。
1,115,脖子短，尾巴短，头长。
1,116,脖子短，尾巴短，腿短。
1,117,腿短，尾巴长，头短。
1,118,尾巴短，头短，腿长。
1,119,腿长，尾巴短，脖子短。
1,120,尾巴短，脖子短，头短。
1,121,脖子长。腿略短。
1,122,脖子短，尾巴短，腿长。
1,123,腿长，尾巴长，头短。
1,124,尾巴长，头短。
1,125,腿短，尾巴长。
1,126,头短，尾巴短，腿长。
1,127,头短，尾巴短，腿长。
1,128,腿短，尾巴短，头短。
1,129,脖子短，腿短，尾巴有点长。
1,130,脖子短，腿短，头有点短。
1,131,腿短，尾巴短，头短。
1,132,腿长，尾巴短，头短。
1,133,头短，尾巴短，腿短。
1,134,脖子短，尾巴短。
1,135,腿短，脖子短，尾巴短，头长。
1,136,头短，尾巴短。
1,137,腿短，尾巴短，头短。
1,138,尾巴短，脖子短，腿长。
1,139,尾巴短，头短。腿短。
1,140,尾巴短，头短。
1,141,尾巴短，头短。
1,142,头短，尾巴长。
1,143,尾巴短，头短。
1,144,脖子短，腿短。
1,145,尾巴短，头短。
1,146,腿短，脖子短，尾巴长。
1,147,脖子长，腿长，尾巴长。
1,148,腿短，脖子长，头长。
1,149,脖子短，腿短，尾巴短。
1,150,腿短，尾巴短，脖子长，头长。
1,151,腿短，尾巴短。
1,152,尾巴短，腿短。
1,153,尾巴短，腿短，头短。
1,154,尾巴短，脖子短。
1,155,脖子短，尾巴短，腿长。
1,156,脖子短，尾巴短，腿长。
1,157,尾巴长，头短，脖子短，腿短。
1,158,头短，尾巴短。
1,159,尾巴短，脖子短，腿较长。
1,160,尾巴短，脖子短。
1,161,尾巴短，腿短，头短。
1,162,尾巴短，头短，腿短，脖子短。
1,163,尾巴短，头短，脖子短。
1,164,腿长，尾巴长，脖子短，头短。
1,165,尾，巴长，腿短，头短。
1,166,尾巴短，头短，腿长。
1,167,头短，腿长。
1,168,脖子短，腿短，尾巴较长。
1,169,脖子短，尾巴长。
1,170,尾巴长，腿长，头短，脖子短。
1,171,腿短，头短，尾巴短。
1,172,头短，腿短，尾巴较长。
1,173,脖子短，尾巴长，腿长。
1,174,脖子短，尾巴短，头短。
1,175,腿短，头短。
1,176,腿短，头短，尾巴短，脖子短，腿尤其短。
1,177,腿短。尾巴长。
1,178,腿短，脖子短。
1,179,腿短，脖子短，尾巴长。
1,180,尾巴短。头较短。
1,181,腿短，脖子短，头长，尾巴长。
1,182,头长，腿长，尾巴短。
1,183,腿短，尾巴短。
1,184,腿短，头短，尾巴短。
1,185,腿短，尾巴短，头短。
1,186,脖子短，尾巴短，腿长。
1,187,腿短，尾巴短。
1,188,尾巴短，头短，腿长。
1,189,腿短，头短。
