iSession,iTrial,text
1,1,脖子、尾巴、头长，腿中等。
1,2,尾巴头长，脖子和腿中等。
1,3,脖子尾巴长，头中等，腿短。
1,4,脖子、头、腿长，尾巴短。
1,5,脖子头长，尾巴短，腿短。
1,6,尾巴和腿长，脖子头短。
1,7,头尾巴长，脖子腿短。
1,8,尾巴腿长。脖子短。
1,9,尾巴长。
1,10,头长。
1,11,头、腿、尾巴长。
1,12,腿长，尾巴长。
1,13,头脖子长。
1,14,脖子腿长。
1,15,头腿长。
1,16,脖子尾巴长。
1,17,脖子长。
1,18,头脖子长。
1,19,脖子尾巴长。
1,20,脖子尾巴长。
1,21,脖子腿长。
1,22,脖子头长。
1,23,脖子头长。
1,24,脖子腿长。
1,25,脖子腿长。
1,26,脖子腿长。
1,27,脖子尾巴长。
1,28,腿尾巴长。
1,29,腿尾巴长。
1,30,脖子尾巴长。
1,31,脖子尾巴长。
1,32,腿和头长。
1,33,腿脖子长。
1,34,腿最长。
1,35,头最长。
1,36,腿最长。
1,37,脖子最长。
1,38,腿长。
1,39,尾巴最长。
1,40,腿短。头、脖子、尾巴长。
1,41,腿长。
1,42,尾巴脖子长。
1,43,头和腿长。
1,44,头腿尾巴长。
1,45,头腿长。
1,46,头脖子长。
1,47,脖子尾巴长。
1,48,腿长。
1,49,头长。
1,50,脖子尾巴长。
1,51,脖子尾巴长。
1,52,腿尾巴长。
1,53,脖子头长。
1,54,脖子头长。
1,55,头长。
1,56,头尾巴长。
1,57,脖子尾巴长。
1,58,脖子腿长。
1,59,头腿长。
1,60,脖子腿长。
1,61,脖子腿长。
1,62,脖子腿长。
1,63,脖子腿长。
1,64,头腿长。
1,65,腿尾巴长。
1,66,腿尾巴头脖子。腿长。
1,67,脖子腿长。
1,68,脖子头长。
1,69,头尾巴长。
1,70,脖子尾巴长。
1,71,头长，腿长。
1,72,头腿长。
1,73,腿长。
1,74,脖子尾巴长。
1,75,都短。
1,76,腿长。
1,77,脖子长。
1,78,尾巴长。
1,79,头、腿、尾巴长。
1,80,脖子短。
1,81,腿长。
1,82,头长。
1,83,脖子短。
1,84,头腿长。
1,85,头长。
1,86,头尾巴长。
1,87,头尾巴长。
1,88,腿尾巴长。
1,89,都长。
1,90,头脖子长。
1,91,尾巴短。
1,92,腿头长。
1,93,腿头长。
1,94,脖，脖子头长。
1,95,腿长。
1,96,腿短。
1,97,头腿长。
1,98,头脖子长。
1,99,腿长。
1,100,脖子短。
1,101,脖子腿长。
1,102,都长。
1,103,尾巴腿长。
1,104,腿长。
1,105,头短。
1,106,脖子长。
1,107,腿短。
1,108,脖子短。
1,109,尾巴长。
1,110,头长，脖子长。
1,111,头长，脖子长。
1,112,脖子长，尾巴长。
1,113,头短。
1,114,都长。
1,115,头短。
1,116,都长。
1,117,腿长。
1,118,头长，尾巴长。
1,119,腿长。
1,120,尾巴短。
1,121,都短。
1,122,头长，腿长。
1,123,脖子长，腿长。
1,124,头长。
1,125,脖子长，尾巴长。
1,126,尾巴短。
1,127,腿长。
1,128,腿长。
1,129,都短。
1,130,脖子长，腿长。
1,131,腿短。
1,132,都长。
1,133,头短。
1,134,腿长。
1,135,尾巴长。
1,136,腿短。
1,137,都长。
1,138,头长。
1,139,尾巴短。
1,140,脖子长。
1,141,腿短。
1,142,脖子头长。
1,143,尾巴短。
1,144,头短。
1,145,脖子短。
1,146,腿长。
1,147,脖子长，尾巴长。
1,148,头长。
1,149,尾巴短。
1,150,头脖子长。
1,151,尾短。
1,152,头尾巴长。
1,153,脖子长。
1,154,腿短。
1,155,都长。
1,156,脖腿长。
1,157,尾短。
1,158,脖长。
1,159,都长。
1,160,都短。
1,161,都长。
1,162,尾短。
1,163,脖腿长。
1,164,尾长。
1,165,都长。
1,166,尾短。
1,167,腿短。
1,168,脖子短。
1,169,都短。
1,170,头脖长。
1,171,腿短。
1,172,脖子短。
1,173,头腿长。
1,174,头尾长。
1,175,头短。
1,176,头腿长。
1,177,头脖长。
1,178,尾，短。
