iSession,stiID,body_ori,feature1_name,feature2_name,feature3_name,feature4_name,feature1,feature2,feature3,feature4,category,ambiguous_fam,ambiguous_spe
1,1,-1,neck,tail,leg,head,0.166455184252037,0.329331028294868,0.156816119216507,0.359924036199101,1,0,0
1,2,1,neck,tail,leg,head,0.446167404761557,0.399824048930463,0.0460270656401635,0.396526815941873,1,0,0
1,3,-1,neck,tail,leg,head,0.2783459646675,0.445085601528563,0.324356179719852,0.584479716538344,1,0,0
1,4,-1,neck,tail,leg,head,0.35310995032625,0.425625263292536,0.363764669675242,0.926204313243365,1,0,0
1,5,-1,neck,tail,leg,head,0.49020293720713,0.110253021114537,0.405602768343629,0.919609042497235,1,1,1
1,6,1,neck,tail,leg,head,0.143604748706942,0.136981320968895,0.303941936599109,0.102548672183039,1,0,0
1,7,-1,neck,tail,leg,head,0.320924969813538,0.130714052765287,0.143139910630638,0.217325476688113,1,0,0
1,8,1,neck,tail,leg,head,0.478358926817513,0.413844856785618,0.197072157352774,0.226693230185432,1,1,1
1,9,-1,neck,tail,leg,head,0.565824358908265,0.00336751132014818,0.135454778360864,0.997555693426176,3,0,0
1,10,1,neck,tail,leg,head,0.951799494274466,0.230807316512866,0.218805770635754,0.952957539862451,3,0,0
1,11,1,neck,tail,leg,head,0.845632677265318,0.1626897884825,0.354601525081587,0.156259749204198,3,0,0
1,12,-1,neck,tail,leg,head,0.809435776865946,0.0666035835896104,0.307106023375974,0.571067178012361,3,0,0
1,13,-1,neck,tail,leg,head,0.672398383666108,0.169849171297171,0.299388206850139,0.59233159133712,3,0,0
1,14,-1,neck,tail,leg,head,0.945162451609693,0.00638139145895572,0.273774667109735,0.44472215091465,3,0,0
1,15,-1,neck,tail,leg,head,0.814883711452947,0.49187633143574,0.499188981161356,0.520991502550858,3,0,1
1,16,1,neck,tail,leg,head,0.521020995710234,0.403429719719183,0.0232914647285423,0.488159023478034,3,1,1
1,17,1,neck,tail,leg,head,0.141185215087251,0.112432347058903,0.633903330989814,0.0667124499660489,1,0,0
1,18,-1,neck,tail,leg,head,0.43363854727521,0.329566407245586,0.726856202078231,0.346828478202898,1,0,0
1,19,-1,neck,tail,leg,head,0.247389214655703,0.239719285462018,0.593183785197575,0.985807139204189,1,0,0
1,20,1,neck,tail,leg,head,0.104829840372846,0.365054588780035,0.601614637320532,0.815176535577199,1,0,0
1,21,1,neck,tail,leg,head,0.224311106910057,0.209837112568051,0.743728901818184,0.690977406900049,1,0,0
1,22,1,neck,tail,leg,head,0.353970295388864,0.202241437316192,0.845826640614877,0.275792543563857,1,0,0
1,23,-1,neck,tail,leg,head,0.252039698153606,0.271286198750525,0.539714311245594,0.324230730258866,1,0,1
1,24,-1,neck,tail,leg,head,0.480738069163176,0.345811385547627,0.841546930185838,0.818240306839976,1,1,1
1,25,-1,neck,tail,leg,head,0.966394410292543,0.392164460186004,0.639751182041228,0.921067612717117,4,0,0
1,26,1,neck,tail,leg,head,0.563135939759226,0.295471176404761,0.650729435536509,0.306869632776563,4,0,0
1,27,-1,neck,tail,leg,head,0.523279822242667,0.169623321902989,0.736868432452757,0.9342091326361,4,1,1
1,28,1,neck,tail,leg,head,0.70700132431639,0.287396455612523,0.777909497171614,0.238864079744703,4,0,0
1,29,-1,neck,tail,leg,head,0.952785879436361,0.0572475838055077,0.719032694536413,0.851123004749959,4,0,0
1,30,-1,neck,tail,leg,head,0.652911030450764,0.454445151798983,0.958519825490958,0.762171836077726,4,0,1
1,31,-1,neck,tail,leg,head,0.917024927641372,0.26677392380353,0.80056076781862,0.822930273275567,4,0,0
1,32,1,neck,tail,leg,head,0.840402882057169,0.315889641327116,0.676232727459482,0.817438082658245,4,0,0
1,33,-1,neck,tail,leg,head,0.0138779881740763,0.683519185039148,0.0493218805502579,0.291371377644021,2,0,0
1,34,1,neck,tail,leg,head,0.408034661687134,0.665720623890828,0.193419949256825,0.98625837300339,2,0,0
1,35,1,neck,tail,leg,head,0.398489073262608,0.607594503736393,0.368047098206146,0.131812040895996,2,0,0
1,36,-1,neck,tail,leg,head,0.139397488982506,0.55280722807326,0.126612343203272,0.447897286042595,2,0,0
1,37,-1,neck,tail,leg,head,0.0688905036177144,0.701982642811619,0.460716705954382,0.861474372999795,2,0,1
1,38,-1,neck,tail,leg,head,0.445643534705102,0.755352804058424,0.0907600107487521,0.311823758819041,2,0,0
1,39,-1,neck,tail,leg,head,0.314417015743862,0.940428621013224,0.0628788994076488,0.0669005929252938,2,0,0
1,40,-1,neck,tail,leg,head,0.260827158090741,0.950886766162092,0.14467309258899,0.806314718171144,2,0,0
1,41,1,neck,tail,leg,head,0.761302439731556,0.777585054007058,0.0190548936797106,0.0433463795168686,3,0,0
1,42,1,neck,tail,leg,head,0.826335589308136,0.851291185266313,0.371951690996057,0.825473810794396,3,0,0
1,43,-1,neck,tail,leg,head,0.774485890893993,0.645480244334649,0.487110153500634,0.968020517115631,3,0,1
1,44,-1,neck,tail,leg,head,0.853160916244949,0.620040987306136,0.485593698142848,0.220359454512985,3,0,1
1,45,-1,neck,tail,leg,head,0.598874252721228,0.592465636667247,0.171204420404573,0.587972060382149,3,0,0
1,46,-1,neck,tail,leg,head,0.525213435375951,0.595607161865197,0.430322630941475,0.812352392739764,3,1,1
1,47,-1,neck,tail,leg,head,0.665063369921072,0.774533170706678,0.356533264829226,0.769559213547425,3,0,0
1,48,-1,neck,tail,leg,head,0.617335044453948,0.924738691083147,0.464292219170264,0.368779980102441,3,0,1
1,49,1,neck,tail,leg,head,0.409729589780993,0.633334645501811,0.992046818227236,0.075776407259044,2,0,0
1,50,1,neck,tail,leg,head,0.37904666299319,0.917880768550338,0.737210304366529,0.95122192111946,2,0,0
1,51,-1,neck,tail,leg,head,0.152710799786085,0.681080980681586,0.756589125840264,0.860336505348679,2,0,0
1,52,1,neck,tail,leg,head,0.210134818524036,0.5134015236959,0.689064351611193,0.826895125604232,2,0,1
1,53,-1,neck,tail,leg,head,0.334653679064931,0.708789188926114,0.74898613388299,0.446714131351213,2,0,0
1,54,-1,neck,tail,leg,head,0.421938252379879,0.563115279922041,0.659685907457717,0.627560495501083,2,0,0
1,55,1,neck,tail,leg,head,0.43230789934537,0.68247746733322,0.89053237765309,0.877679905687304,2,0,0
1,56,-1,neck,tail,leg,head,0.498414419203487,0.827973924352997,0.666878610020638,0.155525165537782,2,1,1
1,57,1,neck,tail,leg,head,0.811001091040426,0.527697483872694,0.913631029665739,0.980748318597685,4,0,1
1,58,-1,neck,tail,leg,head,0.568017105613526,0.624061725371329,0.91985025301345,0.720835069376733,4,0,0
