iSession,stiID,body_ori,feature1_name,feature2_name,feature3_name,feature4_name,feature1,feature2,feature3,feature4,category,ambiguous_fam,ambiguous_spe
1,1,1,leg,tail,neck,head,0.0655445470852436,0.128091042770137,0.438033496075631,0.511967905972295,1,0,0
1,2,-1,leg,tail,neck,head,0.366203138321729,0.214229218815393,0.270737879092166,0.276981382713776,1,0,0
1,3,1,leg,tail,neck,head,0.354364184160664,0.484227994629079,0.302477833793581,0.00077719340905924,1,0,1
1,4,1,leg,tail,neck,head,0.290645317815456,0.206182093055204,0.315874969225013,0.81603402947292,1,0,0
1,5,-1,leg,tail,neck,head,0.483023094059336,0.361796291621834,0.200553526092202,0.61431139849297,1,1,1
1,6,-1,leg,tail,neck,head,0.0394310110990679,0.0749943750123402,0.327986894251054,0.60203120813914,1,0,0
1,7,-1,leg,tail,neck,head,0.297959211711295,0.026566754228771,0.0778314901795326,0.141479468836805,1,0,0
1,8,-1,leg,tail,neck,head,0.171849988280545,0.120187093270864,0.327213880655003,0.879247065593973,1,0,0
1,9,1,leg,tail,neck,head,0.525966471565762,0.184390456989486,0.170973694973539,0.750380186631987,3,1,1
1,10,1,leg,tail,neck,head,0.5359372991027,0.180476652162108,0.255258289244582,0.18761067922319,3,1,1
1,11,1,leg,tail,neck,head,0.964941658373165,0.341101443880571,0.242801095677319,0.396531652500261,3,0,0
1,12,-1,leg,tail,neck,head,0.863107069836867,0.0182556606358213,0.118126574629737,0.798614516220675,3,0,0
1,13,1,leg,tail,neck,head,0.584058303859536,0.49111702051111,0.114960936537808,0.563170085254769,3,0,1
1,14,1,leg,tail,neck,head,0.721906865601896,0.455161468822485,0.4310994941079,0.714959626599749,3,0,1
1,15,-1,leg,tail,neck,head,0.765973175831272,0.0476808243932096,0.3722338517939,0.448225496660393,3,0,0
1,16,-1,leg,tail,neck,head,0.890425817723623,0.161117377372705,0.350510784066588,0.889491169423274,3,0,0
1,17,-1,leg,tail,neck,head,0.0892785614468823,0.175991193846334,0.746684793229263,0.864167018801115,1,0,0
1,18,-1,leg,tail,neck,head,0.20888201912683,0.463573992617958,0.570028745240065,0.0234837653030586,1,0,1
1,19,-1,leg,tail,neck,head,0.411271364611393,0.140670548743935,0.915604649783057,0.799735910701687,1,0,0
1,20,1,leg,tail,neck,head,0.266639125368062,0.150521970682452,0.806205810483295,0.129427853829289,1,0,0
1,21,1,leg,tail,neck,head,0.125962033297029,0.198142228030338,0.855357580352235,0.528708721857393,1,0,0
1,22,-1,leg,tail,neck,head,0.0492863195355202,0.205379812430453,0.87356826417919,0.671741004254395,1,0,0
1,23,-1,leg,tail,neck,head,0.46467659449872,0.0331532748996418,0.825180625682945,0.165745833954726,1,1,1
1,24,-1,leg,tail,neck,head,0.43849171618967,0.336985996213802,0.704259901834089,0.307243776661813,1,0,0
1,25,-1,leg,tail,neck,head,0.968485471399068,0.306732576210086,0.935684133573315,0.88424333109758,4,0,0
