iSession,stiID,body_ori,feature1_name,feature2_name,feature3_name,feature4_name,feature1,feature2,feature3,feature4,category,ambiguous_fam,ambiguous_spe
1,1,-1,leg,head,tail,neck,0.161230811472632,0.452517264970574,0.487804168228127,0.91010509030884,1,0,1
1,2,-1,leg,head,tail,neck,0.096721865760036,0.484075590753543,0.080176404964741,0.474261911826077,1,0,1
1,3,1,leg,head,tail,neck,0.333447011967148,0.222470360348004,0.039314963222344,0.99972399136085,1,0,0
1,4,-1,leg,head,tail,neck,0.381566793639969,0.181015606849544,0.473266300132605,0.460974552414165,1,0,1
1,5,-1,leg,head,tail,neck,0.254111957694746,0.046837120748603,0.076696646850795,0.128534769538596,1,0,0
1,6,-1,leg,head,tail,neck,0.210574412700362,0.22544405502941,0.387330757791202,0.80339954187509,1,0,0
1,7,-1,leg,head,tail,neck,0.025427242270064,0.430092288710624,0.408487796770421,0.169926904964227,1,0,0
1,8,1,leg,head,tail,neck,0.177617948109236,0.205783670399965,0.07366139290364,0.474853962679237,1,0,0
1,9,-1,leg,head,tail,neck,0.502212867963928,0.2590248270034,0.278949723093235,0.78267388616228,3,1,1
1,10,1,leg,head,tail,neck,0.85181415576118,0.431166054323255,0.23483963601046,0.289148306464839,3,0,0
1,11,-1,leg,head,tail,neck,0.91992796609437,0.321820894636025,0.264070482073935,0.344444179466197,3,0,0
1,12,-1,leg,head,tail,neck,0.735662276294514,0.215906604116245,0.401933124662764,0.420418529152113,3,0,0
1,13,-1,leg,head,tail,neck,0.79460643388769,0.088524718012665,0.057648952612694,0.312257909296619,3,0,0
1,14,1,leg,head,tail,neck,0.79445551171352,0.169146252330282,0.419761256285411,0.96148770637093,3,0,0
1,15,1,leg,head,tail,neck,0.720919413476152,0.302386064088364,0.499519226120912,0.78195576106331,3,0,1
1,16,1,leg,head,tail,neck,0.652100297629052,0.375330655989038,0.35291683317322,0.76642783687151,3,0,0
1,17,-1,leg,head,tail,neck,0.299168312476026,0.435646580976974,0.731846039629658,0.634206828157106,1,0,0
1,18,-1,leg,head,tail,neck,0.045255628538027,0.411564421580688,0.91589456681954,0.281349823001435,1,0,0
1,19,-1,leg,head,tail,neck,0.165683680147524,0.432954186634948,0.533594438250459,0.96951707055785,1,0,1
1,20,1,leg,head,tail,neck,0.2003043105392,0.303859558963251,0.633803740975395,0.373399224589391,1,0,0
1,21,-1,leg,head,tail,neck,0.03759450058473,0.457826221107685,0.91085698181663,0.530621849192,1,0,1
1,22,-1,leg,head,tail,neck,0.441282667609203,0.143881594532228,0.574747808161365,0.481670305088013,1,0,0
1,23,-1,leg,head,tail,neck,0.244227587445204,0.387660956905833,0.83455260351499,0.91687881224623,1,0,0
1,24,-1,leg,head,tail,neck,0.461811437925591,0.185200793486626,0.702351860677634,0.91489399921981,1,1,1
1,25,1,leg,head,tail,neck,0.89229204477238,0.225965074145274,0.50093734961975,0.554233680999153,4,0,1
1,26,-1,leg,head,tail,neck,0.89419728398785,0.16135132001177,0.739621550381172,0.00312171484165003,4,0,0
1,27,1,leg,head,tail,neck,0.646548093293288,0.262927243400691,0.95088367464956,0.467490648011066,4,0,0
1,28,-1,leg,head,tail,neck,0.731285815835001,0.088779494747972,0.618488628521328,0.87561112142571,4,0,0
1,29,-1,leg,head,tail,neck,0.600888342530893,0.003990176530768,0.545046684391972,0.623129416230855,4,0,1
1,30,1,leg,head,tail,neck,0.83533496004791,0.486793535825232,0.75952537657898,0.266826127933499,4,0,1
1,31,-1,leg,head,tail,neck,0.77065068479814,0.148873480836236,0.84249048321292,0.497244454929751,4,0,0
1,32,-1,leg,head,tail,neck,0.93917426674627,0.036784207306316,0.546121059686223,0.227450755606524,4,0,1
1,33,1,leg,head,tail,neck,0.280363128086089,0.97676471513314,0.079595102637444,0.556725993687342,2,0,0
1,34,1,leg,head,tail,neck,0.13604100970534,0.5821618971434,0.437741766328761,0.064270268338051,2,0,0
1,35,-1,leg,head,tail,neck,0.162163472320409,0.8951441170894,0.399810102928139,0.340547632537059,2,0,0
1,36,1,leg,head,tail,neck,0.335823473538822,0.514583306610182,0.299767024393222,0.154921451868792,2,0,1
1,37,-1,leg,head,tail,neck,0.091929123895308,0.78401576167852,0.318975251687884,0.222657531687993,2,0,0
1,38,1,leg,head,tail,neck,0.164953338387185,0.99235377574887,0.112005808628381,0.108781238243416,2,0,0
1,39,-1,leg,head,tail,neck,0.260893251746512,0.94324386326767,0.287585008492784,0.81322546042304,2,0,0
1,40,1,leg,head,tail,neck,0.300944625618428,0.77338706577512,0.083544462324429,0.530892796637352,2,0,0
1,41,-1,leg,head,tail,neck,0.614228273745388,0.90762228181424,0.291360829683896,0.90693263437187,3,0,0
1,42,-1,leg,head,tail,neck,0.504645958089037,0.50501799940177,0.137551562828952,0.156527337107746,3,1,1
1,43,-1,leg,head,tail,neck,0.80657327922242,0.90286852051659,0.390310477154756,0.81170898372124,3,0,0
1,44,1,leg,head,tail,neck,0.68708647844532,0.96119493644166,0.205987950134523,0.289917528918229,3,0,0
1,45,-1,leg,head,tail,neck,0.656283648302077,0.7718055169939,0.236327284502265,0.83085689760674,3,0,0
1,46,-1,leg,head,tail,neck,0.84593667573295,0.98646079080297,0.108114470032856,0.99543425533983,3,0,0
