iSession,stiID,body_ori,feature1_name,feature2_name,feature3_name,feature4_name,feature1,feature2,feature3,feature4,category,ambiguous_fam,ambiguous_spe
1,1,-1,neck,tail,head,leg,0.410456583342794,0.0156701163616331,0.287660160667685,0.52580605453807,1,0,0
1,2,1,neck,tail,head,leg,0.412367597371559,0.044860488678866,0.095323156227221,0.0689138264244458,1,0,0
1,3,-1,neck,tail,head,leg,0.144033403460288,0.155913906606475,0.116227523504186,0.390671091626678,1,0,0
1,4,-1,neck,tail,head,leg,0.174564403372171,0.319056884808533,0.0921536103850781,0.31451216201469,1,0,0
1,5,1,neck,tail,head,leg,0.280322998246108,0.0898646819851793,0.313675406716839,0.0280796162178581,1,0,0
1,6,-1,neck,tail,head,leg,0.265140285783557,0.19605512520159,0.21093601763215,0.303669108063152,1,0,0
1,7,1,neck,tail,head,leg,0.348594845777151,0.0982315770776345,0.415801273855931,0.626424878381384,1,0,0
1,8,1,neck,tail,head,leg,0.00413569281781262,0.0540985421102291,0.364381198319673,0.483800964580203,1,0,0
1,9,1,neck,tail,head,leg,0.978950848617896,0.29249255652812,0.105625558670395,0.00677070214884379,3,0,0
1,10,1,neck,tail,head,leg,0.628285850457164,0.0465272840041273,0.218661627810049,0.0625863778726733,3,0,0
1,11,1,neck,tail,head,leg,0.650222616928427,0.419317055989993,0.0828322595596152,0.614057174371965,3,0,0
1,12,1,neck,tail,head,leg,0.774420610757996,0.061698764454191,0.00345696864918565,0.809142516664223,3,0,0
1,13,-1,neck,tail,head,leg,0.546251669628709,0.417881528771,0.310017530162821,0.0823654899393444,3,1,1
1,14,-1,neck,tail,head,leg,0.670161437680315,0.158139683342178,0.218148018370799,0.0482961835804766,3,0,0
1,15,1,neck,tail,head,leg,0.770459713742937,0.23788926043183,0.0484786315265907,0.962755058009271,3,0,0
1,16,1,neck,tail,head,leg,0.60451965725653,0.396096822739912,0.0892791390551179,0.825987119862645,3,0,0
1,17,-1,neck,tail,head,leg,0.229452008365705,0.333836767829318,0.860456896695308,0.272005263966287,1,0,0
1,18,1,neck,tail,head,leg,0.289884883810486,0.14022868986549,0.788405946225829,0.527234648383507,1,0,0
1,19,1,neck,tail,head,leg,0.041749861629223,0.470339960480766,0.886438941068885,0.0643927829199067,1,0,1
1,20,-1,neck,tail,head,leg,0.158466418019677,0.300151449111496,0.999283902319604,0.0982003049668089,1,0,0
1,21,-1,neck,tail,head,leg,0.354346526496298,0.376819504462548,0.730177874661011,0.737520858002349,1,0,0
1,22,-1,neck,tail,head,leg,0.372980069486553,0.435504690605107,0.994619317400752,0.242290147842034,1,0,0
1,23,1,neck,tail,head,leg,0.139262215164489,0.119085276036601,0.585674569474406,0.779231410809387,1,0,0
1,24,1,neck,tail,head,leg,0.296794414686979,0.101099763322495,0.858731744291562,0.269919762710871,1,0,0
1,25,1,neck,tail,head,leg,0.919601141538678,0.0443572692576275,0.507020547666968,0.348156471765457,4,0,1
1,26,-1,neck,tail,head,leg,0.655675153271671,0.40136235745689,0.562295769261707,0.857106177846075,4,0,0
1,27,1,neck,tail,head,leg,0.979331759433694,0.0244755494200252,0.933186868122833,0.987809322030797,4,0,0
1,28,-1,neck,tail,head,leg,0.708426083359746,0.00452029418058381,0.815244177705339,0.44690903661523,4,0,0
1,29,-1,neck,tail,head,leg,0.877864372533815,0.377867855896187,0.932420316901237,0.628405681540677,4,0,0
1,30,-1,neck,tail,head,leg,0.50815428310565,0.063990855392524,0.639864517663353,0.26167890598124,4,1,1
1,31,1,neck,tail,head,leg,0.638198729080517,0.145019271979051,0.501705096594984,0.207371293183449,4,0,1
1,32,1,neck,tail,head,leg,0.815624899999753,0.271843060367657,0.844596826115412,0.638635928248979,4,0,0
1,33,-1,neck,tail,head,leg,0.287012817816296,0.956532946916012,0.078253745076896,0.0881480062607912,2,0,0
1,34,1,neck,tail,head,leg,0.24769477214003,0.629470372983841,0.218504913389747,0.403501468029966,2,0,0
1,35,1,neck,tail,head,leg,0.484650750944329,0.659282106726577,0.314926587308672,0.519682427208837,2,1,1
1,36,-1,neck,tail,head,leg,0.488517295511325,0.535630049558249,0.0197822692858534,0.0742151774260157,2,1,1
1,37,1,neck,tail,head,leg,0.0426478438455987,0.506228397668,0.290685496020517,0.43883169554054,2,0,1
1,38,-1,neck,tail,head,leg,0.0415443524706089,0.527628019628287,0.247307999907313,0.5096527396573,2,0,1
1,39,-1,neck,tail,head,leg,0.296148102288642,0.885452654672333,0.41605595757713,0.476878715606122,2,0,0
1,40,1,neck,tail,head,leg,0.235806151613092,0.773910078226412,0.0665924136287847,0.353030498633211,2,0,0
1,41,1,neck,tail,head,leg,0.816383923836442,0.533927603105222,0.306825621123794,0.583043200184779,3,0,1
1,42,1,neck,tail,head,leg,0.894808373444194,0.814072504389896,0.0286222862134964,0.932159387128968,3,0,0
1,43,-1,neck,tail,head,leg,0.572962634145211,0.983035134391692,0.454603268860238,0.783377291093059,3,0,1
1,44,-1,neck,tail,head,leg,0.833737127673724,0.944534237674139,0.21841558664942,0.469014120660214,3,0,0
1,45,-1,neck,tail,head,leg,0.561058899530772,0.517825641607208,0.178669544467717,0.533522931128224,3,0,1
1,46,-1,neck,tail,head,leg,0.664756994912852,0.523975480513443,0.262257043261094,0.331377140665632,3,0,1
1,47,-1,neck,tail,head,leg,0.878612515892896,0.515098837172392,0.269416113379306,0.303315804492909,3,0,1
1,48,1,neck,tail,head,leg,0.97500785539153,0.901074755054287,0.272242237309769,0.217268413150873,3,0,0
1,49,1,neck,tail,head,leg,0.0638796038458126,0.877403162120292,0.975337551782319,0.965037817302614,2,0,0
1,50,-1,neck,tail,head,leg,0.419159124259968,0.531427078855587,0.548893142927192,0.538343776231982,2,0,1
1,51,1,neck,tail,head,leg,0.343063801840327,0.740050983977253,0.851707614641237,0.758230248579101,2,0,0
1,52,-1,neck,tail,head,leg,0.0769482272958878,0.94234641569576,0.859450908398501,0.151640147646334,2,0,0
1,53,1,neck,tail,head,leg,0.112382256466867,0.779771569369619,0.870324278288795,0.973316590999753,2,0,0
1,54,1,neck,tail,head,leg,0.188639320081648,0.979836809667196,0.696845979587438,0.394351646989516,2,0,0
1,55,1,neck,tail,head,leg,0.377527750161365,0.779962964674209,0.985422034954363,0.0363174561467807,2,0,0
1,56,-1,neck,tail,head,leg,0.370961899940338,0.873232080954351,0.864204939983137,0.401167687267749,2,0,0
1,57,1,neck,tail,head,leg,0.928987311988191,0.839991409806346,0.667883531788917,0.956048241424203,4,0,0
1,58,1,neck,tail,head,leg,0.792849586068605,0.715874571164191,0.604065808480047,0.945611351090449,4,0,0
1,59,1,neck,tail,head,leg,0.565833799998009,0.923437779155644,0.976333091485671,0.0462873887128948,4,0,0
1,60,1,neck,tail,head,leg,0.619804171627198,0.652108987816067,0.568175389628813,0.401906425666997,4,0,0
1,61,1,neck,tail,head,leg,0.705950519104521,0.636573553556644,0.664571649145213,0.550678829899516,4,0,0
1,62,-1,neck,tail,head,leg,0.924093859489584,0.702397256128183,0.736105087292334,0.597097970014486,4,0,0
1,63,1,neck,tail,head,leg,0.649556542875329,0.588604512995424,0.81854900858024,0.0451722650797779,4,0,0
1,64,-1,neck,tail,head,leg,0.971807434849859,0.848152540651432,0.588036560742463,0.380998867667563,4,0,0
1,65,1,neck,tail,head,leg,0.26877975359405,0.484250017515444,0.247101744258323,0.919990980194463,1,0,1
1,66,-1,neck,tail,head,leg,0.483232483661923,0.0636524095616964,0.262020629713388,0.884066345266281,1,1,1
1,67,1,neck,tail,head,leg,0.0853679993523536,0.384550185323057,0.128566631800793,0.679414075560906,1,0,0
1,68,-1,neck,tail,head,leg,0.20630815485582,0.333632653305,0.0989946997694497,0.713598296386124,1,0,0
1,69,1,neck,tail,head,leg,0.463691369821132,0.271043700763478,0.490131747515357,0.698861249480977,1,1,1
1,70,1,neck,tail,head,leg,0.312951837712225,0.264032588021379,0.361743112784193,0.841841193404905,1,0,0
1,71,-1,neck,tail,head,leg,0.162727214453426,0.301962361570255,0.417173897497759,0.414803096305713,1,0,0
