condition,iSession,iBlock,iTrial,stiID,category,ambiguous,choice,presskey,feedback,choRT,recDU
1,1,1,1,25,2,0,1,1,0,16.626,14.485
1,1,1,2,20,1,0,1,1,1,42.145,14.701
1,1,1,3,36,1,0,1,1,1,6.458,17.694
1,1,1,4,21,1,0,1,1,1,7.482,12.518
1,1,1,5,7,1,0,1,1,1,16.784,13.63
1,1,1,6,33,1,0,1,1,1,22.06,12.974
1,1,1,7,4,1,0,1,1,1,10.323,12.095
1,1,1,8,41,2,0,1,1,0,9.073,11.806
1,1,1,9,39,1,0,2,2,0,52.839,12.07
1,1,1,10,58,2,0,2,2,1,11.859,9.918
1,1,1,11,53,1,0,1,1,1,8.319,11.582
1,1,1,12,37,1,0,1,1,1,13.784,15.966
1,1,1,13,26,2,0,1,1,0,17.357,14.709
1,1,1,14,47,2,0,2,2,1,10.436,9.205
1,1,1,15,38,1,0,2,2,0,19.659,16.126
1,1,1,16,8,1,0,2,2,0,44.574,12.638
1,1,1,17,54,1,0,2,2,0,13.331,8.221
1,1,1,18,28,2,0,1,1,0,10.414,10.142
1,1,1,19,29,2,0,1,1,0,27.542,11.19
1,1,1,20,22,1,0,2,2,0,17.964,18.398
1,1,1,21,62,2,0,1,1,0,6.641,15.23
1,1,1,22,44,2,0,2,2,1,4.984,16.31
1,1,1,23,40,1,0,1,1,1,17.312,9.558
1,1,1,24,60,2,0,1,1,0,8.747,11.894
1,1,1,25,1,1,0,2,2,0,4.318,11.598
1,1,1,26,18,1,0,1,1,1,5.803,7.59
1,1,1,27,34,1,0,2,2,0,10.956,8.782
1,1,1,28,9,2,0,1,1,0,0.934,8.919
1,1,1,29,49,1,0,1,1,1,49.396,7.997
1,1,1,30,15,2,0,2,2,1,9.433,12.43
1,1,1,31,2,1,0,1,1,1,17.164,13.334
1,1,1,32,57,2,0,1,1,0,14.352,9.414
1,1,1,33,50,1,1,1,1,1,7.223,8.31
1,1,1,34,23,1,0,2,2,0,13.638,12.102
1,1,1,35,64,2,0,1,1,0,16.305,9.95
1,1,1,36,11,2,0,2,2,1,14.242,15.526
1,1,1,37,5,1,0,2,2,0,27.593,11.286
1,1,1,38,45,2,0,1,1,0,5.394,14.758
1,1,1,39,42,2,1,2,2,1,6.97,10.654
1,1,1,40,24,1,0,1,1,1,4.811,13.127
1,1,1,41,17,1,1,1,1,1,6.828,11.934
1,1,1,42,32,2,0,1,1,0,6.171,11.606
1,1,1,43,61,2,0,1,1,0,7.964,10.958
1,1,1,44,51,1,0,1,1,1,5.78,9.806
1,1,1,45,56,1,0,1,1,1,19.502,8.926
1,1,1,46,13,2,0,1,1,0,5.96,10.494
1,1,1,47,12,2,1,2,2,1,21.427,9.158
1,1,1,48,3,1,0,2,2,0,6.439,11.398
1,1,1,49,55,1,0,1,1,1,3.88,14.758
1,1,1,50,30,2,0,1,1,0,5.624,9.022
1,1,1,51,19,1,0,1,1,1,2,10.31
1,1,1,52,63,2,0,1,1,0,5.174,12.574
1,1,1,53,16,2,0,2,2,1,2.641,11.662
1,1,1,54,27,2,0,1,1,0,6.795,9.51
1,1,1,55,48,2,0,2,2,1,4.483,11.174
1,1,1,56,31,2,0,1,1,0,6.458,13.622
1,1,1,57,46,2,0,2,2,1,3.797,12.206
1,1,1,58,14,2,0,2,2,1,2.993,9.75
1,1,1,59,35,1,0,1,1,1,4.907,8.686
1,1,1,60,6,1,0,1,1,1,2.592,7.622
1,1,1,61,43,2,1,2,2,1,4.729,9.15
1,1,1,62,10,2,0,1,1,0,7.641,10.19
1,1,1,63,52,1,0,1,1,1,2.545,9.382
1,1,1,64,59,2,0,1,1,0,3.388,8.774
1,1,2,65,125,2,0,1,1,0,3.007,8.894
1,1,2,66,82,1,0,1,1,1,3.508,10.118
1,1,2,67,122,2,0,1,1,0,2.36,9.141
1,1,2,68,119,1,0,1,1,1,5.397,11.79
1,1,2,69,120,1,0,1,1,1,5.363,9.398
1,1,2,70,104,1,0,2,2,0,4.417,9.358
1,1,2,71,85,1,1,1,1,1,6.767,12.254
1,1,2,72,88,1,0,1,1,1,3.916,8.918
1,1,2,73,109,2,0,2,2,1,3.325,8.591
1,1,2,74,87,1,0,1,1,1,2.473,10.589
1,1,2,75,103,1,0,2,2,0,6.137,11.046
1,1,2,76,73,2,0,1,1,0,4.806,9.71
1,1,2,77,101,1,0,1,1,1,8.909,15.646
1,1,2,78,102,1,0,2,2,0,2.221,10.637
1,1,2,79,94,2,1,1,1,0,220.724,7.742
1,1,2,80,70,1,0,2,2,0,4.462,9.446
1,1,2,81,128,2,0,1,1,0,8.656,6.926
1,1,2,82,81,1,0,1,1,1,1.75,7.886
1,1,2,83,83,1,0,1,1,1,3.113,7.014
1,1,2,84,79,2,1,1,1,0,3.3,7.358
1,1,2,85,80,2,0,2,2,1,2.343,34.181
1,1,2,86,110,2,0,2,2,1,3.344,6.934
1,1,2,87,68,1,0,1,1,1,4.066,13.39
1,1,2,88,112,2,0,1,1,0,62.263,5.902
1,1,2,89,98,1,0,2,2,0,3.602,4.51
1,1,2,90,117,1,0,1,1,1,1.406,3.399
1,1,2,91,66,1,0,1,1,1,2.846,4.622
1,1,2,92,107,2,0,1,1,0,4.367,3.901
1,1,2,93,76,2,0,2,2,1,1.86,3.23
1,1,2,94,121,2,0,2,2,1,1.967,3.335
1,1,2,95,71,1,0,1,1,1,1.897,3.366
1,1,2,96,126,2,0,1,1,0,3.343,7.078
1,1,2,97,99,1,0,1,1,1,2.206,3.814
1,1,2,98,78,2,0,1,1,0,3.15,5.022
1,1,2,99,123,2,0,2,2,1,3.421,3.958
1,1,2,100,89,2,0,2,2,1,2.657,4.094
1,1,2,101,115,1,0,1,1,1,4.56,4.039
1,1,2,102,69,1,0,2,2,0,2.212,3.214
1,1,2,103,96,2,0,2,2,1,5.274,4.414
1,1,2,104,127,2,0,2,2,1,1.455,3.726
1,1,2,105,114,1,0,1,1,1,2.974,3.03
1,1,2,106,97,1,1,2,2,0,4.349,8.774
1,1,2,107,100,1,0,1,1,1,1.26,4.342
1,1,2,108,91,2,1,2,2,1,1.466,4.807
1,1,2,109,93,2,0,2,2,1,3.034,5.119
1,1,2,110,106,2,0,2,2,1,6.109,5.134
1,1,2,111,77,2,0,2,2,1,3.196,4.134
1,1,2,112,95,2,1,2,2,1,5.787,6.438
1,1,2,113,84,1,0,1,1,1,1.481,4.102
1,1,2,114,92,2,0,2,2,1,3.718,4.535
1,1,2,115,113,1,1,2,2,0,1.171,4.142
1,1,2,116,118,1,0,2,2,0,22.69,5.055
1,1,2,117,116,1,0,1,1,1,1.544,3.91
1,1,2,118,86,1,0,1,1,1,3.294,3.406
1,1,2,119,75,2,0,2,2,1,4.519,3.399
1,1,2,120,124,2,1,1,1,0,15.31,5.67
1,1,2,121,111,2,1,1,1,0,8.498,4.35
1,1,2,122,72,1,0,1,1,1,18.3,3.638
1,1,2,123,67,1,0,1,1,1,4.047,3.262
1,1,2,124,105,2,0,2,2,1,1.912,3.35
1,1,2,125,74,2,0,2,2,1,1.519,3.501
1,1,2,126,65,1,0,2,2,0,2.633,3.51
1,1,2,127,108,2,1,2,2,1,3.808,4.022
1,1,2,128,90,2,0,1,1,0,15.109,5.966
1,1,3,129,148,1,0,2,2,0,20.201,3.446
1,1,3,130,135,1,0,1,1,1,3.853,3.462
1,1,3,131,160,2,0,1,1,0,1.195,3.254
1,1,3,132,169,2,0,1,1,0,1.632,3.621
1,1,3,133,191,2,1,2,2,1,23.154,3.014
1,1,3,134,136,1,0,2,2,0,4.873,2.389
1,1,3,135,183,1,1,1,1,1,16.38,3.894
1,1,3,136,181,1,0,2,2,0,2.24,4.038
1,1,3,137,172,2,0,1,1,0,1.193,4.286
1,1,3,138,151,1,0,1,1,1,9.52,3.374
1,1,3,139,155,2,0,1,1,0,5.29,3.293
1,1,3,140,170,2,0,2,2,1,4.946,2.926
1,1,3,141,162,1,0,1,1,1,2.936,3.022
1,1,3,142,140,2,0,1,1,0,3.567,3.958
1,1,3,143,182,1,0,1,1,1,27.454,5.142
1,1,3,144,146,1,0,1,1,1,6.369,3.774
1,1,3,145,141,2,0,2,2,1,3.496,3.806
1,1,3,146,153,2,0,1,1,0,2.967,2.749
1,1,3,147,163,1,0,2,2,0,1.243,4.454
1,1,3,148,157,2,0,2,2,1,39.213,3.91
1,1,3,149,132,1,0,2,2,0,6.929,3.774
1,1,3,150,137,2,0,2,2,1,21.95,4.79
1,1,3,151,143,2,0,2,2,1,2.593,4.974
1,1,3,152,166,1,0,1,1,1,2.232,4.038
1,1,3,153,165,1,0,2,2,0,3.176,4.446
1,1,3,154,159,2,0,1,1,0,3.69,3.686
1,1,3,155,130,1,0,1,1,1,8.86,3.702
1,1,3,156,180,1,0,2,2,0,2.413,4.342
1,1,3,157,187,2,0,2,2,1,6.047,5.582
1,1,3,158,139,2,0,2,2,1,1.598,3.798
1,1,3,159,176,2,0,2,2,1,3.365,4.693
1,1,3,160,164,1,0,2,2,0,1.558,3.182
1,1,3,161,167,1,0,1,1,1,4.431,5.398
1,1,3,162,175,2,1,2,2,1,1.515,5.638
1,1,3,163,134,1,0,1,1,1,2.986,4.382
1,1,3,164,178,1,0,2,2,0,1.314,3.822
1,1,3,165,179,1,0,2,2,0,1.989,4.566
1,1,3,166,158,2,0,2,2,1,1.99,3.766
1,1,3,167,177,1,0,1,1,1,2.809,3.606
1,1,3,168,145,1,0,2,2,0,1.793,3.869
1,1,3,169,184,1,0,2,2,0,1.554,3.719
1,1,3,170,161,1,0,1,1,1,2.989,3.398
1,1,3,171,131,1,0,1,1,1,6.084,3.494
1,1,3,172,168,1,0,1,1,1,1.246,3.71
1,1,3,173,186,2,0,2,2,1,1.595,3.534
1,1,3,174,133,1,0,1,1,1,4.144,3.854
1,1,3,175,190,2,0,2,2,1,8.573,4.022
1,1,3,176,138,2,0,2,2,1,6.445,3.15
1,1,3,177,171,2,0,2,2,1,4.649,6.51
1,1,3,178,150,1,0,1,1,1,6.775,2.278
1,1,3,179,173,2,0,2,2,1,5.409,7.422
1,1,3,180,189,2,0,2,2,1,4.573,3.246
1,1,3,181,152,1,0,1,1,1,3.879,5.27
1,1,3,182,192,2,0,2,2,1,2.5,7.118
1,1,3,183,188,2,0,1,1,0,12.942,3.638
1,1,3,184,156,2,0,2,2,1,3.264,4.142
1,1,3,185,154,2,0,2,2,1,2.294,4.758
1,1,3,186,129,1,0,1,1,1,6.733,4.086
1,1,3,187,149,1,0,2,2,0,11.82,3.687
1,1,3,188,142,2,0,1,1,0,5.663,8.51
1,1,3,189,174,2,0,1,1,0,5.16,3.534
1,1,3,190,147,1,1,2,2,0,8.66,5.902
1,1,3,191,185,2,0,2,2,1,5.154,4.11
1,1,3,192,144,2,0,1,1,0,64.482,3.366
1,1,4,193,214,1,0,1,1,1,3.81,3.55
1,1,4,194,245,1,0,2,2,0,1.669,5.494
1,1,4,195,229,1,0,1,1,1,1.173,3.758
1,1,4,196,220,2,0,2,2,1,1.62,3.638
1,1,4,197,196,1,1,1,1,1,0.913,4.438
1,1,4,198,195,1,0,1,1,1,1.841,6.182
1,1,4,199,205,2,0,1,1,0,1.639,3.382
1,1,4,200,209,1,0,2,2,0,12.676,4.462
1,1,4,201,211,1,0,1,1,1,1.302,3.91
1,1,4,202,242,1,0,1,1,1,1.248,2.982
1,1,4,203,247,1,0,1,1,1,1.77,3.438
1,1,4,204,239,2,0,2,2,1,1.773,3.454
1,1,4,205,256,2,0,2,2,1,1.059,5.949
1,1,4,206,250,2,0,1,1,0,3.347,2.862
1,1,4,207,248,1,0,1,1,1,1.87,5.43
1,1,4,208,235,2,1,1,1,0,2.015,3.677
1,1,4,209,244,1,0,1,1,1,13.647,2.094
1,1,4,210,193,1,0,1,1,1,3.543,3.534
1,1,4,211,213,1,0,1,1,1,4.469,2.558
1,1,4,212,228,1,0,2,2,0,1.507,2.559
1,1,4,213,231,1,0,1,1,1,2.064,3.414
1,1,4,214,243,1,0,2,2,0,3.006,5.35
1,1,4,215,246,1,0,1,1,1,1.489,2.83
1,1,4,216,253,2,0,1,1,0,1.344,3.006
1,1,4,217,217,2,0,1,1,0,6.069,3.158
1,1,4,218,227,1,0,1,1,1,3.773,2.062
1,1,4,219,197,1,0,1,1,1,1.067,1.973
1,1,4,220,234,2,0,2,2,1,2.943,2.574
1,1,4,221,221,2,0,2,2,1,1.375,2.389
