iSession,stiID,body_ori,feature1_name,feature2_name,feature3_name,feature4_name,feature1,feature2,feature3,feature4,category,ambiguous_fam,ambiguous_spe
1,1,1,neck,tail,head,leg,0.277975201387318,0.281924101693289,0.417382183960996,0.953383876526885,1,0,0
1,2,-1,neck,tail,head,leg,0.0792873339931044,0.447876504798817,0.143007752740448,0.637225145904295,1,0,0
1,3,1,neck,tail,head,leg,0.208637752619432,0.38207564487775,0.0963589999261439,0.23915373605224,1,0,0
1,4,1,neck,tail,head,leg,0.366774551030391,0.328613089662233,0.0320004209695668,0.135963745808369,1,0,0
1,5,1,neck,tail,head,leg,0.0539485371453286,0.43204916515977,0.407171287753705,0.0103945997538024,1,0,0
1,6,1,neck,tail,head,leg,0.43272491221814,0.175070560648178,0.114623672491127,0.285061079656855,1,0,0
1,7,-1,neck,tail,head,leg,0.183386824114387,0.214922623869687,0.372426200921386,0.535433326692207,1,0,0
1,8,-1,neck,tail,head,leg,0.0823333098814954,0.0177027568234416,0.273833489425063,0.869532539729615,1,0,0
1,9,-1,neck,tail,head,leg,0.901009757896849,0.195209007315075,0.400313616231098,0.411700070477,3,0,0
1,10,-1,neck,tail,head,leg,0.67288590177107,0.105493958167697,0.182356820460415,0.995808415135051,3,0,0
1,11,-1,neck,tail,head,leg,0.796366410065788,0.0680018207746121,0.45481466262295,0.214526201207643,3,0,1
1,12,-1,neck,tail,head,leg,0.695857930131675,0.230402923937534,0.211178720301742,0.97697077079094,3,0,0
1,13,-1,neck,tail,head,leg,0.928319624329549,0.464490431871548,0.285862129418315,0.472039383086718,3,0,1
1,14,-1,neck,tail,head,leg,0.747847188288653,0.054876505093314,0.135579893298998,0.253692417240634,3,0,0
1,15,1,neck,tail,head,leg,0.58560501426636,0.494418330337586,0.243638485408159,0.555122720906036,3,0,1
1,16,1,neck,tail,head,leg,0.748156971666027,0.0817772868938466,0.448160253821053,0.127236291875241,3,0,0
1,17,1,neck,tail,head,leg,0.0228224629562703,0.165533145165891,0.536069308630158,0.624089729702656,1,0,1
1,18,1,neck,tail,head,leg,0.215506163169855,0.216644960153727,0.533518205805608,0.635680622868194,1,0,1
1,19,-1,neck,tail,head,leg,0.346027610481767,0.153614694060358,0.657818698548386,0.760080115095858,1,0,0
1,20,1,neck,tail,head,leg,0.422069244063467,0.453920025947088,0.791686724536539,0.816890486823511,1,0,1
1,21,-1,neck,tail,head,leg,0.208516331079128,0.380971834189221,0.662290161547005,0.313665730396054,1,0,0
1,22,1,neck,tail,head,leg,0.105899805522005,0.365854790181819,0.550046397650618,0.408163811277454,1,0,0
1,23,1,neck,tail,head,leg,0.228070621590846,0.444726804457907,0.659755806138465,0.0976119715527711,1,0,0
1,24,-1,neck,tail,head,leg,0.372843351363182,0.174082961545634,0.806123322532748,0.00694525553629755,1,0,0
1,25,1,neck,tail,head,leg,0.83277334919757,0.247945781934592,0.61304966404454,0.469998635097543,4,0,0
1,26,1,neck,tail,head,leg,0.7265983747924,0.32937483873705,0.616375949370698,0.346216462255928,4,0,0
1,27,-1,neck,tail,head,leg,0.812216422082577,0.0359989516139219,0.529087335624957,0.666255105043674,4,0,1
1,28,1,neck,tail,head,leg,0.802927062753593,0.292726863234487,0.910225353522339,0.628486456074299,4,0,0
1,29,1,neck,tail,head,leg,0.597790937839955,0.222120155150401,0.772717978483376,0.620772178855672,4,0,0
