iSession,stiID,body_ori,feature1_name,feature2_name,feature3_name,feature4_name,feature1,feature2,feature3,feature4,category,ambiguous_fam,ambiguous_spe
1,1,-1,head,tail,neck,leg,0.347513433709995,0.368858092071246,0.0871462037640836,0.278420435513878,1,0,0
1,2,-1,head,tail,neck,leg,0.389875030135382,0.110403872091614,0.441616261756709,0.0977509411955575,1,0,0
1,3,1,head,tail,neck,leg,0.471462059540234,0.197182316240769,0.233209133393444,0.860598446019597,1,1,1
1,4,1,head,tail,neck,leg,0.454506958102148,0.452714300688583,0.00308340798521611,0.784500512336015,1,1,1
1,5,1,head,tail,neck,leg,0.2041316547781,0.121441202044616,0.0470977102996297,0.896523819527464,1,0,0
1,6,-1,head,tail,neck,leg,0.306935391417215,0.47862232754772,0.451522026709756,0.65836755885421,1,0,1
1,7,-1,head,tail,neck,leg,0.499585519925523,0.00674857468242906,0.185466367597653,0.0546351274617156,1,1,1
1,8,1,head,tail,neck,leg,0.0571719377406759,0.165809487792519,0.219011840757643,0.540877265537799,1,0,0
1,9,-1,head,tail,neck,leg,0.837197806633628,0.139921986125668,0.0970719058487205,0.0649819201906102,3,0,0
1,10,-1,head,tail,neck,leg,0.592412554804862,0.252505190601291,0.30137880394747,0.821668446324518,3,0,0
1,11,1,head,tail,neck,leg,0.832191536123832,0.0676954380438686,0.213892655872095,0.522967585978659,3,0,0
1,12,1,head,tail,neck,leg,0.619113841384997,0.441749658236843,0.0240872244833449,0.37946008555774,3,0,0
1,13,1,head,tail,neck,leg,0.607398008325208,0.450995825575947,0.0655888543193844,0.86100697794628,3,0,1
1,14,1,head,tail,neck,leg,0.986329789244507,0.0754786356257773,0.143641948490406,0.422269009617858,3,0,0
1,15,1,head,tail,neck,leg,0.926448624770895,0.464664299400722,0.245231088406861,0.135680029641217,3,0,1
1,16,-1,head,tail,neck,leg,0.821288920891078,0.402404916218717,0.480343827336154,0.535994683117725,3,0,1
1,17,1,head,tail,neck,leg,0.218153764890215,0.164896941137586,0.915081416488011,0.952911793624072,1,0,0
1,18,-1,head,tail,neck,leg,0.472507659137917,0.241666033624152,0.787556224218338,0.898381326113504,1,1,1
1,19,1,head,tail,neck,leg,0.451992674734821,0.150358845167447,0.729215357194223,0.950306362575068,1,1,1
1,20,-1,head,tail,neck,leg,0.300704343227109,0.0584693616485233,0.73215857561621,0.246763238649202,1,0,0
1,21,-1,head,tail,neck,leg,0.378834070800619,0.480173221011399,0.958569402735873,0.0244182171190834,1,0,1
1,22,1,head,tail,neck,leg,0.129377206742287,0.220613496531643,0.696894642777674,0.39960918967042,1,0,0
1,23,-1,head,tail,neck,leg,0.469996604700684,0.211715208511206,0.600888351038056,0.720228354992224,1,1,1
1,24,1,head,tail,neck,leg,0.0577369119770736,0.0456130859403147,0.866777335993624,0.104628641512166,1,0,0
1,25,-1,head,tail,neck,leg,0.520896806755415,0.0911321630476838,0.705622309704397,0.359177835614534,4,1,1
1,26,-1,head,tail,neck,leg,0.50819944850263,0.0142012912827459,0.605335101916639,0.668032360765698,4,1,1
1,27,-1,head,tail,neck,leg,0.834102534509796,0.427722409257179,0.68089382763104,0.363786155037436,4,0,0
1,28,1,head,tail,neck,leg,0.817910726464264,0.179832826993181,0.640106604129793,0.763637270113124,4,0,0
1,29,-1,head,tail,neck,leg,0.670537996057355,0.403764287276734,0.88439116379083,0.481939458743838,4,0,0
1,30,1,head,tail,neck,leg,0.52923964950469,0.0110456067744351,0.507970475415706,0.608413375674235,4,1,1
1,31,1,head,tail,neck,leg,0.918340895060943,0.222550387192109,0.637027399272574,0.640583323443078,4,0,0
1,32,1,head,tail,neck,leg,0.849745024365642,0.229652533714263,0.51012943391952,0.2723253898948,4,0,1
1,33,1,head,tail,neck,leg,0.0604423578008344,0.796841106392393,0.0654234418295994,0.201593351601906,2,0,0
1,34,1,head,tail,neck,leg,0.0916651392346421,0.99366293898517,0.0116472902906609,0.212450751862253,2,0,0
1,35,-1,head,tail,neck,leg,0.27977401576017,0.84877074281265,0.395358611287036,0.956277056803527,2,0,0
1,36,-1,head,tail,neck,leg,0.474183605256953,0.626972048964509,0.292128691237267,0.724754161439718,2,1,1
1,37,-1,head,tail,neck,leg,0.44826454827335,0.631082000999677,0.394904663955698,0.373459279743441,2,0,0
1,38,1,head,tail,neck,leg,0.0298985095869582,0.834791041865998,0.0877939813844169,0.769990479688159,2,0,0
1,39,-1,head,tail,neck,leg,0.373225916695853,0.947282226972416,0.426640422636645,0.672766901789571,2,0,0
1,40,1,head,tail,neck,leg,0.110792186819428,0.801266143837647,0.408225933596154,0.530726306473849,2,0,0
1,41,-1,head,tail,neck,leg,0.581280104796242,0.841786144668688,0.424618352343508,0.0255023309611732,3,0,0
1,42,-1,head,tail,neck,leg,0.519833895818131,0.997876470402211,0.47793070931625,0.522437127170494,3,1,1
1,43,1,head,tail,neck,leg,0.786592166159161,0.600032306141825,0.43668950950572,0.563413817199504,3,0,0
1,44,1,head,tail,neck,leg,0.715730146234178,0.927610419628009,0.333631221122903,0.559639500749586,3,0,0
1,45,-1,head,tail,neck,leg,0.651238681324047,0.571754807458432,0.126387223218672,0.113041070387832,3,0,0
1,46,-1,head,tail,neck,leg,0.678308587730829,0.762509704516561,0.324343172544415,0.715800224839206,3,0,0
1,47,-1,head,tail,neck,leg,0.946110541782216,0.584155079246416,0.00299344459527934,0.168811268940598,3,0,0
1,48,-1,head,tail,neck,leg,0.984892224510621,0.955810812876106,0.23391186580372,0.0317166418934481,3,0,0
1,49,-1,head,tail,neck,leg,0.0950184970569948,0.702886093846016,0.724540185470972,0.9157190595044,2,0,0
1,50,-1,head,tail,neck,leg,0.441748490224296,0.962811742549347,0.540160043239203,0.503059288763993,2,0,1
1,51,-1,head,tail,neck,leg,0.377430416549685,0.985731756474347,0.912984455329431,0.0600521606681825,2,0,0
1,52,-1,head,tail,neck,leg,0.334694601658156,0.945624202540412,0.947529256844443,0.20733304177176,2,0,0
1,53,1,head,tail,neck,leg,0.323046714079587,0.969617589751313,0.65024977553325,0.962866334171003,2,0,0
1,54,-1,head,tail,neck,leg,0.339217362394902,0.623364330511341,0.784529152999009,0.0872720918105988,2,0,0
1,55,-1,head,tail,neck,leg,0.274629150926402,0.575971711453144,0.81990168932179,0.299621833818004,2,0,0
1,56,1,head,tail,neck,leg,0.282572798993958,0.802181315927525,0.849259750804258,0.868654139453221,2,0,0
1,57,1,head,tail,neck,leg,0.751359687113321,0.574850544008453,0.518941343292934,0.982979012242693,4,0,1
1,58,1,head,tail,neck,leg,0.599597787974528,0.504060313785404,0.665619565262329,0.42517311020078,4,0,1
1,59,-1,head,tail,neck,leg,0.59678572546539,0.756183908636427,0.827513241054099,0.780318534779107,4,0,0
