iSession,stiID,body_ori,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle,category,ambigous1,ambigous2
1,1,1,0.30353391242419314,0.014768832377157462,0.6279731792734181,0.2042041353239535,0.5,0.5,0.5,0.5,1,0,0
1,2,1,0.49954100008874,0.04895231674777452,0.5183218228875616,0.22214817573138887,0.5,0.5,0.5,0.5,1,0,1
1,3,1,0.46113897818142524,0.20696963614198957,0.6875547932219994,0.042061418103114145,0.5,0.5,0.5,0.5,1,0,0
1,4,-1,0.16611772923420617,0.34316763146387436,0.6218794046741347,0.39790894041744945,0.5,0.5,0.5,0.5,1,0,0
1,5,-1,0.0952306440189394,0.39872039919462704,0.42366537606590715,0.27243403767879565,0.5,0.5,0.5,0.5,1,0,0
1,6,1,0.3371805962387494,0.42253567428258915,0.4344693887272862,0.1246047787698319,0.5,0.5,0.5,0.5,1,0,0
1,7,1,0.2180964399360041,0.018370083697855845,0.16427894912996524,0.18782562682876236,0.5,0.5,0.5,0.5,1,0,0
1,8,-1,0.20631481744803548,0.018903345494255958,0.012795180858663685,0.41550772396897584,0.5,0.5,0.5,0.5,1,0,0
1,9,-1,0.3102736325433511,0.22785866882569647,0.9924038430382397,0.6851188329130996,0.5,0.5,0.5,0.5,3,0,0
1,10,1,0.025189517849591808,0.31228796186429625,0.8859551988947296,0.6926079366205251,0.5,0.5,0.5,0.5,3,0,0
1,11,-1,0.5221798122262181,0.026393289724851873,0.7324097427293436,0.799267053750884,0.5,0.5,0.5,0.5,3,0,1
1,12,-1,0.025300235177742627,0.32777822549976743,0.91811921628818,0.6965589042107282,0.5,0.5,0.5,0.5,3,0,0
1,13,1,0.2954510416953508,0.21927270542882665,0.28061398550355504,0.5528615726650847,0.5,0.5,0.5,0.5,3,1,1
1,14,1,0.016033948271126072,0.20908134623942806,0.02186911084666512,0.7190847003504601,0.5,0.5,0.5,0.5,3,0,0
1,15,1,0.34659384015714795,0.32683961327485417,0.8594171004662614,0.866238668095631,0.5,0.5,0.5,0.5,3,0,0
1,16,1,0.026670173247778498,0.5009822317192324,0.36415353201223255,0.6301253150751273,0.5,0.5,0.5,0.5,3,0,1
1,17,1,0.7919648492355164,0.06264330414277319,0.36916374826359155,0.2613161995890818,0.5,0.5,0.5,0.5,1,0,0
1,18,1,1.0012517651066701,0.03951172463462036,0.07981473802895261,0.2528720438116071,0.5,0.5,0.5,0.5,1,0,0
1,19,1,0.638608614179489,0.254143737554919,0.8233992818688369,0.5051238430980866,0.5,0.5,0.5,0.5,1,1,1
1,20,-1,0.7610990839993357,0.37993609947566714,0.16211163077123616,0.17149489234813126,0.5,0.5,0.5,0.5,1,0,0
1,21,1,0.7367147303596501,0.3266158028757294,0.1533699305166129,0.19410000300626948,0.5,0.5,0.5,0.5,1,0,0
1,22,-1,0.9043387646233327,0.19908195244423066,0.523142280156398,0.43304946557964963,0.5,0.5,0.5,0.5,1,0,0
1,23,-1,0.9138719442371025,0.26704824842323777,0.1434857894183725,0.34778476246091394,0.5,0.5,0.5,0.5,1,0,0
1,24,1,0.8961183330525652,0.496257688645553,0.6015961672671366,0.26719150041691603,0.5,0.5,0.5,0.5,1,0,1
1,25,1,0.9155487511918458,0.11989552518344951,0.7570423168218376,0.9828263925777586,0.5,0.5,0.5,0.5,4,0,0
