iSession,stiID,body_ori,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle,category,ambigous1,ambigous2
1,1,-1,0.5634860207624379,0.3221693918124634,0.20565282171480642,0.09841863675768953,0.5,0.5,0.5,0.5,1,0,0
1,2,-1,0.7032335965791378,0.07105312190489436,0.29854310539424705,0.13682302997208629,0.5,0.5,0.5,0.5,1,0,0
1,3,-1,0.6840899642246653,0.19730234129896174,0.3878555551932257,0.08965068073028543,0.5,0.5,0.5,0.5,1,0,0
1,4,1,0.7455226886515796,0.44706695951441094,0.0054563709099658565,0.31337013154350374,0.5,0.5,0.5,0.5,1,0,0
1,5,-1,0.8207202437955584,0.20761747854551496,0.460974126685936,0.19362638426250953,0.5,0.5,0.5,0.5,1,1,1
1,6,1,0.6794802772004537,0.30151539823324985,0.007654342231515569,0.19206326029349421,0.5,0.5,0.5,0.5,1,0,0
1,7,1,0.685171734813276,0.07762050316762813,0.0767859751652148,0.3936744591202735,0.5,0.5,0.5,0.5,1,0,0
1,8,1,0.8834671307830148,0.3689744148431107,0.3641111261887992,0.06961678424269159,0.5,0.5,0.5,0.5,1,0,0
1,9,-1,0.6095619113726495,0.1477369483554388,0.65606028080404,0.42162719622359524,0.5,0.5,0.5,0.5,3,0,0
1,10,1,0.056611038931630275,0.34216638008670264,0.9472805424611196,0.11535299594761401,0.5,0.5,0.5,0.5,3,0,0
1,11,-1,0.6925600007794512,0.24601239438451278,0.7817657948508953,0.21602160508046442,0.5,0.5,0.5,0.5,3,0,0
1,12,1,1.0070668992692653,0.4312134753072295,0.5193060637707081,0.5143916182185234,0.5,0.5,0.5,0.5,3,1,1
1,13,1,0.757568817231482,0.2790021395696377,0.9695364709479137,0.2133694630318353,0.5,0.5,0.5,0.5,3,0,0
1,14,1,0.4004909250671907,0.11808006325270387,0.5066029038789552,0.08526272567544786,0.5,0.5,0.5,0.5,3,1,1
1,15,-1,0.4989349406216328,0.4484683153927862,0.934896692405427,0.3606655049280004,0.5,0.5,0.5,0.5,3,0,0
1,16,1,0.42364733411877237,0.03357149836414766,0.6149894842242217,0.043960898258540985,0.5,0.5,0.5,0.5,3,0,0
1,17,1,0.5202396171495859,0.45747737108758924,0.4670398474904676,0.916079495635006,0.5,0.5,0.5,0.5,1,1,1
1,18,-1,0.6200785381413405,0.023022745002187567,0.14432972361922705,0.8729597203899546,0.5,0.5,0.5,0.5,1,0,0
1,19,1,0.8484251042301213,0.27271755997463265,0.15448384495893186,0.7467975700093374,0.5,0.5,0.5,0.5,1,0,0
1,20,1,0.08652411027187129,0.4306908429420368,0.49799652973412145,0.5578858506892858,0.5,0.5,0.5,0.5,1,1,1
1,21,1,0.36044599845849273,0.3477157669629773,0.4463863365892462,0.6686300469109938,0.5,0.5,0.5,0.5,1,0,0
1,22,1,0.027303676935519515,0.018873734624119582,0.02360076492396973,0.7174169349327428,0.5,0.5,0.5,0.5,1,0,0
1,23,1,0.6220361996377877,0.23784476731908194,0.2643144743077665,0.7914483059077151,0.5,0.5,0.5,0.5,1,0,0
1,24,1,0.6654134466635068,0.047618521652962265,0.3623482032017437,0.6042171521594406,0.5,0.5,0.5,0.5,1,0,0
1,25,1,0.5907725608062055,0.11351569384373815,0.7258839751900495,0.9602595835918658,0.5,0.5,0.5,0.5,4,0,0
1,26,1,0.30960589644255604,0.15368153204103943,0.5402916352973374,0.9967974163790231,0.5,0.5,0.5,0.5,4,1,1
1,27,-1,0.49782323893316033,0.14442573129781586,0.8630174188804152,0.946813821187883,0.5,0.5,0.5,0.5,4,0,0
1,28,1,0.2891864053956419,0.26335231355245126,0.8698578919788965,0.7578287608427858,0.5,0.5,0.5,0.5,4,0,0
1,29,-1,0.3597138038774152,0.4242474981900458,0.6275127142181549,0.54828286930241,0.5,0.5,0.5,0.5,4,0,1
1,30,-1,0.5691485199236432,0.1772227516035385,0.4994054126015709,0.9817184776397955,0.5,0.5,0.5,0.5,4,1,1
1,31,1,0.09681421237630333,0.02181440250305855,0.9211836946580197,0.6945727641734795,0.5,0.5,0.5,0.5,4,0,0
1,32,1,0.6183425127244264,0.2092138607117791,0.5817869173722542,0.8180548543673931,0.5,0.5,0.5,0.5,4,0,0
1,33,1,0.03428467028561517,1.0037750586740009,0.03486753777862346,0.07692715217401813,0.5,0.5,0.5,0.5,2,0,0
1,34,1,0.19746273243721063,0.9340561585123608,0.406238048035046,0.3017456543669773,0.5,0.5,0.5,0.5,2,0,0
1,35,1,0.1343922879421534,0.6565617235034376,0.30153886378818523,0.4081286976190238,0.5,0.5,0.5,0.5,2,0,0
1,36,1,0.6755380771277174,0.9318536472539694,0.3725804468919686,0.227898124499861,0.5,0.5,0.5,0.5,2,0,0
1,37,-1,0.7032996908408545,0.7316762120663765,0.2642219353794314,0.26930917928802134,0.5,0.5,0.5,0.5,2,0,0
1,38,1,0.6510685394396176,0.7746751319652865,0.2236597228229076,0.18006665839090255,0.5,0.5,0.5,0.5,2,0,0
1,39,1,0.9958600670686637,0.9379018066259864,0.016569751641121917,0.26632324211428343,0.5,0.5,0.5,0.5,2,0,0
1,40,1,0.9221554861829823,0.6930762213671513,0.17511896675319433,0.109281257955755,0.5,0.5,0.5,0.5,2,0,0
1,41,1,0.8348996483069185,0.8470234036577851,0.7411787763802489,0.272707112708074,0.5,0.5,0.5,0.5,3,0,0
1,42,-1,0.3228166837793294,0.7285015044845734,0.6919083373408448,0.20924456209710418,0.5,0.5,0.5,0.5,3,0,0
1,43,1,0.5010066953728961,0.7195835873897779,0.784057573193703,0.08476271622202927,0.5,0.5,0.5,0.5,3,0,0
1,44,-1,0.32783521639892826,0.5655158989541668,0.763580543988426,0.06195198053330495,0.5,0.5,0.5,0.5,3,0,1
1,45,1,0.3825729629353553,0.8721221388629437,0.6593049512451082,0.09644919493726087,0.5,0.5,0.5,0.5,3,0,0
1,46,1,0.7506216975753973,0.5937185555678907,0.7456732547112003,0.503330764223781,0.5,0.5,0.5,0.5,3,0,1
1,47,1,0.8514507896736666,0.5510042157111839,0.9352285257780902,0.23770954838401173,0.5,0.5,0.5,0.5,3,0,1
