iSession,stiID,body_ori,neck_length,head_length,leg_length,tail_length,neck_angle,head_angle,leg_angle,tail_angle,category,ambigous1,ambigous2
1,1,-1,0.42051000596983723,0.21102473279637673,0.8615923880253802,0.08015662911407576,0.5,0.5,0.5,0.5,1,0,0
1,2,1,0.5501095442366929,0.17752874225767332,0.033462457739722486,0.08995104836150969,0.5,0.5,0.5,0.5,1,1,1
1,3,1,0.30328982746872524,0.21688239458112915,0.017616237429584635,0.23826282675624713,0.5,0.5,0.5,0.5,1,0,0
1,4,-1,0.4997872836108533,0.20136378609007421,0.5098148320529055,0.5552634579498505,0.5,0.5,0.5,0.5,1,1,1
1,5,1,0.42006618596977907,0.2310015578215911,0.066926318867178,0.41361857777049515,0.5,0.5,0.5,0.5,1,0,0
1,6,1,0.2048138467290812,0.20700399096724015,0.14593493713967345,0.06731444129472249,0.5,0.5,0.5,0.5,1,0,0
1,7,1,0.10558893564787362,0.06272035907977347,0.12311799771256975,0.21396454990434347,0.5,0.5,0.5,0.5,1,0,0
1,8,-1,0.11555234152243488,0.3428869647777911,0.4851273994686118,0.025804556454757606,0.5,0.5,0.5,0.5,1,0,0
1,9,-1,0.6924973436039829,0.491627708813723,0.7381198998694983,0.31120367714342356,0.5,0.5,0.5,0.5,3,0,1
1,10,-1,0.6205766589812073,0.12434901860918604,0.2859356625678493,0.37376448867218215,0.5,0.5,0.5,0.5,3,0,0
1,11,-1,0.8161433074945735,0.3682230536724747,0.8797799140566559,0.033374927699839775,0.5,0.5,0.5,0.5,3,0,0
1,12,1,0.808736751144998,0.45216470585141005,0.025914199324716114,0.0617583888539773,0.5,0.5,0.5,0.5,3,0,0
1,13,1,0.935723682697659,0.4067398478531132,0.8744313363443779,0.11811905856816164,0.5,0.5,0.5,0.5,3,0,0
1,14,-1,0.8349655106812534,0.34694624711381167,0.353243358506378,0.3458111453650583,0.5,0.5,0.5,0.5,3,0,0
1,15,-1,0.9050525891269744,0.06850599260493,0.04269271261937622,0.13631862369391465,0.5,0.5,0.5,0.5,3,0,0
1,16,-1,0.7244523072602735,0.43941395727420474,0.1624680794157097,0.5353024062798794,0.5,0.5,0.5,0.5,3,0,1
1,17,-1,0.49130317504315063,0.6415616672452386,0.37963610754103194,0.12592691591588273,0.5,0.5,0.5,0.5,1,1,1
1,18,-1,0.46538545861778735,0.9488875603716598,0.4692807487046457,0.5252093206603085,0.5,0.5,0.5,0.5,1,0,1
1,19,-1,0.3109817635739036,0.7111747210489324,0.37775441879760296,0.11797128730640861,0.5,0.5,0.5,0.5,1,0,0
1,20,1,0.1845402728969312,0.9866055144238695,0.29070806569834595,0.335181165643243,0.5,0.5,0.5,0.5,1,0,0
1,21,1,0.20692485773399616,0.9837759857028985,0.5284793355470198,0.32246656412986685,0.5,0.5,0.5,0.5,1,0,0
1,22,-1,0.05244191874896058,0.4957488533669653,0.6961544898538709,0.49630120727634486,0.5,0.5,0.5,0.5,1,0,1
1,23,-1,0.014888549308579396,0.7236897921359985,0.5759006421267661,0.19973054534697932,0.5,0.5,0.5,0.5,1,0,0
1,24,-1,0.4841154114852648,0.9406444760299749,0.09510031492415628,0.24012738685058702,0.5,0.5,0.5,0.5,1,0,0
1,25,1,0.9475051100179205,0.899375932467285,0.22405374222737384,0.27349961495196107,0.5,0.5,0.5,0.5,4,0,0
1,26,-1,0.9720102573492396,0.7826918233062687,0.7851625216962138,0.3499441924775728,0.5,0.5,0.5,0.5,4,0,0
1,27,-1,0.9290405776056957,0.723987982380151,0.39958414745859927,0.06991253930149992,0.5,0.5,0.5,0.5,4,0,0
1,28,1,0.7746871052284472,0.6452293707355921,0.8497272730769745,0.06760652029744178,0.5,0.5,0.5,0.5,4,0,0
1,29,-1,0.7867676729635371,0.5329516444321245,0.38236236065031504,0.03631419733295644,0.5,0.5,0.5,0.5,4,0,1
1,30,-1,0.7479666740565957,0.6076092956161887,0.13213144974665159,0.20515785609656864,0.5,0.5,0.5,0.5,4,0,0
1,31,-1,0.9769564284437745,0.9558168762778022,0.16079140914733078,0.2860810909632856,0.5,0.5,0.5,0.5,4,0,0
1,32,-1,0.8124801355546344,0.9801512923678016,0.3979214613189646,0.2101894683775405,0.5,0.5,0.5,0.5,4,0,0
1,33,1,0.4242240639824066,0.34612974661288864,0.5430193720688384,0.9258850991713246,0.5,0.5,0.5,0.5,2,0,0
1,34,-1,0.23274402717948517,0.11831852562354424,0.6670199422988301,0.762353649092923,0.5,0.5,0.5,0.5,2,0,0
1,35,1,0.39584855663853974,0.048442213284077607,0.9504772901189983,0.7311002230752567,0.5,0.5,0.5,0.5,2,0,0
1,36,1,0.512303386331837,0.22012872082573048,0.2641366328884309,0.9432025622637685,0.5,0.5,0.5,0.5,2,1,1
1,37,-1,0.46670902855267765,0.27014138432055695,0.3698636710824847,0.7917452641834972,0.5,0.5,0.5,0.5,2,0,0
1,38,-1,0.11564045644350143,0.3608934509778563,0.8439760613596192,0.8647564526234893,0.5,0.5,0.5,0.5,2,0,0
1,39,-1,0.025377571930912248,0.014634517551326654,0.7293432169641103,0.8354911024347176,0.5,0.5,0.5,0.5,2,0,0
1,40,-1,0.35624979338869955,0.33257872841671365,0.8759634437533499,0.6857156836335097,0.5,0.5,0.5,0.5,2,0,0
1,41,1,0.7733210753817272,0.2181356694695621,0.07944574320865296,1.0019031465167532,0.5,0.5,0.5,0.5,3,0,0
1,42,1,0.9502338267878166,0.034315137320410465,0.3006409433159651,0.5739916393538192,0.5,0.5,0.5,0.5,3,0,1
1,43,1,0.5522562870067264,0.20197516677248095,0.2925084353417959,0.9125259114460679,0.5,0.5,0.5,0.5,3,1,1
1,44,1,0.7493535532790602,0.3650528462547735,0.18377057661612425,0.7719891605674654,0.5,0.5,0.5,0.5,3,0,0
1,45,1,0.9480401067724866,0.48470821080692694,0.06617989299063201,0.7755464161117762,0.5,0.5,0.5,0.5,3,0,1
