iSession,iTrial,neck_use,head_use,leg_use,tail_use
1,144,0,1,0,1
1,145,0,1,0,1
1,146,1,1,1,1
1,147,1,1,1,1
1,148,0,1,0,1
1,149,1,1,1,1
1,150,1,1,1,1
1,151,1,1,1,1
1,152,0,0,1,1
1,153,1,1,1,1
1,154,1,1,1,1
1,155,0,1,0,1
1,156,0,1,0,0
1,157,0,1,0,1
1,158,0,1,1,1
1,159,0,1,0,1
1,160,0,0,1,0
1,161,1,0,0,1
1,162,1,1,1,1
1,163,0,0,0,1
1,164,1,1,1,1
1,165,0,1,0,0
1,166,0,1,0,1
1,167,1,0,0,1
1,168,1,0,0,1
1,169,1,0,0,1
1,170,0,1,0,1
1,171,0,1,0,1
1,172,1,1,1,1
1,173,0,1,1,1
1,174,0,1,1,0
1,175,1,0,0,1
1,176,1,0,1,0
1,177,0,1,0,1
1,178,0,1,1,1
1,179,0,1,0,1
1,180,0,1,0,1
1,181,1,0,0,0
1,182,0,1,0,1
1,183,0,1,0,1
1,184,0,1,1,1
1,185,0,0,0,0
1,186,1,1,1,1
1,187,1,0,1,0
1,188,0,1,1,0
1,189,0,1,0,1
1,190,0,0,1,0
1,191,0,1,1,1
1,192,1,0,1,0
1,193,1,0,1,0
1,194,1,0,1,0
1,195,0,1,0,1
1,196,1,0,0,0
1,197,1,0,1,0
1,198,1,0,1,0
1,199,1,0,1,0
1,200,1,0,1,0
1,201,1,0,0,0
1,202,1,0,0,0
1,203,0,1,0,1
1,204,1,0,1,0
1,205,0,1,0,1
1,206,0,1,0,1
1,207,0,0,1,0
1,208,1,0,1,0
1,209,0,1,0,1
1,210,0,1,0,1
1,211,1,0,1,0
1,212,0,0,0,1
1,213,0,0,0,1
1,214,0,1,0,1
1,215,1,0,1,0
1,216,1,0,1,0
1,217,0,1,0,1
1,218,0,1,0,1
1,219,0,1,0,1
1,220,0,1,0,1
1,221,1,0,1,0
1,222,0,1,0,1
1,223,0,1,0,1
1,224,0,1,0,1
1,225,1,0,0,0
1,226,0,1,0,1
1,227,1,0,1,0
1,228,1,0,1,0
1,229,0,1,0,1
1,230,0,1,0,1
1,231,0,0,0,1
1,232,0,1,0,1
1,233,1,1,0,0
1,234,1,1,1,0
1,235,0,1,0,1
1,236,0,1,1,0
1,237,1,1,0,0
1,238,0,1,0,1
1,239,0,1,0,1
1,240,0,1,0,1
1,241,0,1,0,1
1,242,0,1,1,0
1,243,1,1,0,0
1,244,0,1,1,0
1,245,1,1,0,0
1,246,1,1,0,0
1,247,1,1,0,0
1,248,0,1,0,1
1,249,0,1,0,1
1,250,1,1,1,0
1,251,0,0,0,0
1,252,1,1,0,0
1,253,1,1,1,0
1,254,0,1,0,1
1,255,1,1,0,0
1,256,1,1,0,0
1,257,1,1,0,1
1,258,0,1,0,1
1,259,0,1,0,1
1,260,0,1,0,1
1,261,1,1,1,0
1,262,0,1,0,1
1,263,1,1,0,0
1,264,1,1,1,0
1,265,1,1,0,0
1,266,1,1,0,0
1,267,0,1,0,1
1,268,0,1,0,1
1,269,1,1,0,0
1,270,0,1,0,1
1,271,0,1,0,1
1,272,0,1,0,1
1,273,0,1,0,1
1,274,1,1,0,0
1,275,1,1,0,0
1,276,0,1,0,1
1,277,1,1,0,0
1,278,1,1,0,0
1,279,1,1,0,0
1,280,0,1,0,1
1,281,1,1,0,0
1,282,1,1,0,0
1,283,0,1,0,1
1,284,0,1,0,1
1,285,0,1,0,1
1,286,1,1,0,0
1,287,0,1,0,1
1,288,1,1,0,0
1,289,0,1,0,1
1,290,0,1,0,1
1,291,1,1,0,0
1,292,0,1,0,1
1,293,0,1,0,1
1,294,0,1,0,1
1,295,1,1,0,0
1,296,1,1,0,0
1,297,1,1,0,0
1,298,0,1,0,1
1,299,0,1,0,1
1,300,0,1,0,1
1,301,1,1,0,0
1,302,0,1,0,1
1,303,1,1,0,0
1,304,0,1,0,1
1,305,1,1,0,0
1,306,0,1,0,1
1,307,0,1,0,1
1,308,0,1,0,1
1,309,0,1,0,1
1,310,1,1,0,0
1,311,1,1,0,0
1,312,0,1,0,1
1,313,1,1,0,0
1,314,0,1,0,1
1,315,1,1,0,0
1,316,0,1,0,1
1,317,0,1,0,1
1,318,1,1,0,0
1,319,1,1,0,0
1,320,0,1,0,1
2,1,1,1,0,0
2,2,1,1,0,0
2,3,0,1,0,1
2,4,1,1,0,0
2,5,1,1,0,0
2,6,1,1,0,0
2,7,0,1,0,1
2,8,0,1,0,1
2,9,0,1,0,1
2,10,0,1,0,1
2,11,0,1,0,1
2,12,1,1,0,0
2,13,0,1,0,1
2,14,1,1,0,0
2,15,0,1,0,1
2,16,1,1,0,0
2,17,0,1,0,1
2,18,1,1,0,0
2,19,0,1,0,1
2,20,0,1,0,1
2,21,1,1,0,0
2,22,0,1,0,1
2,23,1,1,0,0
2,24,0,1,0,1
2,25,1,1,0,0
2,26,0,1,0,1
2,27,0,1,0,1
2,28,1,1,0,0
2,29,0,1,0,1
2,30,0,1,0,1
2,31,1,1,0,0
2,32,1,1,0,0
2,33,1,1,0,0
2,34,0,1,0,1
2,35,0,1,0,1
2,36,1,1,0,0
2,37,0,1,0,1
2,38,0,1,0,1
2,39,0,1,0,1
2,40,1,1,0,0
2,41,0,1,0,1
2,42,0,1,0,1
2,43,0,1,0,1
2,44,1,1,0,0
2,45,0,1,0,1
2,46,0,1,0,1
2,47,0,1,0,1
2,48,1,1,0,0
2,49,0,1,0,1
2,50,1,1,0,0
2,51,0,1,0,1
2,52,0,1,0,1
2,53,1,1,0,0
2,54,1,1,0,0
2,55,0,1,0,1
2,56,0,1,0,1
2,57,1,1,0,0
2,58,1,1,0,0
2,59,1,1,0,0
2,60,1,1,0,0
2,61,1,1,0,0
2,62,0,1,0,1
2,63,1,1,0,0
2,64,1,1,0,0
