iSession,iTrial,neck_use,head_use,leg_use,tail_use
1,144,1,0,1,0
1,145,1,0,1,0
1,146,1,0,1,0
1,147,1,0,1,0
1,148,1,0,1,0
1,149,1,0,1,0
1,150,1,0,1,0
1,151,1,0,1,0
1,152,1,0,1,0
1,153,1,0,1,0
1,154,1,0,1,0
1,155,1,0,1,0
1,156,1,0,1,0
1,157,1,0,1,0
1,158,1,0,1,0
1,159,1,0,1,0
1,160,1,0,1,0
1,161,1,0,1,0
1,162,0,0,1,0
1,163,1,0,1,1
1,164,1,0,1,1
1,165,1,0,1,1
1,166,1,0,1,1
1,167,1,0,1,1
1,168,1,0,1,1
1,169,1,0,1,1
1,170,1,0,1,1
1,171,1,0,1,1
1,172,1,0,1,0
1,173,1,0,1,0
1,174,1,0,1,0
1,175,1,0,1,0
1,176,1,1,1,1
1,177,1,1,1,1
1,178,1,0,1,0
1,179,1,0,1,0
1,180,1,0,1,1
1,181,1,0,1,0
1,182,1,0,0,1
1,183,1,0,0,1
1,184,1,1,0,1
1,185,1,0,0,1
1,186,1,0,1,0
1,187,1,0,1,0
1,188,1,0,1,0
1,189,1,0,1,0
1,190,1,0,1,0
1,191,1,0,1,0
1,192,1,0,1,0
1,193,1,0,1,0
1,194,1,0,1,0
1,195,1,0,1,0
1,196,1,0,1,0
1,197,1,0,1,0
1,198,1,0,1,0
1,199,1,0,1,0
1,200,1,0,1,0
1,201,1,0,1,0
1,202,1,0,1,0
1,203,1,0,1,0
1,204,1,0,1,0
1,205,1,0,1,0
1,206,1,0,1,0
1,207,0,0,1,0
1,208,1,0,1,0
1,209,0,0,1,0
1,210,1,0,1,0
1,211,1,0,1,0
1,212,1,1,1,0
1,213,1,1,1,0
1,214,0,0,1,0
1,215,1,1,1,0
1,216,1,0,1,1
1,217,1,0,1,1
1,218,1,1,1,0
1,219,1,1,1,1
1,220,0,0,1,0
1,221,0,0,1,0
1,222,1,0,1,0
1,223,1,1,1,1
1,224,0,0,1,0
1,225,0,0,1,0
1,226,0,0,1,0
1,227,0,0,1,0
1,228,0,0,1,0
1,229,1,1,1,0
1,230,1,0,1,0
1,231,0,0,1,0
1,232,1,1,1,1
1,233,0,0,1,0
1,234,0,0,1,0
1,235,1,1,1,1
1,236,1,0,1,0
1,237,1,0,1,0
1,238,1,0,1,0
1,239,1,0,1,0
1,240,1,1,1,1
1,241,1,1,1,1
1,242,1,1,1,1
1,243,0,0,1,0
1,244,1,0,1,1
1,245,1,0,1,1
1,246,1,0,1,0
1,247,1,0,0,1
1,248,1,0,1,1
1,249,1,0,1,0
1,250,1,0,1,1
1,251,1,0,1,0
1,252,1,0,1,1
1,253,1,0,1,1
1,254,1,0,0,1
1,255,1,0,1,0
1,256,1,0,1,1
1,257,1,0,1,0
1,258,1,0,1,1
1,259,1,0,1,1
1,260,1,0,1,1
1,261,1,0,1,1
1,262,1,0,1,1
1,263,0,0,1,0
1,264,1,0,1,1
1,265,1,0,1,0
1,266,1,0,1,0
1,267,0,0,0,1
1,268,1,0,1,1
1,269,1,0,1,1
1,270,1,0,1,1
1,271,1,0,1,0
1,272,1,0,1,1
1,273,1,0,0,1
1,274,1,0,0,1
1,275,1,0,0,1
1,276,1,0,1,1
1,277,0,0,0,1
1,278,1,0,0,1
1,279,1,0,0,1
1,280,1,0,1,1
1,281,1,0,1,1
1,282,1,0,1,1
1,283,0,0,1,1
1,284,1,0,1,1
1,285,1,0,1,1
1,286,1,0,1,1
1,287,1,0,1,1
1,288,1,0,1,1
1,289,1,0,1,1
1,290,1,0,1,1
1,291,1,0,1,1
1,292,1,0,1,1
1,293,1,0,1,1
1,294,1,0,1,1
1,295,1,0,1,1
1,296,1,0,1,1
1,297,1,0,1,1
1,298,1,0,1,1
1,299,1,0,1,0
1,300,1,1,1,1
1,301,1,0,1,1
1,302,1,0,1,1
1,303,1,1,1,1
1,304,1,0,1,1
1,305,1,1,0,1
1,306,1,0,1,1
1,307,1,0,0,1
1,308,1,0,1,0
1,309,1,0,1,1
1,310,1,0,1,0
1,311,1,0,1,1
1,312,1,0,1,1
1,313,1,0,1,1
1,314,1,0,1,1
1,315,1,0,1,1
1,316,1,0,1,1
1,317,1,0,1,1
1,318,1,0,1,1
1,319,1,0,1,1
1,320,1,0,1,0
2,1,0,0,1,0
2,2,0,0,1,0
2,3,0,0,1,0
2,4,0,0,1,0
2,5,0,0,1,0
2,6,1,0,0,0
2,7,1,0,0,0
2,8,1,0,0,0
2,9,1,0,0,0
2,10,1,0,0,0
2,11,1,0,0,0
2,12,1,0,0,0
2,13,1,0,0,0
2,14,1,0,0,0
2,15,1,0,0,0
2,16,1,0,0,0
2,17,1,0,0,0
2,18,1,0,0,0
2,19,1,0,0,0
2,20,1,0,0,0
2,21,1,0,0,0
2,22,1,0,0,0
2,23,0,0,0,0
2,24,1,0,0,0
2,25,1,0,0,0
2,26,1,0,0,0
2,27,1,0,0,0
2,28,1,0,0,0
2,29,1,0,0,0
2,30,1,0,0,0
2,31,1,0,0,0
2,32,1,0,0,0
2,33,1,0,0,0
2,34,1,0,0,0
2,35,1,0,0,0
2,36,1,0,0,0
2,37,1,0,0,0
2,38,1,0,0,0
2,39,1,0,0,0
2,40,1,0,0,0
2,41,1,0,0,0
2,42,1,0,0,0
2,43,1,0,0,0
2,44,1,0,0,0
2,45,1,0,0,0
2,46,1,0,0,0
2,47,1,0,0,0
2,48,1,0,0,0
2,49,1,0,0,0
2,50,1,0,0,0
2,51,1,0,0,0
2,52,1,0,0,0
2,53,1,0,0,0
2,54,1,0,0,0
2,55,1,0,0,0
2,56,1,0,0,0
2,57,1,0,0,0
2,58,1,0,0,0
2,59,1,0,0,0
2,60,1,0,0,0
2,61,1,0,0,0
2,62,1,0,0,0
2,63,1,0,0,0
2,64,1,0,0,0
2,65,1,0,0,0
2,66,1,0,0,0
2,67,1,0,0,0
2,68,1,0,0,0
2,69,1,0,0,0
2,70,1,0,0,0
2,71,1,0,0,0
2,72,1,0,0,0
2,73,1,0,0,0
2,74,1,0,0,0
2,75,1,0,0,0
2,76,1,0,0,0
2,77,1,0,0,0
2,78,1,0,0,0
2,79,1,0,0,0
2,80,1,0,0,0
2,81,1,0,0,0
2,82,1,0,0,0
2,83,1,0,0,0
2,84,1,0,0,0
2,85,1,0,0,0
2,86,1,0,0,0
2,87,1,0,0,0
2,88,1,0,0,0
2,89,1,0,0,0
2,90,1,0,0,0
2,91,1,0,0,0
2,92,1,0,0,0
2,93,1,0,0,0
2,94,1,0,0,0
2,95,1,0,0,0
2,96,1,0,0,0
2,97,1,0,0,0
2,98,1,0,0,0
2,99,1,0,0,0
2,100,1,0,0,0
2,101,1,0,0,0
2,102,1,0,0,0
2,103,1,0,0,0
2,104,1,0,0,0
2,105,1,0,0,0
2,106,1,0,0,0
2,107,1,0,0,0
2,108,1,0,0,0
2,109,1,0,0,0
2,110,1,0,0,0
2,111,1,0,0,0
2,112,1,0,0,0
2,113,1,0,0,0
2,114,1,0,0,0
2,115,1,0,0,0
2,116,1,0,0,0
2,117,1,0,0,0
2,118,1,0,0,0
2,119,1,0,0,0
2,120,1,0,0,0
2,121,1,0,0,0
2,122,1,0,0,0
2,123,1,0,0,0
2,124,1,0,0,0
2,125,1,0,0,0
2,126,1,0,0,0
2,127,1,0,0,0
2,128,1,0,0,0
